FTHG,FTAG,HTHG,HTAG,HS,AS,HST,AST,HC,AC,HF,AF,HY,AY,HR,AR,FTR_code,HTR_code,Date,HomeTeam,AwayTeam,League,HomeTeamCode,AwayTeamCode
1,0,0,0,10,8,5,2,5,3,13,19,2,5,0,1,1,0,16/09/2018,Genoa,Bologna,serie_a,7,1
2,1,0,0,16,10,6,6,10,4,12,13,3,3,1,0,1,0,16/09/2018,Juventus,Sassuolo,serie_a,9,16
2,2,2,0,15,10,9,5,9,2,10,15,1,1,0,0,0,1,16/09/2018,Roma,Chievo,serie_a,14,3
1,1,1,0,7,9,3,4,3,8,16,14,2,2,0,0,0,1,16/09/2018,Udinese,Torino,serie_a,19,18
2,0,0,0,13,13,6,4,4,4,14,16,3,5,0,0,1,0,17/09/2018,Spal,Atalanta,serie_a,17,0
1,1,0,1,8,14,4,9,4,6,14,15,3,2,0,0,0,-1,19/09/2018,Sampdoria,Fiorentina,serie_a,15,5
3,1,1,1,20,16,10,11,5,4,15,9,1,4,0,1,1,0,21/09/2018,Sassuolo,Empoli,serie_a,16,4
3,0,2,0,15,5,5,2,11,1,8,11,1,2,0,0,1,1,22/09/2018,Fiorentina,Spal,serie_a,5,17
2,0,1,0,14,9,8,3,4,11,17,5,2,1,0,0,1,1,22/09/2018,Parma,Cagliari,serie_a,13,2
0,1,0,0,9,14,4,5,3,12,12,14,3,2,0,0,-1,0,22/09/2018,Sampdoria,Inter,serie_a,15,8
2,0,1,0,7,20,2,9,1,10,8,13,2,4,0,0,1,1,23/09/2018,Bologna,Roma,serie_a,1,14
0,2,0,0,10,9,4,7,7,3,18,10,1,1,0,0,-1,0,23/09/2018,Chievo,Udinese,serie_a,3,19
0,2,0,0,2,18,0,8,3,5,16,8,3,1,0,0,-1,0,23/09/2018,Frosinone,Juventus,serie_a,6,9
4,1,2,0,16,8,8,4,5,3,9,7,1,2,0,0,1,1,23/09/2018,Lazio,Genoa,serie_a,10,7
2,2,1,0,14,13,8,8,4,3,7,4,2,1,0,0,0,1,23/09/2018,Milan,Atalanta,serie_a,11,0
1,3,0,2,9,13,3,8,4,6,14,17,2,3,0,0,-1,-1,23/09/2018,Torino,Napoli,serie_a,18,12
2,1,1,0,11,11,3,8,6,3,18,20,1,3,0,0,1,1,25/09/2018,Inter,Fiorentina,serie_a,8,5
0,0,0,0,11,3,4,0,11,1,13,15,2,1,0,0,0,0,26/09/2018,Atalanta,Torino,serie_a,0,18
0,0,0,0,10,10,2,5,7,3,16,22,1,3,0,0,0,0,26/09/2018,Cagliari,Sampdoria,serie_a,2,15
2,0,1,0,11,8,5,2,7,4,11,17,4,4,0,0,1,1,26/09/2018,Genoa,Chievo,serie_a,7,3
2,0,2,0,15,5,9,2,3,0,10,13,2,3,0,0,1,1,26/09/2018,Juventus,Bologna,serie_a,9,1
3,0,1,0,20,2,8,0,2,2,9,13,0,3,0,0,1,1,26/09/2018,Napoli,Parma,serie_a,12,13
4,0,3,0,18,8,13,3,4,3,13,8,0,1,0,0,1,1,26/09/2018,Roma,Frosinone,serie_a,14,6
1,2,0,0,10,5,6,2,6,4,7,17,2,6,0,0,-1,0,26/09/2018,Udinese,Lazio,serie_a,19,10
1,1,0,1,4,16,3,11,3,10,12,9,2,2,0,0,0,-1,27/09/2018,Empoli,Milan,serie_a,4,11
0,2,0,0,6,10,2,5,6,7,16,12,1,0,0,0,-1,0,27/09/2018,Spal,Sassuolo,serie_a,17,16
2,0,1,0,12,4,8,1,9,4,13,11,1,4,0,0,1,1,29/09/2018,Inter,Cagliari,serie_a,8,2
3,1,1,1,14,9,9,6,7,4,14,11,3,5,0,1,1,0,29/09/2018,Juventus,Napoli,serie_a,9,12
3,1,1,0,10,11,7,5,8,9,11,10,3,1,0,0,1,1,29/09/2018,Roma,Lazio,serie_a,14,10
2,1,1,1,11,10,6,2,3,4,7,12,2,4,0,0,1,0,30/09/2018,Bologna,Udinese,serie_a,1,19
0,1,0,0,8,13,3,5,3,8,15,17,3,3,0,0,-1,0,30/09/2018,Chievo,Torino,serie_a,3,18
2,0,0,0,6,11,4,4,5,6,12,10,3,3,0,0,1,0,30/09/2018,Fiorentina,Atalanta,serie_a,5,0
1,2,1,2,13,7,6,5,5,2,21,18,3,2,0,0,-1,-1,30/09/2018,Frosinone,Genoa,serie_a,6,7
1,0,1,0,7,10,3,6,2,12,13,8,2,3,0,0,1,1,30/09/2018,Parma,Empoli,serie_a,13,4
1,4,0,1,8,10,2,10,9,5,14,11,1,1,0,0,-1,-1,30/09/2018,Sassuolo,Milan,serie_a,16,11
2,1,1,1,16,10,9,4,6,5,13,18,3,3,0,0,1,0,01/10/2018,Sampdoria,Spal,serie_a,15,17
3,2,1,0,15,8,10,4,2,4,16,17,3,3,0,0,1,1,05/10/2018,Torino,Frosinone,serie_a,18,6
2,0,1,0,8,10,5,4,4,4,8,16,2,4,0,0,1,1,06/10/2018,Cagliari,Bologna,serie_a,2,1
0,2,0,1,11,7,4,4,4,3,13,10,2,1,0,0,-1,-1,06/10/2018,Empoli,Roma,serie_a,4,14
0,2,0,2,5,13,4,7,4,8,14,13,3,1,0,0,-1,-1,06/10/2018,Udinese,Juventus,serie_a,19,9
0,1,0,0,15,6,6,3,9,4,17,13,2,4,0,0,-1,0,07/10/2018,Atalanta,Sampdoria,serie_a,0,15
1,3,1,3,20,7,13,5,9,7,9,9,1,1,0,0,-1,-1,07/10/2018,Genoa,Parma,serie_a,7,13
1,0,1,0,11,10,5,6,5,6,18,10,5,3,0,0,1,1,07/10/2018,Lazio,Fiorentina,serie_a,10,5
3,1,2,0,14,4,7,2,12,7,9,12,1,1,0,0,1,1,07/10/2018,Milan,Chievo,serie_a,11,3
2,0,1,0,12,10,7,7,4,4,11,8,2,2,0,1,1,1,07/10/2018,Napoli,Sassuolo,serie_a,12,16
1,2,0,1,9,6,6,4,10,9,13,20,6,2,0,0,-1,-1,07/10/2018,Spal,Inter,serie_a,17,8
1,1,1,0,13,5,4,2,8,2,10,15,1,3,0,0,0,1,20/10/2018,Juventus,Genoa,serie_a,9,7
0,2,0,1,13,5,9,5,8,9,14,5,3,5,0,1,-1,-1,20/10/2018,Roma,Spal,serie_a,14,17
0,3,0,1,7,9,4,4,3,5,11,9,3,4,0,0,-1,-1,20/10/2018,Udinese,Napoli,serie_a,19,12
2,2,0,1,6,12,3,8,3,4,9,21,2,2,0,0,0,-1,21/10/2018,Bologna,Torino,serie_a,1,18
1,5,0,2,3,15,2,8,1,2,12,15,3,1,1,0,-1,-1,21/10/2018,Chievo,Atalanta,serie_a,3,0
1,1,0,0,7,8,3,5,6,7,13,19,0,2,0,0,0,0,21/10/2018,Fiorentina,Cagliari,serie_a,5,2
3,3,1,1,5,15,4,10,6,8,13,16,2,3,0,0,0,0,21/10/2018,Frosinone,Empoli,serie_a,6,4
1,0,0,0,14,9,7,2,9,4,13,7,2,5,0,0,1,0,21/10/2018,Inter,Milan,serie_a,8,11
0,2,0,0,3,15,1,9,2,8,5,11,2,3,0,0,-1,0,21/10/2018,Parma,Lazio,serie_a,13,10
0,0,0,0,7,7,2,2,4,3,10,18,2,3,0,0,0,0,22/10/2018,Sampdoria,Sassuolo,serie_a,15,16
3,0,0,0,21,9,14,5,6,6,6,8,0,2,0,0,1,0,27/10/2018,Atalanta,Parma,serie_a,0,13
1,2,1,0,6,12,4,7,6,10,13,17,2,3,0,0,-1,1,27/10/2018,Empoli,Juventus,serie_a,4,9
1,1,1,1,12,8,4,5,4,5,13,20,2,4,0,0,0,0,27/10/2018,Torino,Fiorentina,serie_a,18,5
2,1,1,0,12,12,4,5,8,2,16,15,1,6,0,0,1,1,28/10/2018,Cagliari,Chievo,serie_a,2,3
2,2,1,0,11,11,5,8,4,8,17,18,5,4,1,0,0,1,28/10/2018,Genoa,Udinese,serie_a,7,19
3,2,2,2,8,3,7,2,5,1,11,9,3,2,0,0,1,0,28/10/2018,Milan,Sampdoria,serie_a,11,15
1,1,0,1,18,7,6,5,17,3,7,6,0,5,0,0,0,-1,28/10/2018,Napoli,Roma,serie_a,12,14
2,2,1,1,11,10,6,6,9,5,20,19,2,3,0,0,0,0,28/10/2018,Sassuolo,Bologna,serie_a,16,1
0,3,0,1,10,5,5,4,9,1,15,11,3,6,0,0,-1,-1,28/10/2018,Spal,Frosinone,serie_a,17,6
0,3,0,2,11,13,4,7,7,6,14,10,3,3,0,0,-1,-1,29/10/2018,Lazio,Inter,serie_a,10,8
2,1,1,0,19,7,10,2,7,2,11,17,2,2,0,0,1,1,31/10/2018,Milan,Genoa,serie_a,11,7
5,1,2,0,19,8,13,4,0,7,8,7,0,2,0,0,1,1,02/11/2018,Napoli,Empoli,serie_a,12,4
1,1,1,0,11,11,3,6,3,6,9,20,3,3,0,0,0,1,03/11/2018,Fiorentina,Roma,serie_a,5,14
5,0,2,0,17,8,10,3,11,6,7,15,2,3,0,0,1,1,03/11/2018,Inter,Genoa,serie_a,8,7
3,1,2,1,11,4,5,3,5,4,10,15,1,3,0,0,1,1,03/11/2018,Juventus,Cagliari,serie_a,9,2
1,2,1,0,9,12,5,6,1,4,7,12,1,2,0,0,-1,1,04/11/2018,Bologna,Atalanta,serie_a,1,0
0,2,0,1,1,8,1,4,3,2,20,16,5,2,1,0,-1,-1,04/11/2018,Chievo,Sassuolo,serie_a,3,16
4,1,2,1,18,5,11,3,8,4,7,8,1,3,0,0,1,1,04/11/2018,Lazio,Spal,serie_a,10,17
0,0,0,0,9,9,1,1,3,7,14,15,1,4,1,0,0,0,04/11/2018,Parma,Frosinone,serie_a,13,6
1,4,0,2,10,15,4,8,0,2,13,25,2,2,0,0,-1,-1,04/11/2018,Sampdoria,Torino,serie_a,15,18
0,1,0,0,11,15,4,9,4,7,11,13,3,3,1,0,-1,0,04/11/2018,Udinese,Milan,serie_a,19,11
1,1,0,0,5,16,3,10,4,5,8,12,3,0,0,0,0,0,09/11/2018,Frosinone,Fiorentina,serie_a,6,5
1,2,1,0,8,13,3,7,2,7,15,6,4,2,0,0,-1,1,10/11/2018,Genoa,Napoli,serie_a,7,12
2,2,1,0,8,11,4,3,1,6,13,15,2,4,0,0,0,1,10/11/2018,Spal,Cagliari,serie_a,17,2
1,2,1,2,12,11,4,7,7,7,14,17,2,4,0,0,-1,-1,10/11/2018,Torino,Parma,serie_a,18,13
4,1,1,0,16,6,10,2,9,6,11,13,3,5,0,1,1,1,11/11/2018,Atalanta,Inter,serie_a,0,8
2,2,2,1,12,12,6,6,5,6,15,18,3,3,0,0,0,1,11/11/2018,Chievo,Bologna,serie_a,3,1
2,1,1,0,9,22,5,9,4,13,6,11,2,2,0,0,1,1,11/11/2018,Empoli,Udinese,serie_a,4,19
0,2,0,1,5,12,2,8,2,5,16,9,3,1,1,0,-1,-1,11/11/2018,Milan,Juventus,serie_a,11,9
4,1,1,0,10,4,6,3,7,7,8,10,1,1,0,0,1,1,11/11/2018,Roma,Sampdoria,serie_a,14,15
1,1,1,1,9,7,4,3,2,6,15,21,4,3,0,0,0,0,11/11/2018,Sassuolo,Lazio,serie_a,16,10
3,0,1,0,25,5,14,4,11,0,11,11,1,3,0,0,1,1,24/11/2018,Inter,Frosinone,serie_a,8,6
2,0,1,0,12,8,8,1,6,3,20,11,1,3,0,0,1,1,24/11/2018,Juventus,Spal,serie_a,9,17
1,0,0,0,8,23,3,9,0,12,6,10,2,0,0,0,1,0,24/11/2018,Udinese,Roma,serie_a,19,14
0,0,0,0,8,11,4,6,4,9,11,21,3,1,0,0,0,0,25/11/2018,Bologna,Fiorentina,serie_a,1,5
3,2,1,2,12,8,8,5,7,3,12,9,2,2,0,1,1,-1,25/11/2018,Empoli,Atalanta,serie_a,4,0
1,1,1,1,10,6,5,2,7,6,17,15,2,1,0,0,0,0,25/11/2018,Genoa,Sampdoria,serie_a,7,15
1,1,0,0,16,9,6,4,9,4,10,4,1,1,0,0,0,0,25/11/2018,Lazio,Milan,serie_a,10,11
0,0,0,0,17,7,10,3,20,2,11,13,2,2,0,0,0,0,25/11/2018,Napoli,Chievo,serie_a,12,3
2,1,2,1,10,12,4,5,2,3,14,14,3,4,0,0,1,1,25/11/2018,Parma,Sassuolo,serie_a,13,16
0,0,0,0,3,8,1,5,3,4,12,13,2,0,0,0,0,0,26/11/2018,Cagliari,Torino,serie_a,2,18
0,3,0,1,12,9,7,6,4,9,14,8,6,3,0,0,-1,-1,01/12/2018,Fiorentina,Juventus,serie_a,5,9
4,1,3,1,8,8,6,4,1,4,14,10,3,3,0,0,1,1,01/12/2018,Sampdoria,Bologna,serie_a,15,1
2,2,1,2,9,13,5,8,4,9,14,14,3,3,1,0,0,-1,01/12/2018,Spal,Empoli,serie_a,17,4
1,1,1,0,5,19,2,7,4,6,11,11,4,2,0,0,0,1,02/12/2018,Chievo,Lazio,serie_a,3,10
1,1,1,0,25,18,11,7,5,1,13,15,1,7,0,1,0,1,02/12/2018,Frosinone,Cagliari,serie_a,6,2
2,1,0,0,19,7,6,1,8,8,9,15,2,2,0,0,1,0,02/12/2018,Milan,Parma,serie_a,11,13
2,2,0,1,15,16,6,7,4,7,11,13,1,1,0,0,0,-1,02/12/2018,Roma,Inter,serie_a,14,8
0,0,0,0,17,3,3,1,13,2,13,16,3,2,0,0,0,0,02/12/2018,Sassuolo,Udinese,serie_a,16,19
2,1,2,1,23,8,10,2,5,5,14,20,3,4,0,1,1,1,02/12/2018,Torino,Genoa,serie_a,18,7
1,2,0,1,9,9,3,5,12,6,8,7,1,2,0,0,-1,-1,03/12/2018,Atalanta,Napoli,serie_a,0,12
1,0,0,0,14,8,6,4,10,8,13,16,2,2,0,0,1,0,07/12/2018,Juventus,Inter,serie_a,9,8
2,2,0,2,10,14,5,7,7,5,17,12,3,1,2,0,0,-1,08/12/2018,Cagliari,Roma,serie_a,2,14
2,2,0,1,20,4,11,3,10,6,13,11,3,6,0,1,0,-1,08/12/2018,Lazio,Sampdoria,serie_a,10,15
4,0,2,0,18,6,10,2,9,3,6,10,1,2,0,0,1,1,08/12/2018,Napoli,Frosinone,serie_a,12,6
2,1,1,1,9,14,5,8,4,8,6,8,2,2,0,0,1,0,09/12/2018,Empoli,Bologna,serie_a,4,1
1,1,1,1,6,16,3,7,1,6,9,10,1,5,1,0,0,0,09/12/2018,Genoa,Spal,serie_a,7,17
0,0,0,0,11,10,4,4,11,3,10,16,2,3,0,0,0,0,09/12/2018,Milan,Torino,serie_a,11,18
1,1,0,0,12,7,7,1,8,2,17,18,4,4,0,1,0,0,09/12/2018,Parma,Chievo,serie_a,13,3
3,3,0,0,11,11,7,6,6,10,12,12,4,5,1,1,0,0,09/12/2018,Sassuolo,Fiorentina,serie_a,16,5
1,3,1,1,5,12,2,4,2,7,17,6,1,1,0,0,-1,0,09/12/2018,Udinese,Atalanta,serie_a,19,0
1,0,0,0,15,7,4,1,10,0,11,8,3,1,0,0,1,0,15/12/2018,Inter,Udinese,serie_a,8,19
0,1,0,0,5,7,3,4,7,5,17,13,2,4,0,0,-1,0,15/12/2018,Torino,Juventus,serie_a,18,9
0,1,0,0,6,13,2,5,2,10,15,9,2,2,0,0,-1,0,16/12/2018,Cagliari,Napoli,serie_a,2,12
3,1,1,1,15,8,9,4,2,3,20,18,2,1,0,0,1,0,16/12/2018,Fiorentina,Empoli,serie_a,5,4
0,2,0,1,9,13,3,3,6,5,18,10,3,2,0,0,-1,-1,16/12/2018,Frosinone,Sassuolo,serie_a,6,16
3,2,2,2,14,11,7,8,6,4,10,15,2,2,0,0,1,0,16/12/2018,Roma,Genoa,serie_a,14,7
2,0,0,0,12,2,10,0,8,4,10,7,2,1,0,0,1,0,16/12/2018,Sampdoria,Parma,serie_a,15,13
0,0,0,0,10,8,3,6,6,4,14,18,2,4,0,0,0,0,16/12/2018,Spal,Chievo,serie_a,17,3
1,0,1,0,4,11,2,3,7,7,10,17,2,4,0,0,1,1,17/12/2018,Atalanta,Lazio,serie_a,0,10
0,0,0,0,7,11,6,4,2,1,12,12,2,5,0,1,0,0,18/12/2018,Bologna,Milan,serie_a,1,11
1,1,0,1,6,9,3,3,5,7,10,10,3,2,0,0,0,-1,22/12/2018,Chievo,Inter,serie_a,3,8
2,4,1,1,6,15,3,12,8,5,14,9,3,4,0,0,-1,0,22/12/2018,Empoli,Sampdoria,serie_a,4,15
3,1,1,0,15,10,7,6,9,6,13,13,3,2,0,2,1,1,22/12/2018,Genoa,Atalanta,serie_a,7,0
1,0,1,0,15,4,7,4,13,2,9,12,0,3,0,0,1,1,22/12/2018,Juventus,Roma,serie_a,9,14
3,1,2,0,15,9,10,5,7,5,16,9,2,1,0,0,1,1,22/12/2018,Lazio,Cagliari,serie_a,10,2
0,1,0,0,11,7,7,1,9,7,10,18,3,4,0,0,-1,0,22/12/2018,Milan,Fiorentina,serie_a,11,5
1,0,1,0,15,10,8,6,3,5,13,8,2,2,0,0,1,1,22/12/2018,Napoli,Spal,serie_a,12,17
0,0,0,0,7,5,1,2,4,2,8,9,3,3,0,0,0,0,22/12/2018,Parma,Bologna,serie_a,13,1
1,1,0,0,11,4,6,3,12,2,12,15,2,3,0,0,0,0,22/12/2018,Sassuolo,Torino,serie_a,16,18
1,1,1,0,9,10,1,6,2,5,11,16,2,4,0,0,0,1,22/12/2018,Udinese,Frosinone,serie_a,19,6
2,2,1,1,10,10,6,3,5,5,17,16,4,4,0,1,0,0,26/12/2018,Atalanta,Juventus,serie_a,0,9
0,2,0,1,6,11,3,7,1,7,15,18,2,0,0,0,-1,-1,26/12/2018,Bologna,Lazio,serie_a,1,10
1,0,1,0,12,10,7,4,4,4,8,9,3,3,0,0,1,1,26/12/2018,Cagliari,Genoa,serie_a,2,7
0,1,0,1,16,3,7,2,9,2,15,15,4,4,1,0,-1,-1,26/12/2018,Fiorentina,Parma,serie_a,5,13
0,0,0,0,11,16,5,8,3,6,10,12,2,1,0,0,0,0,26/12/2018,Frosinone,Milan,serie_a,6,11
1,0,0,0,9,9,5,4,5,0,12,8,3,4,0,2,1,0,26/12/2018,Inter,Napoli,serie_a,8,12
3,1,2,0,16,8,10,3,8,5,15,16,1,1,0,0,1,1,26/12/2018,Roma,Sassuolo,serie_a,14,16
2,0,0,0,10,7,6,1,4,1,22,19,2,1,0,0,1,0,26/12/2018,Sampdoria,Chievo,serie_a,15,3
0,0,0,0,7,3,4,1,7,2,10,14,1,2,0,0,0,0,26/12/2018,Spal,Udinese,serie_a,17,19
3,0,1,0,13,5,10,1,5,1,9,9,1,3,0,1,1,1,26/12/2018,Torino,Empoli,serie_a,18,4
1,0,0,0,9,12,3,4,4,2,16,20,4,6,0,1,1,0,29/12/2018,Chievo,Frosinone,serie_a,3,6
0,1,0,0,7,7,3,6,4,6,14,4,1,1,0,0,-1,0,29/12/2018,Empoli,Inter,serie_a,4,8
0,0,0,0,7,8,3,6,7,3,21,8,2,1,0,0,0,0,29/12/2018,Genoa,Fiorentina,serie_a,7,5
2,1,1,1,15,7,8,3,6,3,13,16,2,2,0,0,1,0,29/12/2018,Juventus,Sampdoria,serie_a,9,15
1,1,0,1,10,7,5,6,7,3,20,22,4,4,1,1,0,-1,29/12/2018,Lazio,Torino,serie_a,10,18
2,1,1,1,11,9,6,4,11,2,15,10,4,2,1,0,1,0,29/12/2018,Milan,Spal,serie_a,11,17
3,2,1,1,14,10,9,4,6,5,14,10,2,2,0,0,1,0,29/12/2018,Napoli,Bologna,serie_a,12,1
0,2,0,0,3,19,2,8,2,7,7,11,1,1,0,0,-1,0,29/12/2018,Parma,Roma,serie_a,13,14
2,6,0,2,13,13,8,9,1,8,10,10,1,2,0,0,-1,-1,29/12/2018,Sassuolo,Atalanta,serie_a,16,0
2,0,1,0,19,4,7,1,6,6,11,15,3,2,1,1,1,1,29/12/2018,Udinese,Cagliari,serie_a,19,2
0,0,0,0,8,11,4,6,11,0,16,16,1,3,0,0,0,0,19/01/2019,Inter,Sassuolo,serie_a,8,16
3,2,2,0,11,8,9,3,6,3,17,17,2,3,0,0,1,1,19/01/2019,Roma,Torino,serie_a,14,18
1,2,0,1,17,7,9,4,8,2,17,15,3,1,0,0,-1,-1,19/01/2019,Udinese,Parma,serie_a,19,13
2,2,1,0,13,9,3,4,4,7,11,10,0,0,0,0,0,1,20/01/2019,Cagliari,Empoli,serie_a,2,4
3,3,1,1,8,9,4,5,4,7,15,22,6,4,1,0,0,0,20/01/2019,Fiorentina,Sampdoria,serie_a,5,15
0,5,0,2,5,14,3,8,4,8,12,11,2,0,0,0,-1,-1,20/01/2019,Frosinone,Atalanta,serie_a,6,0
2,1,2,0,17,13,13,9,7,8,6,12,1,5,0,1,1,1,20/01/2019,Napoli,Lazio,serie_a,12,10
1,1,0,1,13,12,9,6,7,7,13,18,2,3,0,0,0,-1,20/01/2019,Spal,Bologna,serie_a,17,1
0,2,0,0,13,9,7,7,5,6,14,17,3,3,0,0,-1,0,21/01/2019,Genoa,Milan,serie_a,7,11
3,0,2,0,19,7,11,3,12,5,10,7,1,2,0,0,1,1,21/01/2019,Juventus,Chievo,serie_a,9,3
0,0,0,0,12,14,7,8,6,8,7,11,1,3,0,1,0,0,26/01/2019,Milan,Napoli,serie_a,11,12
4,0,1,0,14,6,9,0,1,1,14,13,2,4,0,0,1,1,26/01/2019,Sampdoria,Udinese,serie_a,15,19
3,0,2,0,11,7,9,3,4,12,14,17,1,1,0,0,1,1,26/01/2019,Sassuolo,Cagliari,serie_a,16,2
3,3,1,3,14,7,6,5,9,2,7,13,0,3,0,0,0,-1,27/01/2019,Atalanta,Roma,serie_a,0,14
0,4,0,2,8,4,2,4,9,2,15,13,3,4,1,0,-1,-1,27/01/2019,Bologna,Frosinone,serie_a,1,6
3,4,1,2,14,11,8,7,7,5,19,18,3,1,0,1,-1,-1,27/01/2019,Chievo,Fiorentina,serie_a,3,5
1,2,0,0,11,4,5,3,8,1,11,13,2,5,0,0,-1,0,27/01/2019,Lazio,Juventus,serie_a,10,9
2,3,1,0,9,15,5,6,1,10,9,13,2,4,0,0,-1,1,27/01/2019,Parma,Spal,serie_a,13,17
1,0,1,0,7,9,4,4,6,7,19,12,3,3,0,1,1,1,27/01/2019,Torino,Inter,serie_a,18,8
1,3,0,1,13,12,7,7,1,3,8,7,1,2,0,0,-1,-1,28/01/2019,Empoli,Genoa,serie_a,4,7
2,2,1,2,11,10,9,4,10,6,9,12,0,2,0,0,0,-1,02/02/2019,Empoli,Chievo,serie_a,4,3
3,3,1,0,18,11,9,5,12,4,6,11,1,2,0,0,0,1,02/02/2019,Juventus,Parma,serie_a,9,13
3,0,2,0,18,8,14,2,5,3,4,12,0,3,0,0,1,1,02/02/2019,Napoli,Sampdoria,serie_a,12,15
1,1,1,1,4,11,2,8,4,6,11,15,1,3,0,0,0,0,03/02/2019,Genoa,Sassuolo,serie_a,7,16
0,1,0,1,12,8,3,7,6,7,13,17,1,2,0,0,-1,-1,03/02/2019,Inter,Bologna,serie_a,8,1
1,1,0,1,11,6,9,5,10,2,15,9,3,4,0,0,0,-1,03/02/2019,Roma,Milan,serie_a,14,11
0,0,0,0,8,5,1,1,11,6,24,27,5,5,0,1,0,0,03/02/2019,Spal,Torino,serie_a,17,18
1,1,0,0,7,9,2,4,1,10,13,14,3,3,0,0,0,0,03/02/2019,Udinese,Fiorentina,serie_a,19,5
0,1,0,0,8,10,2,6,2,4,18,11,0,2,0,0,-1,0,04/02/2019,Cagliari,Atalanta,serie_a,2,0
