FTHG,FTAG,HTHG,HTAG,HS,AS,HST,AST,HC,AC,HF,AF,HY,AY,HR,AR,FTR_code,HTR_code,Date,HomeTeam,AwayTeam,League,HomeTeamCode,AwayTeamCode
2,3,0,2,16,13,6,8,12,1,17,13,1,5,0,0,-1,-1,20/09/2017,Udinese,Torino,serie_a,18,17
0,0,0,0,14,17,6,5,4,7,17,6,3,1,0,0,0,0,20/09/2017,Verona,Sampdoria,serie_a,19,14
4,0,2,0,23,6,10,1,6,3,16,12,1,4,0,1,1,1,23/09/2017,Juventus,Torino,serie_a,9,17
3,1,3,0,18,14,8,5,5,8,9,10,0,1,0,0,1,1,23/09/2017,Roma,Udinese,serie_a,13,18
2,3,1,1,6,21,2,12,4,6,9,11,3,1,0,0,-1,0,23/09/2017,Spal,Napoli,serie_a,16,12
0,2,0,0,15,16,3,4,6,2,25,16,2,2,1,0,-1,0,24/09/2017,Cagliari,Chievo,serie_a,3,4
2,0,1,0,17,16,4,2,2,7,12,12,0,0,0,0,1,1,24/09/2017,Crotone,Benevento,serie_a,5,1
1,1,1,0,10,16,2,5,3,8,22,11,2,5,0,0,0,1,24/09/2017,Fiorentina,Atalanta,serie_a,6,0
1,0,0,0,14,9,7,3,8,4,10,14,0,2,0,2,1,0,24/09/2017,Inter,Genoa,serie_a,8,7
2,0,0,0,12,6,4,0,7,4,13,17,0,2,0,0,1,0,24/09/2017,Sampdoria,Milan,serie_a,14,11
0,1,0,0,8,8,3,4,3,6,11,15,3,4,1,0,-1,0,24/09/2017,Sassuolo,Bologna,serie_a,15,2
0,3,0,2,9,12,2,5,3,4,8,13,2,2,0,0,-1,-1,24/09/2017,Verona,Lazio,serie_a,19,10
0,1,0,0,18,8,7,4,10,3,15,9,4,2,0,0,-1,0,30/09/2017,Genoa,Bologna,serie_a,7,2
4,0,1,0,15,13,7,2,3,4,12,10,4,2,0,1,1,1,30/09/2017,Udinese,Sampdoria,serie_a,18,14
2,2,1,2,7,16,3,8,0,3,22,11,3,1,0,0,0,-1,01/10/2017,Atalanta,Juventus,serie_a,0,9
1,2,1,2,11,22,2,7,1,11,13,10,2,3,0,0,-1,-1,01/10/2017,Benevento,Inter,serie_a,1,8
2,1,1,1,13,22,6,4,3,7,10,10,2,1,0,0,1,0,01/10/2017,Chievo,Fiorentina,serie_a,4,6
6,1,1,1,22,8,13,6,5,4,13,8,2,3,0,0,1,0,01/10/2017,Lazio,Sassuolo,serie_a,10,15
0,2,0,0,17,11,3,6,5,5,15,8,3,1,1,0,-1,0,01/10/2017,Milan,Roma,serie_a,11,13
3,0,2,0,25,4,6,0,7,2,6,10,0,0,0,0,1,1,01/10/2017,Napoli,Cagliari,serie_a,12,3
1,1,1,0,17,13,5,4,12,6,12,17,2,1,0,0,0,1,01/10/2017,Spal,Crotone,serie_a,16,5
2,2,2,0,12,20,5,7,6,5,11,15,1,4,0,1,0,1,01/10/2017,Torino,Verona,serie_a,17,19
1,2,1,0,18,10,6,5,4,2,10,14,2,1,0,0,-1,1,14/10/2017,Juventus,Lazio,serie_a,9,10
0,1,0,1,10,16,2,6,5,2,12,9,2,2,0,0,-1,-1,14/10/2017,Roma,Napoli,serie_a,13,12
2,1,1,0,14,7,2,2,2,5,20,14,2,2,0,0,1,1,15/10/2017,Bologna,Spal,serie_a,2,16
2,3,0,2,12,18,7,11,6,7,13,14,2,0,0,0,-1,-1,15/10/2017,Cagliari,Genoa,serie_a,3,7
2,2,1,0,9,21,3,9,3,8,15,7,1,0,0,0,0,1,15/10/2017,Crotone,Torino,serie_a,5,17
2,1,1,0,13,8,6,2,4,4,11,14,1,1,0,0,1,1,15/10/2017,Fiorentina,Udinese,serie_a,6,18
3,2,1,0,15,21,6,6,2,7,17,12,6,2,0,0,1,1,15/10/2017,Inter,Milan,serie_a,8,11
3,1,0,1,11,21,7,11,4,6,10,14,3,3,0,0,1,-1,15/10/2017,Sampdoria,Atalanta,serie_a,14,0
0,0,0,0,18,9,4,2,6,8,8,15,2,0,0,0,0,0,15/10/2017,Sassuolo,Chievo,serie_a,15,4
1,0,0,0,13,8,3,1,5,3,15,12,4,3,0,1,1,0,16/10/2017,Verona,Benevento,serie_a,19,1
0,0,0,0,12,11,3,2,5,7,9,9,1,1,0,0,0,0,21/10/2017,Napoli,Inter,serie_a,12,8
5,0,3,0,6,8,5,2,4,0,11,20,1,3,0,0,1,1,21/10/2017,Sampdoria,Crotone,serie_a,14,5
1,0,0,0,20,6,2,0,10,3,12,15,3,4,0,1,1,0,22/10/2017,Atalanta,Bologna,serie_a,0,2
0,3,0,1,9,14,1,7,3,5,16,18,2,1,0,0,-1,-1,22/10/2017,Benevento,Fiorentina,serie_a,1,6
3,2,2,1,22,11,8,3,5,4,8,11,2,3,0,1,1,1,22/10/2017,Chievo,Verona,serie_a,4,19
3,0,2,0,10,12,3,5,4,5,12,15,1,4,0,0,1,1,22/10/2017,Lazio,Cagliari,serie_a,10,3
0,0,0,0,18,12,7,2,5,3,14,21,0,2,1,0,0,0,22/10/2017,Milan,Genoa,serie_a,11,7
0,1,0,1,13,12,2,2,10,3,18,15,3,3,0,1,-1,-1,22/10/2017,Spal,Sassuolo,serie_a,16,15
0,1,0,0,5,16,0,5,0,5,26,14,1,1,0,0,-1,0,22/10/2017,Torino,Roma,serie_a,17,13
2,6,1,2,11,13,4,5,1,6,19,9,6,3,0,1,-1,-1,22/10/2017,Udinese,Juventus,serie_a,18,9
3,2,2,0,24,12,8,2,8,4,12,11,2,2,0,0,1,1,24/10/2017,Inter,Sampdoria,serie_a,8,14
3,0,0,0,23,11,7,4,5,5,7,14,0,0,0,0,1,0,25/10/2017,Atalanta,Verona,serie_a,0,19
1,2,0,2,7,14,3,3,10,4,12,9,2,2,0,0,-1,-1,25/10/2017,Bologna,Lazio,serie_a,2,10
2,1,1,0,13,9,5,3,5,2,26,15,5,1,0,0,1,1,25/10/2017,Cagliari,Benevento,serie_a,3,1
1,4,0,2,9,17,3,4,1,1,12,10,2,3,0,0,-1,-1,25/10/2017,Chievo,Milan,serie_a,4,11
3,0,1,0,15,5,7,0,5,6,22,22,1,3,0,1,1,1,25/10/2017,Fiorentina,Torino,serie_a,6,17
2,3,1,2,7,19,4,6,1,4,8,5,1,1,0,0,-1,-1,25/10/2017,Genoa,Napoli,serie_a,7,12
4,1,2,1,16,6,6,2,5,2,16,13,1,0,0,0,1,1,25/10/2017,Juventus,Spal,serie_a,9,16
1,0,1,0,20,3,4,2,10,1,8,9,0,1,0,0,1,1,25/10/2017,Roma,Crotone,serie_a,13,5
0,1,0,1,11,8,3,2,6,3,15,19,2,3,0,0,-1,-1,25/10/2017,Sassuolo,Udinese,serie_a,15,18
0,2,0,1,11,9,4,4,5,6,21,10,2,0,0,0,-1,-1,28/10/2017,Milan,Juventus,serie_a,11,9
1,0,1,0,15,10,3,2,7,5,10,13,1,4,0,0,1,1,28/10/2017,Roma,Bologna,serie_a,13,2
1,5,0,3,19,12,6,9,2,6,12,10,1,1,0,0,-1,-1,29/10/2017,Benevento,Lazio,serie_a,1,10
2,1,2,1,11,17,5,3,3,5,19,17,3,3,0,0,1,1,29/10/2017,Crotone,Fiorentina,serie_a,5,6
3,1,2,1,26,8,9,1,6,5,14,13,2,2,0,0,1,1,29/10/2017,Napoli,Sassuolo,serie_a,12,15
4,1,3,1,15,13,7,6,8,6,9,11,2,3,0,0,1,1,29/10/2017,Sampdoria,Chievo,serie_a,14,4
1,0,0,0,7,13,3,2,4,5,14,24,4,3,0,0,1,0,29/10/2017,Spal,Genoa,serie_a,16,7
2,1,1,1,19,7,6,3,7,6,9,19,4,3,0,0,1,0,29/10/2017,Torino,Cagliari,serie_a,17,3
2,1,1,1,7,7,4,2,5,7,15,15,0,2,0,0,1,0,29/10/2017,Udinese,Atalanta,serie_a,18,0
1,2,0,1,10,17,2,4,4,7,12,9,4,2,0,0,-1,-1,30/10/2017,Verona,Inter,serie_a,19,8
2,3,2,1,15,10,5,6,5,2,14,14,2,3,0,0,-1,1,04/11/2017,Bologna,Crotone,serie_a,2,5
0,2,0,1,14,11,2,5,5,2,22,8,4,2,0,0,-1,-1,04/11/2017,Genoa,Sampdoria,serie_a,7,14
1,1,1,0,9,11,3,3,3,3,14,13,0,2,1,0,0,1,05/11/2017,Atalanta,Spal,serie_a,0,16
2,1,1,1,22,9,9,2,8,2,11,15,2,4,0,0,1,0,05/11/2017,Cagliari,Verona,serie_a,3,19
0,0,0,0,3,19,1,5,2,11,7,7,1,3,0,0,0,0,05/11/2017,Chievo,Napoli,serie_a,4,12
2,4,2,2,20,21,6,10,6,9,15,10,1,1,0,0,-1,0,05/11/2017,Fiorentina,Roma,serie_a,6,13
1,1,0,0,20,7,5,3,8,3,19,12,3,5,0,0,0,0,05/11/2017,Inter,Torino,serie_a,8,17
2,1,0,1,27,3,8,1,8,2,15,13,3,3,0,0,1,-1,05/11/2017,Juventus,Benevento,serie_a,9,1
0,2,0,1,6,14,1,10,7,10,20,15,2,3,0,0,-1,-1,05/11/2017,Sassuolo,Milan,serie_a,15,11
2,1,1,0,16,13,10,3,3,1,17,7,2,1,0,0,1,1,18/11/2017,Napoli,Milan,serie_a,12,11
2,1,0,0,16,12,7,2,6,7,11,17,2,4,0,0,1,0,18/11/2017,Roma,Lazio,serie_a,13,10
1,2,0,0,13,15,6,5,6,5,26,11,4,1,1,0,-1,0,19/11/2017,Benevento,Sassuolo,serie_a,1,15
0,1,0,1,11,10,5,7,5,2,17,15,1,3,0,0,-1,-1,19/11/2017,Crotone,Genoa,serie_a,5,7
2,0,0,0,8,8,4,1,1,2,10,13,0,2,0,0,1,0,19/11/2017,Inter,Atalanta,serie_a,8,0
3,2,0,0,9,19,5,4,3,4,12,15,4,3,0,0,1,0,19/11/2017,Sampdoria,Juventus,serie_a,14,9
1,1,1,0,7,20,1,5,1,8,10,17,4,3,1,0,0,1,19/11/2017,Spal,Fiorentina,serie_a,16,6
1,1,1,1,19,12,5,4,5,1,9,15,1,1,0,1,0,0,19/11/2017,Torino,Chievo,serie_a,17,4
0,1,0,0,14,12,5,4,6,4,9,11,1,0,1,0,-1,0,19/11/2017,Udinese,Cagliari,serie_a,18,3
2,3,2,1,17,12,5,5,6,4,11,11,2,1,0,0,-1,1,20/11/2017,Verona,Bologna,serie_a,19,2
3,0,2,0,11,20,6,7,5,12,5,13,2,2,1,0,1,1,25/11/2017,Bologna,Sampdoria,serie_a,2,14
1,3,0,1,15,10,4,4,7,5,12,15,2,2,0,0,-1,-1,25/11/2017,Cagliari,Inter,serie_a,3,8
2,1,0,1,12,14,3,5,2,8,23,24,0,1,0,0,1,-1,25/11/2017,Chievo,Spal,serie_a,4,16
0,2,0,2,20,9,3,6,10,6,10,15,0,3,0,1,-1,-1,25/11/2017,Sassuolo,Verona,serie_a,15,19
1,1,0,0,9,14,4,4,1,4,15,16,1,3,0,1,0,0,26/11/2017,Genoa,Roma,serie_a,7,13
3,0,0,0,25,4,10,1,7,0,8,9,2,2,0,0,1,0,26/11/2017,Juventus,Crotone,serie_a,9,5
1,1,1,0,13,16,7,8,6,5,16,8,2,2,0,0,0,1,26/11/2017,Lazio,Fiorentina,serie_a,10,6
0,0,0,0,17,8,6,2,5,4,15,20,0,2,0,0,0,0,26/11/2017,Milan,Torino,serie_a,11,17
0,1,0,1,10,9,2,4,3,7,14,7,5,1,0,0,-1,-1,26/11/2017,Udinese,Napoli,serie_a,18,12
1,0,0,0,14,6,4,2,9,3,11,16,1,2,0,0,1,0,27/11/2017,Atalanta,Benevento,serie_a,0,1
0,1,0,1,21,7,6,4,10,3,9,5,2,1,0,0,-1,-1,01/12/2017,Napoli,Juventus,serie_a,12,9
3,1,2,0,37,3,15,2,10,0,10,12,1,2,0,1,1,1,01/12/2017,Roma,Spal,serie_a,13,16
1,1,1,0,9,14,4,6,5,7,9,13,2,2,0,0,0,1,02/12/2017,Torino,Atalanta,serie_a,17,0
2,2,0,1,17,12,6,7,4,3,16,12,3,5,0,1,0,-1,03/12/2017,Benevento,Milan,serie_a,1,11
1,1,0,1,13,8,3,2,5,3,15,20,6,2,0,0,0,-1,03/12/2017,Bologna,Cagliari,serie_a,2,3
3,0,2,0,23,8,9,1,13,8,9,9,1,3,0,0,1,1,03/12/2017,Fiorentina,Sassuolo,serie_a,6,15
5,0,2,0,37,7,13,4,18,2,11,4,1,0,0,0,1,1,03/12/2017,Inter,Chievo,serie_a,8,4
1,2,0,0,16,14,3,3,5,6,10,12,0,1,0,0,-1,0,03/12/2017,Sampdoria,Lazio,serie_a,14,10
0,3,0,1,9,15,2,6,7,7,8,11,0,0,0,0,-1,-1,04/12/2017,Crotone,Udinese,serie_a,5,18
0,1,0,1,15,9,3,1,2,3,17,19,2,4,0,0,-1,-1,04/12/2017,Verona,Genoa,serie_a,19,7
2,2,0,2,14,16,6,9,6,4,15,11,3,0,0,0,0,-1,09/12/2017,Cagliari,Sampdoria,serie_a,3,14
0,0,0,0,19,6,8,1,3,4,10,21,2,5,0,0,0,0,09/12/2017,Juventus,Inter,serie_a,9,8
0,0,0,0,9,24,1,8,1,13,10,8,1,2,0,0,0,0,10/12/2017,Chievo,Roma,serie_a,4,13
2,1,1,1,21,10,7,2,12,7,9,7,0,0,0,0,1,0,10/12/2017,Milan,Bologna,serie_a,11,2
0,0,0,0,10,6,4,3,4,2,10,6,3,3,0,0,0,0,10/12/2017,Napoli,Fiorentina,serie_a,12,6
2,1,0,0,16,8,7,2,8,6,10,15,3,2,0,0,1,0,10/12/2017,Sassuolo,Crotone,serie_a,15,5
2,2,0,0,19,16,10,8,8,6,14,15,3,2,0,0,0,0,10/12/2017,Spal,Verona,serie_a,16,19
2,0,2,0,9,20,2,5,3,9,16,15,1,2,0,0,1,1,10/12/2017,Udinese,Benevento,serie_a,18,1
1,3,0,0,20,18,7,6,13,2,7,16,1,1,1,0,-1,0,11/12/2017,Lazio,Torino,serie_a,10,17
1,2,1,1,15,13,4,7,7,5,14,20,3,2,0,0,-1,0,12/12/2017,Genoa,Atalanta,serie_a,7,0
1,3,1,1,26,8,8,5,15,3,9,16,1,4,0,0,-1,0,16/12/2017,Inter,Udinese,serie_a,8,18
1,0,0,0,21,3,6,0,5,1,14,15,1,3,0,0,1,0,16/12/2017,Roma,Cagliari,serie_a,13,3
1,3,0,3,8,12,2,4,4,5,8,8,1,1,0,0,-1,-1,16/12/2017,Torino,Napoli,serie_a,17,12
3,3,2,2,13,13,6,4,5,7,5,12,2,2,0,0,0,0,17/12/2017,Atalanta,Lazio,serie_a,0,10
1,2,0,0,16,14,4,5,6,3,14,11,2,3,0,0,-1,0,17/12/2017,Benevento,Spal,serie_a,1,16
0,3,0,2,3,11,1,6,3,7,9,9,3,1,0,0,-1,-1,17/12/2017,Bologna,Juventus,serie_a,2,9
1,0,1,0,15,15,6,4,6,4,17,13,4,4,0,0,1,1,17/12/2017,Crotone,Chievo,serie_a,5,4
0,0,0,0,22,5,4,3,3,4,13,9,2,2,0,0,0,0,17/12/2017,Fiorentina,Genoa,serie_a,6,7
0,1,0,0,13,15,2,7,7,5,15,16,1,6,0,0,-1,0,17/12/2017,Sampdoria,Sassuolo,serie_a,14,15
3,0,1,0,6,30,4,8,4,13,12,13,3,2,0,1,1,1,17/12/2017,Verona,Milan,serie_a,19,11
0,1,0,0,8,26,1,7,7,10,14,13,2,2,1,0,-1,0,22/12/2017,Cagliari,Fiorentina,serie_a,3,6
2,3,1,1,21,9,8,5,7,5,13,13,2,2,0,1,-1,0,22/12/2017,Chievo,Bologna,serie_a,4,2
1,0,0,0,15,12,5,3,8,4,14,17,2,5,0,0,1,0,23/12/2017,Genoa,Benevento,serie_a,7,1
1,0,1,0,22,13,7,3,3,5,9,13,2,3,0,0,1,1,23/12/2017,Juventus,Roma,serie_a,9,13
4,0,0,0,19,8,6,2,10,3,12,7,1,2,0,0,1,0,23/12/2017,Lazio,Crotone,serie_a,10,5
0,2,0,1,23,11,5,7,7,4,17,11,2,0,0,0,-1,-1,23/12/2017,Milan,Atalanta,serie_a,11,0
3,2,3,2,14,6,9,2,2,2,17,15,4,5,1,0,1,1,23/12/2017,Napoli,Sampdoria,serie_a,12,14
1,0,1,0,9,16,4,4,1,10,14,18,1,2,0,0,1,1,23/12/2017,Sassuolo,Inter,serie_a,15,8
2,2,1,2,15,15,4,5,9,3,12,21,4,2,0,0,0,-1,23/12/2017,Spal,Torino,serie_a,16,17
4,0,2,0,27,3,10,0,7,1,12,15,0,3,0,0,1,1,23/12/2017,Udinese,Verona,serie_a,18,19
0,1,0,1,5,23,2,7,2,15,10,6,1,2,0,0,-1,-1,29/12/2017,Crotone,Napoli,serie_a,5,12
1,2,0,2,25,4,6,3,5,3,6,19,0,5,0,1,-1,-1,30/12/2017,Atalanta,Cagliari,serie_a,0,3
1,0,0,0,18,9,9,3,7,1,14,17,1,2,0,0,1,0,30/12/2017,Benevento,Chievo,serie_a,1,4
1,2,1,1,12,7,3,4,8,0,14,16,2,3,0,0,-1,0,30/12/2017,Bologna,Udinese,serie_a,2,18
1,1,0,0,18,8,6,4,2,5,11,12,1,1,0,0,0,0,30/12/2017,Fiorentina,Milan,serie_a,6,11
0,0,0,0,10,12,3,4,10,8,13,9,2,1,0,0,0,0,30/12/2017,Inter,Lazio,serie_a,8,10
1,1,1,0,21,15,4,5,7,4,13,12,1,2,0,0,0,1,30/12/2017,Roma,Sassuolo,serie_a,13,15
2,0,0,0,20,9,8,2,11,3,16,15,3,4,0,0,1,0,30/12/2017,Sampdoria,Spal,serie_a,14,16
0,0,0,0,17,3,6,1,8,3,25,23,1,3,0,0,0,0,30/12/2017,Torino,Genoa,serie_a,17,7
1,3,0,1,3,18,1,8,6,6,22,4,2,0,0,0,-1,-1,30/12/2017,Verona,Juventus,serie_a,19,9
1,1,1,1,11,9,6,1,5,5,6,20,0,1,0,0,0,0,05/01/2018,Chievo,Udinese,serie_a,4,18
1,1,0,0,23,13,4,4,7,5,9,11,2,3,0,0,0,0,05/01/2018,Fiorentina,Inter,serie_a,6,8
3,2,0,1,16,13,4,6,6,7,10,9,1,1,0,1,1,-1,06/01/2018,Benevento,Sampdoria,serie_a,1,14
0,1,0,0,9,16,2,2,5,3,17,13,1,2,0,0,-1,0,06/01/2018,Cagliari,Juventus,serie_a,3,9
1,0,0,0,7,10,3,1,5,5,17,16,3,1,0,0,1,0,06/01/2018,Genoa,Sassuolo,serie_a,7,15
1,0,0,0,26,8,9,2,14,0,17,16,2,2,0,0,1,0,06/01/2018,Milan,Crotone,serie_a,11,5
2,0,0,0,24,3,9,1,5,1,9,8,0,4,0,0,1,0,06/01/2018,Napoli,Verona,serie_a,12,19
1,2,0,2,18,11,5,4,12,7,12,6,1,3,0,1,-1,-1,06/01/2018,Roma,Atalanta,serie_a,13,0
2,5,2,4,13,15,4,7,9,4,8,14,2,3,0,0,-1,-1,06/01/2018,Spal,Lazio,serie_a,16,10
3,0,1,0,19,6,6,1,4,5,13,12,1,2,0,0,1,1,06/01/2018,Torino,Bologna,serie_a,17,2
0,1,0,0,9,12,3,3,8,7,10,13,0,2,0,0,-1,0,21/01/2018,Atalanta,Napoli,serie_a,0,12
3,0,1,0,8,4,6,1,5,3,11,15,4,2,0,0,1,1,21/01/2018,Bologna,Benevento,serie_a,2,1
1,2,1,2,12,16,3,6,5,8,23,17,5,4,1,1,-1,-1,21/01/2018,Cagliari,Milan,serie_a,3,11
1,1,0,1,17,7,7,1,6,5,13,13,2,0,0,0,0,-1,21/01/2018,Inter,Roma,serie_a,8,13
5,1,2,1,18,9,11,3,2,2,5,3,1,0,0,0,1,1,21/01/2018,Lazio,Chievo,serie_a,10,4
3,1,1,0,14,12,10,5,7,4,5,16,1,2,0,0,1,1,21/01/2018,Sampdoria,Fiorentina,serie_a,14,6
1,1,0,1,18,9,6,4,6,7,16,15,4,2,0,0,0,-1,21/01/2018,Sassuolo,Torino,serie_a,15,17
1,1,1,0,6,14,1,4,5,7,23,12,2,3,0,0,0,1,21/01/2018,Udinese,Spal,serie_a,18,16
0,3,0,1,10,9,2,5,5,1,13,15,1,5,1,0,-1,-1,21/01/2018,Verona,Crotone,serie_a,19,5
1,0,1,0,15,3,5,0,4,3,23,17,1,5,0,0,1,1,22/01/2018,Juventus,Genoa,serie_a,9,7
3,0,1,0,11,12,7,4,3,6,8,5,0,2,0,0,1,1,24/01/2018,Lazio,Udinese,serie_a,10,18
1,1,1,0,13,20,3,4,6,7,10,12,1,3,0,0,0,1,24/01/2018,Sampdoria,Roma,serie_a,14,13
0,2,0,0,1,16,1,7,2,4,9,11,2,2,2,0,-1,0,27/01/2018,Chievo,Juventus,serie_a,4,9
0,3,0,1,10,17,1,10,5,7,11,11,2,0,1,0,-1,-1,27/01/2018,Sassuolo,Atalanta,serie_a,15,0
1,1,1,1,13,6,6,3,9,4,18,15,2,2,0,1,0,0,28/01/2018,Crotone,Cagliari,serie_a,5,3
1,4,0,2,28,8,6,5,11,3,13,16,3,4,0,0,-1,-1,28/01/2018,Fiorentina,Verona,serie_a,6,19
0,1,0,0,19,6,2,1,10,3,11,17,2,0,0,1,-1,0,28/01/2018,Genoa,Udinese,serie_a,7,18
2,1,2,1,11,13,5,4,4,3,8,14,2,6,0,0,1,1,28/01/2018,Milan,Lazio,serie_a,11,10
3,1,2,1,9,10,4,5,7,3,7,13,1,2,0,0,1,1,28/01/2018,Napoli,Bologna,serie_a,12,2
0,1,0,0,19,15,8,10,10,10,8,7,2,2,0,0,-1,0,28/01/2018,Roma,Sampdoria,serie_a,13,14
1,1,0,0,12,10,3,6,4,6,7,26,1,0,0,0,0,0,28/01/2018,Spal,Inter,serie_a,16,8
