FTHG,FTAG,HTHG,HTAG,HS,AS,HST,AST,HC,AC,HF,AF,HY,AY,HR,AR,FTR_code,HTR_code,Date,HomeTeam,AwayTeam,League,HomeTeamCode,AwayTeamCode
1,0,0,0,8,5,4,1,12,3,9,11,1,2,0,0,1,0,06/10/2019,Fiorentina,Udinese,serie_a,4,18
3,1,2,0,26,5,14,2,9,5,15,14,2,3,0,0,1,1,06/10/2019,Atalanta,Lecce,serie_a,0,9
2,2,2,2,17,8,10,6,5,4,13,17,5,4,1,1,0,0,06/10/2019,Bologna,Lazio,serie_a,1,8
1,1,1,1,17,6,8,3,7,1,17,11,1,4,0,0,0,0,06/10/2019,Roma,Cagliari,serie_a,13,3
0,0,0,0,11,10,6,3,4,5,11,12,1,2,0,0,0,0,06/10/2019,Torino,Napoli,serie_a,17,11
1,2,1,1,6,8,4,6,7,2,22,8,2,3,0,0,-1,0,06/10/2019,Inter,Juventus,serie_a,6,7
3,3,0,3,12,18,5,9,3,1,13,12,5,2,0,0,0,-1,19/10/2019,Lazio,Atalanta,serie_a,8,0
2,0,1,0,13,14,7,6,6,8,12,16,3,3,0,0,1,1,19/10/2019,Napoli,Verona,serie_a,11,19
2,1,1,1,13,7,11,4,8,5,15,18,2,3,0,0,1,0,19/10/2019,Juventus,Bologna,serie_a,7,1
3,4,1,3,7,10,4,7,5,7,14,17,4,3,0,0,-1,-1,20/10/2019,Sassuolo,Inter,serie_a,15,6
2,0,1,0,13,8,7,5,6,6,16,15,4,5,0,0,1,1,20/10/2019,Cagliari,Spal,serie_a,3,16
0,0,0,0,7,5,2,1,7,9,14,11,3,4,0,1,0,0,20/10/2019,Sampdoria,Roma,serie_a,14,13
1,0,1,0,10,8,6,5,6,4,15,20,3,3,0,0,1,1,20/10/2019,Udinese,Torino,serie_a,18,17
5,1,3,0,15,11,7,6,3,7,9,12,1,2,0,0,1,1,20/10/2019,Parma,Genoa,serie_a,12,5
2,2,1,0,18,11,8,7,8,2,13,12,1,2,0,0,0,1,20/10/2019,Milan,Lecce,serie_a,10,9
0,0,0,0,3,10,1,6,6,9,10,16,0,3,0,0,0,0,21/10/2019,Brescia,Fiorentina,serie_a,2,4
0,1,0,0,7,9,5,5,9,6,18,13,5,5,0,0,-1,0,25/10/2019,Verona,Sassuolo,serie_a,19,15
1,1,0,0,9,16,5,6,3,14,11,13,4,1,0,0,0,0,26/10/2019,Lecce,Juventus,serie_a,9,7
2,2,1,2,16,10,7,5,11,4,9,11,3,2,0,0,0,-1,26/10/2019,Inter,Parma,serie_a,6,12
3,1,0,1,12,4,11,2,5,3,24,14,6,4,0,0,1,-1,26/10/2019,Genoa,Brescia,serie_a,5,2
2,1,0,0,10,5,6,3,11,5,14,18,1,3,0,0,1,0,27/10/2019,Bologna,Sampdoria,serie_a,1,14
7,1,3,1,23,6,16,3,6,2,10,5,2,3,0,1,1,1,27/10/2019,Atalanta,Udinese,serie_a,0,18
1,1,1,1,5,9,3,4,4,4,16,14,4,1,0,0,0,0,27/10/2019,Spal,Napoli,serie_a,16,11
1,1,0,1,8,10,5,5,6,11,15,11,2,3,0,0,0,-1,27/10/2019,Torino,Cagliari,serie_a,17,3
2,1,1,0,10,8,5,4,4,8,12,17,4,5,0,0,1,1,27/10/2019,Roma,Milan,serie_a,13,10
1,2,1,1,9,11,3,8,7,3,12,13,5,3,1,0,-1,0,27/10/2019,Fiorentina,Lazio,serie_a,4,8
0,1,0,1,15,6,7,2,12,3,13,16,1,5,0,0,-1,-1,29/10/2019,Parma,Verona,serie_a,12,19
1,2,0,1,6,6,5,2,9,8,14,18,4,3,0,0,-1,-1,29/10/2019,Brescia,Inter,serie_a,2,6
2,2,1,1,15,12,11,6,2,3,16,14,3,3,0,0,0,0,30/10/2019,Napoli,Atalanta,serie_a,11,0
3,2,0,1,12,6,5,3,4,1,15,20,2,1,0,0,1,-1,30/10/2019,Cagliari,Bologna,serie_a,3,1
2,1,1,1,18,7,11,3,10,2,24,11,5,3,1,2,1,0,30/10/2019,Juventus,Genoa,serie_a,7,5
4,0,2,0,16,6,8,3,8,0,11,9,2,2,0,1,1,1,30/10/2019,Lazio,Torino,serie_a,8,17
1,1,0,1,15,9,6,4,9,5,19,14,4,4,0,1,0,-1,30/10/2019,Sampdoria,Lecce,serie_a,14,9
1,2,1,0,6,10,5,8,3,7,15,20,3,4,0,0,-1,1,30/10/2019,Sassuolo,Fiorentina,serie_a,15,4
0,4,0,1,8,10,5,6,5,3,16,16,4,2,0,1,-1,-1,30/10/2019,Udinese,Roma,serie_a,18,13
1,0,0,0,10,5,6,2,7,6,17,21,4,4,0,0,1,0,31/10/2019,Milan,Spal,serie_a,10,16
2,1,1,0,13,12,7,6,10,4,23,14,5,3,1,0,1,1,02/11/2019,Roma,Napoli,serie_a,13,11
1,2,0,0,8,11,3,9,2,7,12,24,3,4,0,0,-1,0,02/11/2019,Bologna,Inter,serie_a,1,6
0,1,0,0,7,14,4,10,11,6,22,16,4,2,0,0,-1,0,02/11/2019,Torino,Juventus,serie_a,17,7
0,2,0,1,11,12,3,8,13,2,15,18,2,3,1,0,-1,-1,03/11/2019,Atalanta,Cagliari,serie_a,0,3
1,3,1,1,10,13,2,5,8,5,11,13,0,2,0,0,-1,0,03/11/2019,Genoa,Udinese,serie_a,5,18
2,2,2,1,7,12,4,5,6,6,14,16,2,3,0,0,0,1,03/11/2019,Lecce,Sassuolo,serie_a,9,15
2,1,0,0,11,11,6,5,5,1,17,17,1,4,0,1,1,0,03/11/2019,Verona,Brescia,serie_a,19,2
1,1,0,1,15,7,4,3,5,2,15,20,2,2,0,0,0,-1,03/11/2019,Fiorentina,Parma,serie_a,4,12
1,2,1,1,9,8,4,7,8,4,12,13,3,5,0,0,-1,0,03/11/2019,Milan,Lazio,serie_a,10,8
0,1,0,0,7,9,2,4,8,5,12,16,3,1,0,0,-1,0,04/11/2019,Spal,Sampdoria,serie_a,16,14
3,1,1,0,13,9,8,7,4,4,16,17,2,6,0,0,1,1,08/11/2019,Sassuolo,Bologna,serie_a,15,1
0,4,0,2,5,12,3,7,4,4,18,17,5,3,1,0,-1,-1,09/11/2019,Brescia,Torino,serie_a,2,17
2,1,0,1,19,5,13,2,9,3,14,11,3,1,0,0,1,-1,09/11/2019,Inter,Verona,serie_a,6,19
0,0,0,0,13,8,8,3,5,2,15,19,1,4,0,0,0,0,09/11/2019,Napoli,Genoa,serie_a,11,5
5,2,3,0,12,10,8,7,5,6,12,15,1,3,0,0,1,1,10/11/2019,Cagliari,Fiorentina,serie_a,3,4
4,2,1,1,17,18,7,10,9,3,8,10,2,3,0,0,1,0,10/11/2019,Lazio,Lecce,serie_a,8,9
0,0,0,0,5,7,2,3,1,7,19,13,2,4,0,1,0,0,10/11/2019,Sampdoria,Atalanta,serie_a,14,0
0,0,0,0,11,10,4,4,3,7,14,14,3,5,0,0,0,0,10/11/2019,Udinese,Spal,serie_a,18,16
2,0,0,0,13,10,8,7,5,10,16,9,3,2,0,0,1,0,10/11/2019,Parma,Roma,serie_a,12,13
1,0,0,0,11,10,5,7,5,5,13,10,1,5,0,0,1,0,10/11/2019,Juventus,Milan,serie_a,7,10
1,3,0,0,14,11,9,5,8,3,17,13,5,3,0,0,-1,0,23/11/2019,Atalanta,Juventus,serie_a,0,7
1,1,1,1,11,12,4,6,3,4,19,15,3,2,0,0,0,0,23/11/2019,Milan,Napoli,serie_a,10,11
0,3,0,2,5,6,2,5,12,4,10,18,2,3,0,0,-1,-1,23/11/2019,Torino,Inter,serie_a,17,6
2,2,1,1,11,11,7,7,15,2,18,18,1,3,0,0,0,0,24/11/2019,Bologna,Parma,serie_a,1,12
3,0,0,0,14,5,6,2,17,6,17,10,1,1,0,0,1,0,24/11/2019,Roma,Brescia,serie_a,13,2
1,2,1,1,5,10,2,6,5,8,14,14,1,3,0,0,-1,0,24/11/2019,Sassuolo,Lazio,serie_a,15,8
1,0,0,0,13,7,8,2,8,6,18,8,3,2,0,0,1,0,24/11/2019,Verona,Fiorentina,serie_a,19,4
2,1,1,1,19,5,13,2,8,2,8,22,2,3,0,1,1,0,24/11/2019,Sampdoria,Udinese,serie_a,14,18
2,2,0,1,17,6,8,2,11,2,13,19,2,2,1,2,0,-1,25/11/2019,Lecce,Cagliari,serie_a,9,3
1,1,0,0,13,13,7,6,5,4,12,13,2,1,0,0,0,0,25/11/2019,Spal,Genoa,serie_a,16,5
0,3,0,1,9,19,5,12,2,11,15,15,1,3,0,0,-1,-1,30/11/2019,Brescia,Atalanta,serie_a,2,0
0,1,0,0,5,10,3,3,6,4,15,18,2,3,0,1,-1,0,30/11/2019,Genoa,Torino,serie_a,5,17
0,1,0,0,13,6,6,6,9,2,13,21,1,3,0,0,-1,0,30/11/2019,Fiorentina,Lecce,serie_a,4,9
2,2,1,1,17,8,9,4,9,2,11,13,1,5,0,0,0,0,01/12/2019,Juventus,Sassuolo,serie_a,7,15
2,1,2,0,16,8,10,3,8,0,15,17,1,4,0,0,1,1,01/12/2019,Inter,Spal,serie_a,6,16
3,0,3,0,15,4,6,0,2,2,9,12,0,1,0,0,1,1,01/12/2019,Lazio,Udinese,serie_a,8,18
0,1,0,0,6,19,0,8,1,7,13,15,1,3,0,0,-1,0,01/12/2019,Parma,Milan,serie_a,12,10
1,2,1,0,20,9,5,6,7,0,12,10,1,5,0,0,-1,1,01/12/2019,Napoli,Bologna,serie_a,11,1
1,3,1,2,7,12,3,5,6,5,11,14,3,3,0,0,-1,-1,01/12/2019,Verona,Roma,serie_a,19,13
4,3,0,1,12,9,8,5,6,4,15,12,3,1,0,0,1,-1,02/12/2019,Cagliari,Sampdoria,serie_a,3,14
0,0,0,0,9,6,2,2,8,3,12,11,3,1,0,0,0,0,06/12/2019,Inter,Roma,serie_a,6,13
3,2,1,1,21,7,10,2,13,4,14,16,1,5,0,1,1,0,07/12/2019,Atalanta,Verona,serie_a,0,19
1,1,1,0,5,12,1,3,3,10,20,15,3,4,0,1,0,1,07/12/2019,Udinese,Napoli,serie_a,18,11
3,1,1,1,12,8,8,5,4,5,14,10,4,3,0,1,1,0,07/12/2019,Lazio,Juventus,serie_a,8,7
2,2,0,2,22,14,5,4,11,3,17,18,5,6,0,2,0,-1,08/12/2019,Lecce,Genoa,serie_a,9,5
2,2,2,0,9,4,3,3,8,4,10,19,3,4,0,0,0,1,08/12/2019,Sassuolo,Cagliari,serie_a,15,3
0,1,0,0,18,12,4,7,3,1,17,18,3,3,0,0,-1,0,08/12/2019,Spal,Brescia,serie_a,16,2
2,1,1,0,10,15,5,5,3,9,19,17,4,3,0,0,1,1,08/12/2019,Torino,Fiorentina,serie_a,17,4
0,1,0,1,18,10,6,2,3,2,15,12,3,2,0,0,-1,-1,08/12/2019,Sampdoria,Parma,serie_a,14,12
2,3,1,2,11,11,4,7,5,1,17,19,4,2,0,0,-1,-1,08/12/2019,Bologna,Milan,serie_a,1,10
3,0,2,0,13,11,9,4,4,6,17,26,4,6,0,0,1,1,14/12/2019,Brescia,Lecce,serie_a,2,9
1,2,0,1,22,7,9,5,11,1,9,12,2,2,0,0,-1,-1,14/12/2019,Napoli,Parma,serie_a,11,12
0,1,0,0,5,2,1,1,4,2,16,26,5,3,0,0,-1,0,14/12/2019,Genoa,Sampdoria,serie_a,5,14
3,3,0,1,12,12,8,8,6,3,20,19,3,1,0,0,0,-1,15/12/2019,Verona,Torino,serie_a,19,17
2,1,1,0,8,15,5,7,4,4,14,18,5,1,1,0,1,1,15/12/2019,Bologna,Atalanta,serie_a,1,0
3,1,3,0,14,9,12,7,9,8,10,4,2,1,0,0,1,1,15/12/2019,Juventus,Udinese,serie_a,7,18
0,0,0,0,17,10,12,6,8,3,14,16,5,4,0,0,0,0,15/12/2019,Milan,Sassuolo,serie_a,10,15
3,1,0,1,18,5,13,3,8,3,10,17,1,3,0,0,1,-1,15/12/2019,Roma,Spal,serie_a,13,16
1,1,0,1,10,7,5,5,5,1,15,17,3,4,0,0,0,-1,15/12/2019,Fiorentina,Inter,serie_a,4,6
1,2,1,0,9,13,4,7,2,9,11,11,4,3,0,0,-1,1,16/12/2019,Cagliari,Lazio,serie_a,3,8
1,2,1,2,13,10,4,4,5,5,7,17,5,2,1,0,-1,-1,18/12/2019,Sampdoria,Juventus,serie_a,14,7
0,2,0,1,15,11,6,6,4,4,16,17,2,3,0,0,-1,-1,18/12/2019,Brescia,Sassuolo,serie_a,2,15
1,4,1,2,7,8,4,6,5,4,20,16,4,3,0,0,-1,-1,20/12/2019,Fiorentina,Roma,serie_a,4,13
2,1,1,0,9,13,2,2,2,1,13,14,3,4,0,1,1,1,21/12/2019,Udinese,Cagliari,serie_a,18,3
4,0,2,0,12,7,9,4,6,3,11,12,1,4,0,0,1,1,21/12/2019,Inter,Genoa,serie_a,6,5
1,2,1,1,7,7,6,4,10,3,24,16,5,5,1,0,-1,0,21/12/2019,Torino,Spal,serie_a,17,16
5,0,1,0,14,4,12,1,5,2,7,12,2,4,0,0,1,1,22/12/2019,Atalanta,Milan,serie_a,0,10
2,3,0,1,7,19,3,16,6,2,17,18,3,3,0,0,-1,-1,22/12/2019,Lecce,Bologna,serie_a,9,1
1,1,0,0,13,11,6,4,9,5,16,10,3,2,0,0,0,0,22/12/2019,Parma,Brescia,serie_a,12,2
1,2,1,0,12,14,5,11,7,11,16,13,2,2,0,0,-1,1,22/12/2019,Sassuolo,Napoli,serie_a,15,11
1,2,1,1,4,15,3,7,2,5,12,24,5,4,1,0,-1,0,05/01/2020,Brescia,Lazio,serie_a,2,8
0,2,0,1,12,14,2,9,3,4,8,15,1,1,1,0,-1,-1,05/01/2020,Spal,Verona,serie_a,16,19
2,1,1,1,10,6,7,3,1,6,23,14,4,6,0,0,1,0,05/01/2020,Genoa,Sassuolo,serie_a,5,15
0,2,0,1,25,9,11,6,14,3,10,21,5,2,0,0,-1,-1,05/01/2020,Roma,Torino,serie_a,13,17
1,1,0,1,12,7,7,4,14,2,14,23,2,4,0,0,0,-1,06/01/2020,Bologna,Fiorentina,serie_a,1,4
5,0,3,0,18,3,11,1,2,2,12,13,2,4,0,0,1,1,06/01/2020,Atalanta,Parma,serie_a,0,12
4,0,0,0,15,5,11,3,3,2,9,15,1,1,0,0,1,0,06/01/2020,Juventus,Cagliari,serie_a,7,3
0,0,0,0,14,6,12,4,7,5,12,20,1,5,0,0,0,0,06/01/2020,Milan,Sampdoria,serie_a,10,14
0,1,0,0,10,7,6,4,7,8,17,11,1,1,0,0,-1,0,06/01/2020,Lecce,Udinese,serie_a,9,18
1,3,1,2,18,9,8,8,3,4,10,22,0,6,0,0,-1,-1,06/01/2020,Napoli,Inter,serie_a,11,6
0,2,0,0,6,8,2,4,3,6,14,13,3,1,0,0,-1,0,11/01/2020,Cagliari,Milan,serie_a,3,10
1,0,0,0,7,11,6,7,6,6,9,7,2,2,0,0,1,0,11/01/2020,Lazio,Napoli,serie_a,8,11
1,1,1,0,8,12,5,7,0,4,21,13,3,4,0,0,0,1,11/01/2020,Inter,Atalanta,serie_a,6,0
3,0,1,0,13,10,9,5,6,11,13,13,0,0,0,0,1,1,12/01/2020,Udinese,Sassuolo,serie_a,18,15
1,0,0,0,11,9,5,3,3,4,18,10,1,1,0,0,1,0,12/01/2020,Fiorentina,Spal,serie_a,4,16
5,1,2,1,22,9,11,5,4,2,14,7,2,3,0,0,1,1,12/01/2020,Sampdoria,Brescia,serie_a,14,2
1,0,1,0,4,10,3,7,3,9,16,14,6,3,0,0,1,1,12/01/2020,Torino,Bologna,serie_a,17,1
2,1,0,1,11,3,9,3,4,2,14,22,3,6,0,0,1,-1,12/01/2020,Verona,Genoa,serie_a,19,5
1,2,0,2,16,5,9,4,13,2,12,13,6,3,0,0,-1,-1,12/01/2020,Roma,Juventus,serie_a,13,7
2,0,0,0,9,11,5,6,6,5,19,10,4,2,0,0,1,0,13/01/2020,Parma,Lecce,serie_a,12,9
5,1,3,0,16,6,12,4,6,4,12,13,1,2,0,1,1,1,18/01/2020,Lazio,Sampdoria,serie_a,8,14
2,1,0,1,7,7,6,3,13,6,13,15,2,4,0,0,1,-1,18/01/2020,Sassuolo,Torino,serie_a,15,17
0,2,0,1,10,9,5,5,4,5,7,10,2,2,0,0,-1,-1,18/01/2020,Napoli,Fiorentina,serie_a,11,4
3,2,0,1,19,10,10,7,9,3,17,8,5,1,0,0,1,-1,19/01/2020,Milan,Udinese,serie_a,10,18
1,1,1,0,5,11,3,8,3,8,20,16,6,2,1,0,0,1,19/01/2020,Bologna,Verona,serie_a,1,19
2,2,1,1,9,18,6,10,2,7,10,18,4,4,1,0,0,0,19/01/2020,Brescia,Cagliari,serie_a,2,3
1,1,0,0,8,16,3,10,3,14,11,9,2,2,0,0,0,0,19/01/2020,Lecce,Inter,serie_a,9,6
1,3,1,2,9,14,8,7,7,3,12,13,2,3,0,0,-1,-1,19/01/2020,Genoa,Roma,serie_a,5,13
2,1,1,0,14,8,6,7,10,6,12,10,0,1,0,0,1,1,19/01/2020,Juventus,Parma,serie_a,7,12
1,2,1,0,14,13,8,7,8,4,15,17,2,3,0,0,-1,1,20/01/2020,Atalanta,Spal,serie_a,0,16
0,1,0,0,13,10,7,5,7,3,12,15,2,4,0,0,-1,0,24/01/2020,Brescia,Milan,serie_a,2,10
1,3,1,1,9,12,5,6,5,9,16,15,4,3,0,0,-1,0,25/01/2020,Spal,Bologna,serie_a,16,1
0,0,0,0,15,8,6,6,7,6,18,21,4,3,0,0,0,0,25/01/2020,Fiorentina,Genoa,serie_a,4,5
0,7,0,3,6,17,4,15,4,12,17,12,3,2,2,0,-1,-1,25/01/2020,Torino,Atalanta,serie_a,17,0
1,1,1,0,14,8,5,3,4,6,10,10,4,1,2,0,0,1,26/01/2020,Inter,Cagliari,serie_a,6,3
2,0,2,0,10,15,5,5,5,11,12,9,2,3,0,0,1,1,26/01/2020,Parma,Udinese,serie_a,12,18
0,0,0,0,15,6,5,2,6,3,16,9,4,1,0,1,0,0,26/01/2020,Sampdoria,Sassuolo,serie_a,14,15
3,0,2,0,9,3,5,1,5,0,16,11,2,3,0,1,1,1,26/01/2020,Verona,Lecce,serie_a,19,9
1,1,1,1,16,3,7,2,7,1,11,12,3,4,0,0,0,0,26/01/2020,Roma,Lazio,serie_a,13,8
2,1,0,0,11,7,4,5,3,2,14,14,2,5,0,0,1,0,26/01/2020,Napoli,Juventus,serie_a,11,7
2,1,1,1,17,3,7,1,6,3,17,14,3,2,0,0,1,0,01/02/2020,Bologna,Brescia,serie_a,1,2
2,2,1,1,21,17,11,5,8,7,12,15,3,2,0,0,0,0,01/02/2020,Cagliari,Parma,serie_a,3,12
4,2,3,0,16,19,9,9,5,11,6,19,1,7,0,1,1,1,01/02/2020,Sassuolo,Roma,serie_a,15,13
3,0,1,0,8,7,8,5,10,5,9,13,1,4,0,0,1,1,02/02/2020,Juventus,Fiorentina,serie_a,7,4
2,2,2,2,17,9,10,5,7,1,19,19,2,6,0,1,0,0,02/02/2020,Atalanta,Genoa,serie_a,0,5
5,1,4,0,12,10,10,5,5,2,9,7,1,2,0,0,1,1,02/02/2020,Lazio,Spal,serie_a,8,16
1,1,1,1,17,8,6,6,9,3,11,12,1,4,0,1,0,0,02/02/2020,Milan,Verona,serie_a,10,19
4,0,2,0,14,11,11,4,5,3,14,23,3,3,0,0,1,1,02/02/2020,Lecce,Torino,serie_a,9,17
0,2,0,0,11,14,4,10,3,2,10,16,2,2,0,0,-1,0,02/02/2020,Udinese,Inter,serie_a,18,6
2,4,1,2,12,12,10,10,4,6,17,6,4,3,0,0,-1,-1,03/02/2020,Sampdoria,Napoli,serie_a,14,11
