FTHG,FTAG,HTHG,HTAG,HS,AS,HST,AST,HC,AC,HF,AF,HY,AY,HR,AR,FTR_code,HTR_code,Date,HomeTeam,AwayTeam,League,HomeTeamCode,AwayTeamCode
1,1,0,1,10,13,3,6,5,7,10,7,0,2,0,0,0,-1,31/08/2022,Sampdoria,Lazio,serie_a,14,7
1,0,1,0,8,12,3,2,3,7,13,9,1,2,0,0,1,1,31/08/2022,Udinese,Fiorentina,serie_a,18,4
2,0,1,0,15,9,3,0,7,3,1,4,0,2,0,0,1,1,31/08/2022,Juventus,Spezia,serie_a,6,16
1,1,1,1,19,9,7,4,6,4,1,3,1,4,0,0,0,0,31/08/2022,Napoli,Lecce,serie_a,11,8
3,1,1,0,12,8,5,2,7,2,14,13,1,3,0,0,1,1,01/09/2022,Atalanta,Torino,serie_a,0,17
1,1,0,0,11,20,4,4,1,8,10,11,2,2,0,0,0,0,01/09/2022,Bologna,Salernitana,serie_a,1,13
1,1,1,1,17,4,5,1,10,2,13,12,1,3,0,0,0,0,03/09/2022,Fiorentina,Juventus,serie_a,4,6
3,2,1,1,21,16,5,5,2,5,10,12,5,2,0,0,1,0,03/09/2022,Milan,Inter,serie_a,9,5
1,2,1,1,8,19,2,7,6,8,12,14,4,0,0,0,-1,0,03/09/2022,Lazio,Napoli,serie_a,7,11
0,0,0,0,10,17,0,7,2,3,16,6,1,1,0,0,0,0,04/09/2022,Cremonese,Sassuolo,serie_a,2,15
2,2,1,1,15,13,5,6,7,2,12,5,4,1,0,0,0,0,04/09/2022,Spezia,Bologna,serie_a,16,1
2,1,2,1,17,11,9,3,7,2,16,11,2,2,0,0,1,1,04/09/2022,Verona,Sampdoria,serie_a,19,14
4,0,1,0,11,12,5,2,3,7,16,13,3,2,0,0,1,1,04/09/2022,Udinese,Roma,serie_a,18,12
0,2,0,0,11,13,3,6,4,9,9,10,1,1,0,0,-1,0,05/09/2022,Monza,Atalanta,serie_a,10,0
2,2,1,1,15,11,4,5,6,7,7,9,3,2,0,0,0,0,05/09/2022,Salernitana,Empoli,serie_a,13,3
1,0,1,0,13,10,4,2,4,4,16,8,2,1,0,0,1,1,05/09/2022,Torino,Lecce,serie_a,17,8
1,0,0,0,28,10,6,1,10,5,6,14,1,2,0,0,1,0,10/09/2022,Napoli,Spezia,serie_a,11,16
1,0,0,0,16,9,3,7,6,5,8,17,1,2,0,0,1,0,10/09/2022,Inter,Torino,serie_a,5,17
1,2,0,1,10,15,4,4,2,4,12,10,5,2,0,1,-1,-1,10/09/2022,Sampdoria,Milan,serie_a,14,9
1,1,0,0,14,7,6,4,3,3,9,17,2,5,0,0,0,0,11/09/2022,Atalanta,Cremonese,serie_a,0,2
2,1,0,0,12,13,4,2,6,8,8,13,1,4,0,1,1,0,11/09/2022,Bologna,Fiorentina,serie_a,1,4
1,1,0,1,7,2,3,1,8,5,18,22,3,3,0,0,0,-1,11/09/2022,Lecce,Monza,serie_a,8,10
1,3,1,0,5,17,2,4,5,6,7,15,1,3,1,0,-1,1,11/09/2022,Sassuolo,Udinese,serie_a,15,18
2,0,0,0,15,7,6,1,3,5,5,23,2,5,0,0,1,0,11/09/2022,Lazio,Verona,serie_a,7,19
2,2,0,2,22,11,7,5,8,2,13,15,5,4,2,1,0,-1,11/09/2022,Juventus,Salernitana,serie_a,6,13
1,2,1,1,20,13,3,7,7,7,13,12,3,1,1,0,-1,0,12/09/2022,Empoli,Roma,serie_a,3,12
1,2,0,1,8,13,4,4,4,5,9,11,1,3,0,0,-1,-1,16/09/2022,Salernitana,Lecce,serie_a,13,8
0,1,0,0,16,12,3,5,5,8,11,16,2,3,0,0,-1,0,17/09/2022,Bologna,Empoli,serie_a,1,3
2,1,1,1,6,11,3,8,3,6,17,14,4,5,0,0,1,0,17/09/2022,Spezia,Sampdoria,serie_a,16,14
0,1,0,0,12,10,3,5,4,3,13,7,4,1,0,0,-1,0,17/09/2022,Torino,Sassuolo,serie_a,17,15
3,1,1,1,20,14,6,3,7,4,11,13,3,4,0,0,1,0,18/09/2022,Udinese,Inter,serie_a,18,5
0,4,0,3,18,14,3,6,8,5,12,9,1,1,0,0,-1,-1,18/09/2022,Cremonese,Lazio,serie_a,2,7
2,0,1,0,15,8,9,1,7,3,18,17,4,4,0,0,1,1,18/09/2022,Fiorentina,Verona,serie_a,4,19
1,0,0,0,17,10,4,2,5,3,16,17,2,1,0,1,1,0,18/09/2022,Monza,Juventus,serie_a,10,6
0,1,0,1,21,4,5,1,5,1,9,19,0,7,0,0,-1,-1,18/09/2022,Roma,Atalanta,serie_a,12,0
1,2,0,0,22,9,5,4,9,4,18,11,4,3,0,0,-1,0,18/09/2022,Milan,Napoli,serie_a,9,11
3,1,3,1,15,16,7,3,4,4,4,17,0,2,0,0,1,1,01/10/2022,Napoli,Torino,serie_a,11,17
1,2,1,1,15,10,2,3,5,1,15,14,4,3,0,0,-1,0,01/10/2022,Inter,Roma,serie_a,5,12
1,3,0,0,16,19,4,6,3,7,15,10,4,2,0,0,-1,0,01/10/2022,Empoli,Milan,serie_a,3,9
4,0,2,0,13,14,6,2,3,6,3,14,0,2,0,0,1,1,02/10/2022,Lazio,Spezia,serie_a,7,16
1,1,1,1,6,13,1,4,1,8,11,15,3,1,0,0,0,0,02/10/2022,Lecce,Cremonese,serie_a,8,2
0,3,0,1,3,13,1,6,2,4,16,24,2,2,0,0,-1,-1,02/10/2022,Sampdoria,Monza,serie_a,14,10
5,0,2,0,17,6,11,1,1,2,10,8,1,1,0,0,1,1,02/10/2022,Sassuolo,Salernitana,serie_a,15,13
1,0,0,0,10,16,5,5,1,5,12,10,2,2,0,0,1,0,02/10/2022,Atalanta,Fiorentina,serie_a,0,4
3,0,1,0,17,9,6,1,2,4,11,15,0,1,0,0,1,1,02/10/2022,Juventus,Bologna,serie_a,6,1
1,2,1,0,7,21,2,8,4,9,15,11,3,3,0,0,-1,1,03/10/2022,Verona,Udinese,serie_a,19,18
1,2,0,1,15,16,3,4,6,5,14,17,3,2,0,0,-1,-1,08/10/2022,Sassuolo,Inter,serie_a,15,5
2,0,1,0,21,10,3,3,9,3,7,7,2,3,0,0,1,1,08/10/2022,Milan,Juventus,serie_a,9,6
1,1,1,0,10,9,3,3,2,5,17,21,2,3,0,0,0,1,08/10/2022,Bologna,Sampdoria,serie_a,1,14
1,1,0,0,20,6,7,2,6,1,15,9,2,4,0,0,0,0,09/10/2022,Torino,Empoli,serie_a,17,3
2,0,1,0,7,9,4,1,3,6,10,20,3,2,0,0,1,1,09/10/2022,Monza,Spezia,serie_a,10,16
2,1,1,0,14,12,4,2,1,6,9,15,3,3,1,1,1,1,09/10/2022,Salernitana,Verona,serie_a,13,19
2,2,0,1,10,9,2,5,5,3,11,12,2,3,0,0,0,-1,09/10/2022,Udinese,Atalanta,serie_a,18,0
1,4,0,1,12,21,1,10,5,2,18,6,2,0,0,0,-1,-1,09/10/2022,Cremonese,Napoli,serie_a,2,11
2,1,1,1,20,6,6,3,13,4,12,11,2,2,0,1,1,0,09/10/2022,Roma,Lecce,serie_a,12,8
0,4,0,2,24,10,3,6,9,2,17,9,4,1,0,0,-1,-1,10/10/2022,Fiorentina,Lazio,serie_a,4,7
1,0,1,0,11,16,5,4,2,9,17,14,5,3,0,1,1,1,15/10/2022,Empoli,Monza,serie_a,3,10
0,1,0,0,15,14,2,8,3,6,11,8,2,0,0,0,-1,0,15/10/2022,Torino,Juventus,serie_a,17,6
2,1,1,1,16,11,4,3,3,3,10,8,1,4,0,0,1,0,15/10/2022,Atalanta,Sassuolo,serie_a,0,15
2,0,1,0,16,8,6,3,6,4,12,14,0,1,0,0,1,1,16/10/2022,Inter,Salernitana,serie_a,5,13
0,0,0,0,8,12,3,2,7,3,8,11,1,4,0,0,0,0,16/10/2022,Lazio,Udinese,serie_a,7,18
2,2,2,1,15,24,6,4,6,8,12,11,2,0,0,0,0,1,16/10/2022,Spezia,Cremonese,serie_a,16,2
3,2,1,1,30,16,11,3,6,4,6,10,0,4,0,0,1,0,16/10/2022,Napoli,Bologna,serie_a,11,1
1,2,1,1,19,16,5,6,9,3,7,9,3,2,0,0,-1,0,16/10/2022,Verona,Milan,serie_a,19,9
0,1,0,1,8,7,1,4,4,3,20,20,5,3,0,0,-1,-1,17/10/2022,Sampdoria,Roma,serie_a,14,12
1,1,1,0,6,10,2,5,2,8,15,16,5,5,1,0,0,1,17/10/2022,Lecce,Fiorentina,serie_a,8,4
4,0,1,0,21,12,7,4,6,4,13,11,2,2,0,0,1,1,21/10/2022,Juventus,Empoli,serie_a,6,3
1,0,0,0,17,14,4,2,4,7,9,8,2,4,0,0,1,0,22/10/2022,Salernitana,Spezia,serie_a,13,16
4,1,2,0,12,16,7,6,2,2,18,9,1,1,0,0,1,1,22/10/2022,Milan,Monza,serie_a,9,10
3,4,1,2,10,8,4,7,1,2,15,14,4,3,0,0,-1,-1,22/10/2022,Fiorentina,Inter,serie_a,4,5
1,2,1,1,16,15,4,4,7,4,12,15,3,4,0,0,-1,0,23/10/2022,Udinese,Torino,serie_a,18,17
2,0,2,0,12,9,3,3,9,4,11,14,5,2,0,0,1,1,23/10/2022,Bologna,Lecce,serie_a,1,8
0,2,0,1,7,12,0,5,5,8,15,9,4,2,1,0,-1,-1,23/10/2022,Atalanta,Lazio,serie_a,0,7
0,1,0,0,6,12,0,5,3,4,14,12,3,4,0,0,-1,0,23/10/2022,Roma,Napoli,serie_a,12,11
0,1,0,0,21,8,4,4,5,1,16,15,3,4,0,0,-1,0,24/10/2022,Cremonese,Sampdoria,serie_a,2,14
2,1,1,1,14,13,3,5,4,5,7,19,1,3,0,0,1,0,24/10/2022,Sassuolo,Verona,serie_a,15,19
4,0,3,0,18,10,6,6,11,5,5,6,0,3,0,1,1,1,29/10/2022,Napoli,Sassuolo,serie_a,11,15
0,1,0,0,5,13,0,5,7,7,16,13,3,5,0,0,-1,0,29/10/2022,Lecce,Juventus,serie_a,8,6
3,0,2,0,17,9,8,2,3,3,5,13,1,6,0,0,1,1,29/10/2022,Inter,Sampdoria,serie_a,5,14
0,2,0,1,13,20,3,6,7,2,10,13,2,1,0,0,-1,-1,30/10/2022,Empoli,Atalanta,serie_a,3,0
0,0,0,0,13,13,2,3,7,4,8,9,1,0,0,0,0,0,30/10/2022,Cremonese,Udinese,serie_a,2,18
1,2,1,1,10,27,6,5,5,5,19,14,5,3,1,0,-1,0,30/10/2022,Spezia,Fiorentina,serie_a,16,4
1,3,1,0,13,10,4,6,4,5,10,7,3,3,0,0,-1,1,30/10/2022,Lazio,Salernitana,serie_a,7,13
2,1,2,0,7,12,4,1,6,1,11,16,5,2,0,0,1,1,30/10/2022,Torino,Milan,serie_a,17,9
1,3,1,1,7,14,3,6,2,4,9,9,3,1,1,0,-1,0,31/10/2022,Verona,Roma,serie_a,19,12
1,2,0,0,9,10,3,5,4,5,13,18,4,2,0,0,-1,0,31/10/2022,Monza,Bologna,serie_a,10,1
1,1,0,1,16,9,5,1,3,2,12,18,2,3,0,0,0,-1,04/11/2022,Udinese,Lecce,serie_a,18,8
1,0,0,0,17,10,1,3,3,6,11,11,2,0,0,0,1,0,05/11/2022,Empoli,Sassuolo,serie_a,3,15
2,2,2,1,11,11,2,5,2,2,14,10,2,2,0,0,0,1,05/11/2022,Salernitana,Cremonese,serie_a,13,2
1,2,1,2,17,7,4,5,5,2,10,9,5,1,0,0,-1,-1,05/11/2022,Atalanta,Napoli,serie_a,0,11
2,1,1,0,23,13,11,5,3,6,12,13,6,4,1,0,1,1,05/11/2022,Milan,Spezia,serie_a,9,16
2,1,0,1,9,7,5,2,3,1,14,17,3,3,0,0,1,-1,06/11/2022,Bologna,Torino,serie_a,1,17
2,0,0,0,14,7,3,2,5,2,10,10,3,1,0,1,1,0,06/11/2022,Monza,Verona,serie_a,10,19
0,2,0,1,14,5,2,4,4,4,10,18,1,0,0,0,-1,-1,06/11/2022,Sampdoria,Fiorentina,serie_a,14,4
0,1,0,1,8,5,2,3,4,2,18,14,2,3,0,0,-1,-1,06/11/2022,Roma,Lazio,serie_a,12,7
2,0,0,0,8,14,3,4,2,8,16,13,2,2,0,0,1,0,06/11/2022,Juventus,Inter,serie_a,6,5
2,0,0,0,18,6,4,1,5,0,12,16,1,6,0,1,1,0,08/11/2022,Napoli,Empoli,serie_a,11,3
1,1,1,1,21,10,6,2,9,0,12,12,3,3,0,0,0,0,08/11/2022,Spezia,Udinese,serie_a,16,18
0,0,0,0,6,16,1,5,2,4,16,10,4,3,0,0,0,0,08/11/2022,Cremonese,Milan,serie_a,2,9
2,1,2,1,15,12,3,4,4,3,11,12,1,2,0,0,1,1,09/11/2022,Lecce,Atalanta,serie_a,8,0
1,1,0,0,14,10,6,4,3,2,11,11,5,3,0,0,0,0,09/11/2022,Sassuolo,Roma,serie_a,15,12
2,1,1,0,18,4,7,1,4,3,10,11,0,1,0,0,1,1,09/11/2022,Fiorentina,Salernitana,serie_a,4,13
6,1,3,1,13,10,7,4,4,4,10,11,1,5,0,0,1,1,09/11/2022,Inter,Bologna,serie_a,5,1
2,0,1,0,8,11,5,1,4,3,14,21,1,3,0,0,1,1,09/11/2022,Torino,Sampdoria,serie_a,17,14
0,1,0,0,15,11,2,3,5,4,14,13,3,2,0,1,-1,0,10/11/2022,Verona,Juventus,serie_a,19,6
1,0,0,0,12,8,4,0,4,3,15,14,2,1,0,0,1,0,10/11/2022,Lazio,Monza,serie_a,7,10
2,0,0,0,13,19,6,5,4,9,9,14,1,2,0,0,1,0,11/11/2022,Empoli,Cremonese,serie_a,3,2
3,2,2,0,15,10,5,4,5,3,12,13,2,3,0,0,1,1,12/11/2022,Napoli,Udinese,serie_a,11,18
0,2,0,1,11,11,2,3,9,0,14,19,2,3,0,0,-1,-1,12/11/2022,Sampdoria,Lecce,serie_a,14,8
3,0,1,0,8,9,4,3,4,6,12,6,1,0,0,0,1,1,12/11/2022,Bologna,Sassuolo,serie_a,1,15
2,3,1,1,19,14,7,3,5,4,10,11,0,3,0,0,-1,0,13/11/2022,Atalanta,Inter,serie_a,0,5
3,0,2,0,19,5,7,0,6,1,9,11,0,2,0,1,1,1,13/11/2022,Monza,Salernitana,serie_a,10,13
1,1,0,0,13,10,4,2,7,0,13,10,3,2,0,0,0,0,13/11/2022,Roma,Torino,serie_a,12,17
1,2,1,0,18,16,5,9,2,10,13,21,2,4,0,0,-1,1,13/11/2022,Verona,Spezia,serie_a,19,16
2,1,1,1,12,11,3,5,5,7,13,11,1,4,0,0,1,0,13/11/2022,Milan,Fiorentina,serie_a,9,4
3,0,1,0,13,10,9,3,2,6,10,8,2,1,0,0,1,1,13/11/2022,Juventus,Lazio,serie_a,6,7
1,2,0,2,8,16,1,10,6,2,21,13,4,1,0,0,-1,-1,04/01/2023,Salernitana,Milan,serie_a,13,9
1,2,0,2,16,9,4,4,9,1,16,19,2,3,0,0,-1,-1,04/01/2023,Sassuolo,Sampdoria,serie_a,15,14
2,2,2,0,7,19,3,3,3,8,11,11,3,3,0,0,0,1,04/01/2023,Spezia,Atalanta,serie_a,16,0
1,1,0,1,9,10,3,2,6,3,7,17,1,1,0,0,0,-1,04/01/2023,Torino,Verona,serie_a,17,19
2,1,0,1,11,8,4,2,4,3,16,13,3,2,0,0,1,-1,04/01/2023,Lecce,Lazio,serie_a,8,7
1,0,1,0,14,10,4,2,3,3,10,10,2,3,0,0,1,1,04/01/2023,Roma,Bologna,serie_a,12,1
0,1,0,0,13,19,3,8,3,8,12,12,5,3,0,0,-1,0,04/01/2023,Cremonese,Juventus,serie_a,2,6
1,1,1,0,22,10,6,3,9,1,11,13,1,3,0,0,0,1,04/01/2023,Fiorentina,Monza,serie_a,4,10
1,0,0,0,6,9,1,2,5,4,12,7,3,2,0,0,1,0,04/01/2023,Inter,Napoli,serie_a,5,11
1,1,0,1,21,6,3,1,8,1,15,14,2,3,0,1,0,-1,04/01/2023,Udinese,Empoli,serie_a,18,3
2,1,0,0,14,17,5,4,6,3,14,9,4,3,0,0,1,0,07/01/2023,Fiorentina,Sassuolo,serie_a,4,15
1,0,0,0,14,11,4,3,6,4,16,13,1,2,0,0,1,0,07/01/2023,Juventus,Udinese,serie_a,6,18
2,2,1,2,13,11,4,3,3,5,14,20,0,3,0,0,0,-1,07/01/2023,Monza,Inter,serie_a,10,5
1,1,0,1,11,23,4,8,6,7,10,15,2,3,0,0,0,-1,08/01/2023,Salernitana,Torino,serie_a,13,17
2,2,1,0,18,5,4,2,10,3,17,10,4,1,0,0,0,1,08/01/2023,Lazio,Empoli,serie_a,7,3
0,0,0,0,10,15,2,4,5,7,14,15,0,1,0,0,0,0,08/01/2023,Spezia,Lecce,serie_a,16,8
0,2,0,1,9,24,2,8,2,5,15,12,3,2,1,0,-1,-1,08/01/2023,Sampdoria,Napoli,serie_a,14,11
2,2,1,0,12,12,5,3,3,4,19,13,4,7,0,0,0,1,08/01/2023,Milan,Roma,serie_a,9,12
2,0,2,0,9,15,4,5,3,5,16,11,3,4,0,0,1,1,09/01/2023,Verona,Cremonese,serie_a,19,2
1,2,1,0,12,7,3,3,4,0,16,15,3,2,0,0,-1,1,09/01/2023,Bologna,Atalanta,serie_a,1,0
5,1,2,1,14,11,10,2,2,5,10,9,0,1,0,0,1,1,13/01/2023,Napoli,Juventus,serie_a,11,6
2,3,0,2,11,8,7,3,4,2,12,12,2,4,0,0,-1,-1,14/01/2023,Cremonese,Monza,serie_a,2,10
2,2,2,0,17,12,3,5,8,4,11,12,1,2,0,0,0,1,14/01/2023,Lecce,Milan,serie_a,8,9
1,0,1,0,11,6,3,1,3,4,11,13,0,3,0,0,1,1,14/01/2023,Inter,Verona,serie_a,5,19
0,2,0,1,12,12,2,3,7,3,17,10,5,3,0,0,-1,-1,15/01/2023,Sassuolo,Lazio,serie_a,15,7
0,1,0,1,11,13,4,5,7,2,13,12,3,3,0,0,-1,-1,15/01/2023,Torino,Spezia,serie_a,17,16
1,2,1,0,20,15,4,2,6,4,10,17,1,3,0,0,-1,1,15/01/2023,Udinese,Bologna,serie_a,18,1
8,2,5,1,19,7,13,2,5,2,10,12,1,0,0,0,1,1,15/01/2023,Atalanta,Salernitana,serie_a,0,13
2,0,1,0,10,7,4,3,5,9,15,12,3,4,0,1,1,1,15/01/2023,Roma,Fiorentina,serie_a,12,4
1,0,0,0,16,16,5,7,3,3,15,16,5,6,0,0,1,0,16/01/2023,Empoli,Sampdoria,serie_a,3,14
2,0,1,0,11,9,4,3,5,4,15,12,3,0,0,0,1,1,21/01/2023,Verona,Lecce,serie_a,19,8
0,2,0,1,5,9,2,4,3,4,14,15,2,2,0,0,-1,-1,21/01/2023,Salernitana,Napoli,serie_a,13,11
0,1,0,1,19,9,5,3,5,3,9,23,2,2,0,0,-1,-1,21/01/2023,Fiorentina,Torino,serie_a,4,17
0,1,0,0,9,14,1,5,6,6,15,17,3,1,0,0,-1,0,22/01/2023,Sampdoria,Udinese,serie_a,14,18
1,1,0,1,14,13,3,1,10,4,17,18,2,2,0,0,0,-1,22/01/2023,Monza,Sassuolo,serie_a,10,15
0,2,0,1,8,13,0,3,4,0,17,11,3,1,0,0,-1,-1,22/01/2023,Spezia,Roma,serie_a,16,12
3,3,2,1,15,14,8,4,6,4,9,6,1,2,0,0,0,1,22/01/2023,Juventus,Atalanta,serie_a,6,0
1,1,0,0,21,9,8,2,4,1,11,13,2,5,0,0,0,0,23/01/2023,Bologna,Cremonese,serie_a,1,2
0,1,0,0,16,13,1,8,2,3,13,16,4,3,1,0,-1,0,23/01/2023,Inter,Empoli,serie_a,5,3
4,0,2,0,10,10,5,3,3,4,14,11,1,2,0,0,1,1,24/01/2023,Lazio,Milan,serie_a,7,9
2,0,1,0,18,6,6,4,5,5,8,16,2,2,0,0,1,1,27/01/2023,Bologna,Spezia,serie_a,1,16
1,2,1,2,15,10,5,6,4,4,14,11,2,4,0,0,-1,-1,27/01/2023,Lecce,Salernitana,serie_a,8,13
2,2,1,0,11,16,4,4,5,5,12,9,2,0,0,0,0,1,28/01/2023,Empoli,Torino,serie_a,3,17
1,2,1,1,12,30,4,10,2,14,7,12,0,2,0,0,-1,0,28/01/2023,Cremonese,Inter,serie_a,2,5
2,0,1,0,21,15,5,5,7,4,17,11,0,2,0,0,1,1,28/01/2023,Atalanta,Sampdoria,serie_a,0,14
2,5,1,3,10,9,5,7,2,3,13,8,7,4,0,0,-1,-1,29/01/2023,Milan,Sassuolo,serie_a,9,15
0,2,0,2,22,3,8,3,12,1,12,10,0,2,0,0,-1,-1,29/01/2023,Juventus,Monza,serie_a,6,10
1,1,1,0,13,17,1,6,3,4,12,17,2,3,0,0,0,1,29/01/2023,Lazio,Fiorentina,serie_a,7,4
2,1,1,0,11,11,6,3,3,8,8,14,1,2,0,0,1,1,29/01/2023,Napoli,Roma,serie_a,11,12
1,1,1,1,26,10,8,2,14,6,9,11,1,3,0,0,0,0,30/01/2023,Udinese,Verona,serie_a,18,19
0,2,0,0,12,9,3,4,4,8,12,15,1,2,0,0,-1,0,04/02/2023,Cremonese,Lecce,serie_a,2,8
2,0,2,0,12,11,6,2,7,7,10,18,2,1,0,0,1,1,04/02/2023,Roma,Empoli,serie_a,12,3
1,0,0,0,18,7,8,2,2,7,12,13,5,1,0,2,1,0,04/02/2023,Sassuolo,Atalanta,serie_a,15,0
0,3,0,0,9,12,3,5,3,6,19,18,3,2,0,0,-1,0,05/02/2023,Spezia,Napoli,serie_a,16,11
1,0,0,0,11,11,3,3,6,5,13,8,1,1,0,0,1,0,05/02/2023,Torino,Udinese,serie_a,17,18
1,2,1,1,18,11,6,7,5,3,10,25,2,4,0,0,-1,0,05/02/2023,Fiorentina,Bologna,serie_a,4,1
1,0,1,0,15,4,4,0,8,0,13,14,2,5,0,0,1,1,05/02/2023,Inter,Milan,serie_a,5,9
1,1,0,1,15,9,4,2,6,5,16,12,4,1,0,0,0,-1,06/02/2023,Verona,Lazio,serie_a,19,7
2,2,1,1,17,11,5,6,9,3,12,12,2,4,0,0,0,0,06/02/2023,Monza,Sampdoria,serie_a,10,14
0,3,0,2,10,17,1,5,6,3,9,12,1,1,0,0,-1,-1,07/02/2023,Salernitana,Juventus,serie_a,13,6
1,0,0,0,9,12,4,2,3,8,10,20,1,4,0,0,1,0,10/02/2023,Milan,Torino,serie_a,9,17
2,2,0,2,25,9,8,3,7,3,10,13,1,5,1,1,0,-1,11/02/2023,Empoli,Spezia,serie_a,3,16
1,1,1,1,8,12,3,5,3,7,24,8,4,1,0,0,0,0,11/02/2023,Lecce,Roma,serie_a,8,12
0,2,0,1,13,23,5,10,5,7,12,14,1,2,0,0,-1,-1,11/02/2023,Lazio,Atalanta,serie_a,7,0
2,2,2,2,17,6,8,1,10,7,12,8,2,2,0,0,0,0,12/02/2023,Udinese,Sassuolo,serie_a,18,15
0,1,0,1,12,5,3,4,3,2,15,18,1,4,0,0,-1,-1,12/02/2023,Bologna,Monza,serie_a,1,10
1,0,1,0,7,11,3,2,5,6,11,17,5,2,0,0,1,1,12/02/2023,Juventus,Fiorentina,serie_a,6,4
3,0,1,0,15,6,10,1,9,7,7,7,0,2,0,0,1,1,12/02/2023,Napoli,Cremonese,serie_a,11,2
1,0,1,0,14,8,4,3,5,1,14,21,2,3,0,0,1,1,13/02/2023,Verona,Salernitana,serie_a,19,13
