FTHG,FTAG,HTHG,HTAG,HS,AS,HST,AST,HC,AC,HF,AF,HY,AY,HR,AR,FTR_code,HTR_code,Date,HomeTeam,AwayTeam,League,HomeTeamCode,AwayTeamCode
1,1,1,1,13,16,4,6,8,2,13,15,2,2,0,0,0,0,29/12/2023,Genoa,Inter,serie_a,6,7
3,1,0,0,13,11,5,2,6,2,18,15,3,2,0,0,1,0,29/12/2023,Lazio,Frosinone,serie_a,9,5
1,0,0,0,17,15,4,2,5,6,10,16,2,2,0,0,1,0,30/12/2023,Atalanta,Lecce,serie_a,0,10
0,0,0,0,15,5,3,1,8,6,18,18,1,3,0,0,0,0,30/12/2023,Cagliari,Empoli,serie_a,2,3
3,0,1,0,15,14,7,5,7,7,15,14,2,5,0,0,1,1,30/12/2023,Udinese,Bologna,serie_a,18,1
1,0,0,0,20,12,2,6,6,5,8,7,0,1,0,0,1,0,30/12/2023,Milan,Sassuolo,serie_a,11,16
0,1,0,0,11,9,0,3,7,6,14,13,2,2,0,0,-1,0,30/12/2023,Verona,Salernitana,serie_a,19,15
1,0,0,0,13,11,4,2,2,2,15,14,1,1,0,0,1,0,30/12/2023,Juventus,Roma,serie_a,8,14
1,1,0,1,21,3,8,1,11,2,8,10,3,3,0,0,0,-1,05/01/2024,Bologna,Genoa,serie_a,1,6
2,1,1,0,15,8,6,3,7,0,16,15,0,2,0,1,1,1,06/01/2024,Inter,Verona,serie_a,7,19
2,3,0,2,10,7,5,2,5,1,11,16,3,5,0,0,-1,-1,06/01/2024,Frosinone,Monza,serie_a,5,12
1,1,1,0,15,14,2,2,7,6,20,14,1,1,0,0,0,1,06/01/2024,Lecce,Cagliari,serie_a,10,2
1,0,1,0,7,9,1,3,1,8,10,14,3,2,0,0,1,1,06/01/2024,Sassuolo,Fiorentina,serie_a,16,4
0,3,0,2,17,13,2,6,6,6,9,13,1,2,0,0,-1,-1,07/01/2024,Empoli,Milan,serie_a,3,11
3,0,1,0,10,10,6,3,2,5,7,10,0,2,0,1,1,1,07/01/2024,Torino,Napoli,serie_a,17,13
1,2,0,1,13,7,2,2,4,4,16,22,5,3,0,0,-1,-1,07/01/2024,Udinese,Lazio,serie_a,18,9
1,2,1,0,8,18,3,3,2,8,9,15,3,5,1,0,-1,1,07/01/2024,Salernitana,Juventus,serie_a,15,8
1,1,1,1,16,8,6,2,6,5,14,14,1,6,0,0,0,0,07/01/2024,Roma,Atalanta,serie_a,14,0
0,0,0,0,11,6,6,0,8,4,11,11,3,2,0,0,0,0,13/01/2024,Genoa,Torino,serie_a,6,17
2,1,1,1,20,6,7,2,8,3,15,10,3,2,0,0,1,0,13/01/2024,Napoli,Salernitana,serie_a,13,15
2,1,1,0,12,14,7,1,5,9,20,17,4,3,1,0,1,1,13/01/2024,Verona,Empoli,serie_a,19,3
1,5,0,2,9,20,2,7,4,5,6,12,2,2,0,0,-1,-1,13/01/2024,Monza,Inter,serie_a,12,7
1,0,0,0,8,11,2,3,2,5,14,12,4,4,0,0,1,0,14/01/2024,Lazio,Lecce,serie_a,9,10
2,1,1,1,4,11,2,4,2,5,12,8,3,2,0,0,1,0,14/01/2024,Cagliari,Bologna,serie_a,2,1
2,2,0,1,10,12,3,6,4,4,14,13,1,1,0,0,0,-1,14/01/2024,Fiorentina,Udinese,serie_a,4,18
3,1,1,0,17,12,5,5,2,5,12,9,2,3,0,0,1,1,14/01/2024,Milan,Roma,serie_a,11,14
5,0,3,0,21,8,9,5,8,2,11,8,0,1,0,0,1,1,15/01/2024,Atalanta,Frosinone,serie_a,0,5
3,0,2,0,12,8,5,4,5,2,9,9,0,2,0,0,1,1,16/01/2024,Juventus,Sassuolo,serie_a,8,16
2,1,2,0,9,12,2,3,1,2,14,12,2,2,0,0,1,1,20/01/2024,Roma,Verona,serie_a,14,19
2,3,1,1,11,15,6,7,5,7,12,9,6,1,0,0,-1,0,20/01/2024,Udinese,Milan,serie_a,18,11
3,1,0,1,17,9,7,4,8,4,11,18,3,5,0,0,1,-1,21/01/2024,Frosinone,Cagliari,serie_a,5,2
3,0,2,0,9,15,5,5,1,7,15,10,1,3,0,0,1,1,21/01/2024,Empoli,Monza,serie_a,3,12
1,2,1,1,11,5,2,5,5,5,7,15,0,5,0,0,-1,0,21/01/2024,Salernitana,Genoa,serie_a,15,6
0,3,0,0,12,15,3,8,5,5,8,12,1,1,0,0,-1,0,21/01/2024,Lecce,Juventus,serie_a,10,8
1,2,0,2,25,16,10,6,8,2,12,12,2,4,0,0,-1,-1,26/01/2024,Cagliari,Torino,serie_a,2,17
