FTHG,FTAG,HTHG,HTAG,HS,AS,HST,AST,HC,AC,HF,AF,HY,AY,HR,AR,FTR_code,HTR_code,Date,HomeTeam,AwayTeam,League,HomeTeamCode,AwayTeamCode
3,0,1,0,7,9,6,2,3,2,11,20,2,5,0,0,1,1,20/08/2023,Girona,Getafe,la_liga,9,8
2,0,0,0,23,10,10,1,10,2,9,22,4,3,0,0,1,0,20/08/2023,Barcelona,Cadiz,la_liga,4,6
0,0,0,0,14,5,0,1,2,7,10,8,2,1,0,0,0,0,20/08/2023,Betis,Ath Madrid,la_liga,5,3
4,3,2,2,14,12,7,2,4,4,14,13,1,2,0,0,1,0,21/08/2023,Alaves,Sevilla,la_liga,0,15
0,2,0,0,14,17,7,9,5,6,14,11,2,1,1,0,-1,0,21/08/2023,Granada,Vallecano,la_liga,10,18
0,0,0,0,11,8,5,1,5,7,7,29,1,4,0,0,0,0,25/08/2023,Las Palmas,Sociedad,la_liga,11,16
0,1,0,0,13,10,4,3,3,5,19,14,2,3,0,0,-1,0,25/08/2023,Celta,Real Madrid,la_liga,7,14
1,1,0,0,11,5,3,2,7,3,16,22,0,5,1,1,0,0,26/08/2023,Cadiz,Almeria,la_liga,6,1
3,2,1,1,10,10,4,5,5,3,11,27,2,7,0,0,1,0,26/08/2023,Granada,Mallorca,la_liga,10,12
1,2,1,1,21,8,4,3,6,6,11,18,2,1,0,0,-1,0,26/08/2023,Sevilla,Girona,la_liga,15,9
3,4,2,2,13,21,6,11,2,6,12,14,3,3,0,0,-1,0,27/08/2023,Villarreal,Barcelona,la_liga,19,4
1,2,0,1,16,7,4,2,6,3,13,12,3,4,0,0,-1,-1,27/08/2023,Valencia,Osasuna,la_liga,17,13
4,2,3,2,14,7,6,3,5,3,23,11,4,2,0,0,1,1,27/08/2023,Ath Bilbao,Betis,la_liga,2,5
1,0,0,0,15,16,4,2,4,5,13,15,1,2,0,0,1,0,28/08/2023,Getafe,Alaves,la_liga,8,0
0,7,0,3,12,17,3,10,8,3,19,17,4,3,0,0,-1,-1,28/08/2023,Vallecano,Ath Madrid,la_liga,18,3
3,1,2,1,18,7,4,3,7,3,21,15,5,4,0,1,1,1,01/09/2023,Cadiz,Villarreal,la_liga,6,19
2,3,0,2,16,14,5,8,6,5,9,9,1,1,0,0,-1,-1,01/09/2023,Almeria,Celta,la_liga,1,7
5,3,2,1,15,8,6,5,2,5,15,14,1,5,0,0,1,1,02/09/2023,Sociedad,Granada,la_liga,16,10
2,1,0,1,26,6,12,2,11,1,12,16,2,6,0,0,1,-1,02/09/2023,Real Madrid,Getafe,la_liga,14,8
1,0,1,0,7,9,1,4,1,2,18,9,4,2,0,0,1,1,02/09/2023,Alaves,Valencia,la_liga,0,17
1,0,0,0,14,15,5,6,2,3,22,20,3,5,0,0,1,0,02/09/2023,Betis,Vallecano,la_liga,5,18
1,0,0,0,11,10,6,5,3,5,15,10,3,3,0,0,1,0,03/09/2023,Girona,Las Palmas,la_liga,9,11
0,0,0,0,8,11,2,3,3,5,12,17,0,1,0,0,0,0,03/09/2023,Mallorca,Ath Bilbao,la_liga,12,2
1,2,0,1,11,9,3,4,8,5,6,16,1,3,1,0,-1,-1,03/09/2023,Osasuna,Barcelona,la_liga,13,4
2,0,1,0,20,9,11,1,5,3,15,14,2,3,0,0,1,1,15/09/2023,Vallecano,Alaves,la_liga,18,0
3,0,0,0,20,5,9,4,5,4,10,20,1,4,0,0,1,0,16/09/2023,Ath Bilbao,Cadiz,la_liga,2,6
3,0,2,0,12,11,8,3,5,8,13,17,1,5,0,0,1,1,16/09/2023,Valencia,Ath Madrid,la_liga,17,3
0,1,0,0,16,7,4,4,10,1,9,15,1,3,0,0,-1,0,16/09/2023,Celta,Mallorca,la_liga,7,12
5,0,2,0,17,11,9,2,9,5,9,10,1,2,0,0,1,1,16/09/2023,Barcelona,Betis,la_liga,4,5
3,2,1,1,11,8,6,3,6,3,15,11,6,2,0,0,1,0,17/09/2023,Getafe,Osasuna,la_liga,8,13
2,1,1,1,10,17,4,7,7,6,16,6,2,3,0,0,1,0,17/09/2023,Villarreal,Almeria,la_liga,19,1
1,0,0,0,26,12,9,2,7,3,13,12,3,5,0,0,1,0,17/09/2023,Sevilla,Las Palmas,la_liga,15,11
2,1,0,1,17,15,8,5,4,3,11,14,3,2,0,0,1,-1,17/09/2023,Real Madrid,Sociedad,la_liga,14,16
2,4,0,3,12,13,5,7,4,5,13,21,3,3,0,0,-1,-1,18/09/2023,Granada,Girona,la_liga,10,9
0,2,0,1,15,11,5,3,3,4,13,9,2,2,0,0,-1,-1,22/09/2023,Alaves,Ath Bilbao,la_liga,0,2
5,3,4,1,23,15,10,5,6,5,10,12,1,5,0,0,1,1,23/09/2023,Girona,Mallorca,la_liga,9,12
0,0,0,0,16,15,2,3,7,4,11,7,2,3,0,0,0,0,23/09/2023,Osasuna,Sevilla,la_liga,13,15
3,2,0,1,15,13,6,7,2,3,10,11,2,1,0,0,1,-1,23/09/2023,Barcelona,Celta,la_liga,4,7
2,2,0,1,17,7,10,5,8,3,12,10,4,2,0,0,0,-1,23/09/2023,Almeria,Valencia,la_liga,1,17
4,3,1,2,10,10,6,7,2,1,13,24,3,2,0,0,1,-1,24/09/2023,Sociedad,Getafe,la_liga,16,8
1,1,1,1,11,13,6,6,2,8,20,18,2,3,0,1,0,0,24/09/2023,Vallecano,Villarreal,la_liga,18,19
1,1,0,1,21,5,7,1,11,8,10,14,2,3,0,0,0,-1,24/09/2023,Betis,Cadiz,la_liga,5,6
1,0,0,0,10,2,3,1,6,7,13,19,6,4,1,0,1,0,24/09/2023,Las Palmas,Granada,la_liga,11,10
3,1,2,1,10,20,4,5,6,11,13,10,1,3,0,0,1,1,24/09/2023,Ath Madrid,Real Madrid,la_liga,3,14
5,1,3,0,18,10,9,1,9,4,15,16,3,2,0,0,1,1,26/09/2023,Sevilla,Almeria,la_liga,15,1
2,2,2,1,10,10,5,4,7,2,19,7,4,1,1,0,0,1,26/09/2023,Mallorca,Barcelona,la_liga,12,4
2,2,1,0,9,13,4,5,5,4,9,19,5,6,1,0,0,1,27/09/2023,Ath Bilbao,Getafe,la_liga,2,8
2,0,1,0,21,16,9,2,7,2,7,9,0,1,0,0,1,1,27/09/2023,Real Madrid,Las Palmas,la_liga,14,11
1,2,0,0,14,17,3,5,5,6,9,11,3,2,0,0,-1,0,27/09/2023,Villarreal,Girona,la_liga,19,9
0,0,0,0,9,9,2,4,1,2,16,13,5,6,0,1,0,0,27/09/2023,Cadiz,Vallecano,la_liga,6,18
0,1,0,1,9,2,2,1,0,2,14,17,4,7,1,0,-1,-1,27/09/2023,Valencia,Sociedad,la_liga,17,16
1,1,1,0,8,21,0,11,2,8,9,11,5,3,1,0,0,1,28/09/2023,Celta,Alaves,la_liga,7,0
1,1,0,0,19,13,7,3,5,7,14,10,2,1,0,0,0,0,28/09/2023,Granada,Betis,la_liga,10,5
0,2,0,1,13,4,2,3,7,2,14,4,3,3,1,1,-1,-1,28/09/2023,Osasuna,Ath Madrid,la_liga,13,3
1,0,0,0,18,12,5,3,13,3,11,15,2,3,0,0,1,0,29/09/2023,Barcelona,Sevilla,la_liga,4,15
0,0,0,0,22,3,9,0,6,4,19,11,2,4,0,1,0,0,30/09/2023,Getafe,Villarreal,la_liga,8,19
2,2,1,1,19,9,5,4,5,0,12,20,2,5,0,0,0,0,30/09/2023,Vallecano,Mallorca,la_liga,18,12
0,3,0,2,13,14,3,7,1,4,13,14,2,2,0,1,-1,-1,30/09/2023,Girona,Real Madrid,la_liga,9,14
3,0,1,0,8,18,5,3,5,7,20,9,2,2,0,0,1,1,30/09/2023,Sociedad,Ath Bilbao,la_liga,16,2
3,3,3,0,17,19,5,4,1,5,18,14,2,1,0,0,0,1,01/10/2023,Almeria,Granada,la_liga,1,10
0,2,0,1,17,10,3,3,4,2,13,13,2,3,1,0,-1,-1,01/10/2023,Alaves,Osasuna,la_liga,0,13
3,2,1,2,18,8,9,4,5,3,5,10,1,3,0,0,1,-1,01/10/2023,Ath Madrid,Cadiz,la_liga,3,6
3,0,1,0,15,9,7,2,5,3,11,10,2,2,0,0,1,1,01/10/2023,Betis,Valencia,la_liga,5,17
2,1,0,0,16,11,5,3,4,5,13,14,2,1,0,0,1,0,02/10/2023,Las Palmas,Celta,la_liga,11,7
3,0,1,0,23,4,9,1,6,2,11,7,2,0,0,0,1,1,06/10/2023,Ath Bilbao,Almeria,la_liga,2,1
0,1,0,0,8,20,2,5,5,5,12,13,1,3,1,0,-1,0,07/10/2023,Cadiz,Girona,la_liga,6,9
4,0,1,0,19,7,9,1,5,4,9,6,2,2,0,0,1,1,07/10/2023,Real Madrid,Osasuna,la_liga,14,13
1,1,1,1,9,11,5,3,3,6,17,11,2,1,0,0,0,0,07/10/2023,Mallorca,Valencia,la_liga,12,17
2,2,0,2,22,7,6,4,12,2,16,19,5,2,0,0,0,-1,07/10/2023,Sevilla,Vallecano,la_liga,15,18
1,2,0,1,9,8,4,5,7,2,17,7,4,4,0,0,-1,-1,08/10/2023,Villarreal,Las Palmas,la_liga,19,11
2,1,1,0,14,13,5,4,1,4,9,12,3,3,0,0,1,1,08/10/2023,Ath Madrid,Sociedad,la_liga,3,16
1,1,1,1,15,6,5,2,5,3,13,9,3,3,0,1,0,0,08/10/2023,Alaves,Betis,la_liga,0,5
2,2,2,2,26,3,11,2,13,1,14,20,1,8,0,1,0,0,08/10/2023,Celta,Getafe,la_liga,7,8
2,2,2,1,7,22,2,10,1,11,12,7,4,1,0,0,0,1,08/10/2023,Granada,Barcelona,la_liga,10,4
2,0,1,0,12,13,6,3,1,7,19,13,3,4,0,1,1,1,20/10/2023,Osasuna,Granada,la_liga,13,10
1,0,0,0,14,18,6,7,2,5,14,16,3,3,0,0,1,0,21/10/2023,Sociedad,Mallorca,la_liga,16,12
1,1,1,1,14,13,4,3,4,8,17,11,5,2,0,0,0,0,21/10/2023,Getafe,Betis,la_liga,8,5
1,1,0,0,17,14,7,5,4,6,13,6,5,2,0,0,0,0,21/10/2023,Sevilla,Real Madrid,la_liga,15,14
0,3,0,1,16,12,3,7,7,5,10,10,3,2,1,0,-1,-1,21/10/2023,Celta,Ath Madrid,la_liga,7,3
0,1,0,0,12,12,6,4,10,5,13,11,4,3,0,1,-1,0,22/10/2023,Las Palmas,Vallecano,la_liga,11,18
5,2,3,2,19,9,8,5,9,6,11,14,1,2,0,0,1,1,22/10/2023,Girona,Almeria,la_liga,9,1
1,1,0,0,12,16,3,7,9,3,15,10,4,3,0,0,0,0,22/10/2023,Villarreal,Alaves,la_liga,19,0
1,0,0,0,12,10,7,3,4,7,11,18,3,3,0,0,1,0,22/10/2023,Barcelona,Ath Bilbao,la_liga,4,2
2,0,2,0,12,5,4,4,4,6,16,16,0,3,0,1,1,1,23/10/2023,Valencia,Cadiz,la_liga,17,6
1,0,0,0,12,4,2,2,10,1,15,12,3,2,0,0,1,0,27/10/2023,Girona,Celta,la_liga,9,7
1,2,0,1,10,10,4,3,3,2,13,19,3,1,0,0,-1,-1,28/10/2023,Almeria,Las Palmas,la_liga,1,11
1,2,1,0,15,13,3,4,6,3,15,15,2,1,0,0,-1,1,28/10/2023,Barcelona,Real Madrid,la_liga,4,14
0,0,0,0,15,8,4,0,8,3,10,25,0,1,0,0,0,0,28/10/2023,Mallorca,Getafe,la_liga,12,8
2,2,2,1,10,20,5,10,2,4,17,12,6,4,0,0,0,1,28/10/2023,Cadiz,Sevilla,la_liga,6,15
2,1,1,0,9,7,2,1,6,3,10,25,3,4,0,0,1,1,29/10/2023,Betis,Osasuna,la_liga,5,13
2,2,1,1,16,15,7,3,4,5,17,16,3,2,0,0,0,0,29/10/2023,Vallecano,Sociedad,la_liga,18,16
2,2,1,0,12,11,7,5,10,4,11,10,3,1,0,0,0,1,29/10/2023,Ath Bilbao,Valencia,la_liga,2,17
2,1,2,0,11,8,7,1,4,4,10,11,3,2,0,0,1,1,29/10/2023,Ath Madrid,Alaves,la_liga,3,0
2,3,2,3,18,6,8,5,4,1,14,15,0,4,0,0,-1,-1,30/10/2023,Granada,Villarreal,la_liga,10,19
2,1,0,0,9,13,3,5,3,4,12,9,0,3,0,0,1,0,03/11/2023,Las Palmas,Ath Madrid,la_liga,11,3
2,4,1,1,15,11,3,4,2,7,14,10,5,3,0,0,-1,0,04/11/2023,Osasuna,Girona,la_liga,13,9
2,0,1,0,22,8,3,1,6,1,13,16,1,4,0,1,1,1,04/11/2023,Betis,Mallorca,la_liga,5,12
1,1,1,0,15,13,3,5,4,6,14,10,2,5,1,0,0,1,04/11/2023,Celta,Sevilla,la_liga,7,15
0,1,0,0,13,12,6,4,8,3,16,8,3,3,0,0,-1,0,04/11/2023,Sociedad,Barcelona,la_liga,16,4
1,0,0,0,23,9,3,3,12,6,13,14,2,3,0,0,1,0,05/11/2023,Alaves,Almeria,la_liga,0,1
1,0,1,0,11,6,2,1,0,4,20,15,3,5,0,0,1,1,05/11/2023,Valencia,Granada,la_liga,17,10
2,3,0,3,17,17,6,7,9,3,11,18,4,4,0,0,-1,-1,05/11/2023,Villarreal,Ath Bilbao,la_liga,19,2
0,0,0,0,22,4,5,0,11,1,12,15,3,5,0,0,0,0,05/11/2023,Real Madrid,Vallecano,la_liga,14,18
1,0,0,0,13,6,3,2,6,3,18,12,7,1,1,0,1,0,06/11/2023,Getafe,Cadiz,la_liga,8,6
4,3,2,2,21,13,12,5,7,2,15,13,2,2,0,0,1,0,10/11/2023,Ath Bilbao,Celta,la_liga,2,7
1,2,1,1,22,19,9,7,8,3,15,13,1,2,0,0,-1,0,11/11/2023,Vallecano,Girona,la_liga,18,9
1,3,0,0,7,18,2,6,5,5,18,19,2,2,0,0,-1,0,11/11/2023,Almeria,Sociedad,la_liga,1,16
1,1,1,1,12,10,6,6,3,5,14,9,4,2,0,0,0,0,11/11/2023,Granada,Getafe,la_liga,10,8
1,1,0,0,11,6,3,1,8,3,25,10,1,1,0,0,0,0,11/11/2023,Osasuna,Las Palmas,la_liga,13,11
5,1,2,0,16,10,7,4,4,4,7,26,1,3,0,0,1,1,11/11/2023,Real Madrid,Valencia,la_liga,14,17
2,1,0,1,11,8,6,1,2,1,11,10,2,1,0,0,1,-1,12/11/2023,Barcelona,Alaves,la_liga,4,0
1,1,0,0,13,14,4,6,9,5,18,14,1,1,0,0,0,0,12/11/2023,Sevilla,Betis,la_liga,15,5
3,1,1,1,25,11,10,7,6,3,8,8,0,2,0,0,1,0,12/11/2023,Ath Madrid,Villarreal,la_liga,3,19
3,1,2,0,8,11,5,4,6,2,10,13,1,3,0,0,1,1,24/11/2023,Alaves,Granada,la_liga,0,10
1,1,1,0,10,15,4,4,1,4,23,13,3,4,0,0,0,1,25/11/2023,Vallecano,Barcelona,la_liga,18,4
0,0,0,0,8,13,0,1,5,7,13,7,3,2,0,0,0,0,25/11/2023,Valencia,Celta,la_liga,17,7
2,1,2,1,18,13,5,4,3,6,12,8,2,4,0,0,1,1,25/11/2023,Getafe,Almeria,la_liga,8,1
1,0,0,0,20,8,3,1,7,3,8,19,0,0,0,0,1,0,25/11/2023,Ath Madrid,Mallorca,la_liga,3,12
3,1,0,0,10,15,3,7,2,4,9,14,0,0,0,0,1,0,26/11/2023,Villarreal,Osasuna,la_liga,19,13
2,1,2,0,11,8,8,2,4,4,22,8,2,1,0,2,1,1,26/11/2023,Sociedad,Sevilla,la_liga,16,15
0,3,0,1,13,14,4,5,4,4,16,16,3,3,0,0,-1,-1,26/11/2023,Cadiz,Real Madrid,la_liga,6,14
1,0,1,0,12,15,6,4,7,6,7,12,1,2,0,0,1,1,26/11/2023,Betis,Las Palmas,la_liga,5,11
1,1,0,0,12,13,2,6,2,6,8,16,1,1,0,0,0,0,27/11/2023,Girona,Ath Bilbao,la_liga,9,2
1,1,1,1,16,6,3,3,7,0,14,18,2,3,0,0,0,0,29/11/2023,Mallorca,Cadiz,la_liga,12,6
2,0,1,0,11,12,6,4,4,4,11,9,0,5,0,1,1,1,01/12/2023,Las Palmas,Getafe,la_liga,11,8
2,1,0,0,9,9,5,3,3,2,6,7,2,3,0,0,1,0,02/12/2023,Girona,Valencia,la_liga,9,17
4,0,1,0,9,11,4,3,7,2,15,11,1,2,0,0,1,1,02/12/2023,Ath Bilbao,Vallecano,la_liga,2,18
2,0,1,0,11,1,4,0,6,0,10,12,2,1,0,0,1,1,02/12/2023,Real Madrid,Granada,la_liga,14,10
1,1,1,1,9,17,3,5,1,8,12,10,3,3,0,0,0,0,02/12/2023,Osasuna,Sociedad,la_liga,13,16
0,0,0,0,7,7,3,4,5,4,16,15,4,2,0,0,0,0,03/12/2023,Mallorca,Alaves,la_liga,12,0
0,0,0,0,20,6,8,2,4,6,12,8,0,3,0,1,0,0,03/12/2023,Almeria,Betis,la_liga,1,5
1,1,0,0,18,5,4,4,8,4,6,16,3,2,0,0,0,0,03/12/2023,Sevilla,Villarreal,la_liga,15,19
1,0,1,0,13,9,2,4,7,2,17,12,5,4,0,0,1,1,03/12/2023,Barcelona,Ath Madrid,la_liga,4,3
1,1,0,1,26,2,7,1,12,1,14,18,1,6,0,1,0,-1,04/12/2023,Celta,Cadiz,la_liga,7,6
1,0,0,0,8,3,6,0,7,0,15,14,2,4,1,2,1,0,08/12/2023,Getafe,Valencia,la_liga,8,17
0,1,0,1,19,9,5,2,12,3,13,13,3,4,0,0,-1,-1,09/12/2023,Alaves,Las Palmas,la_liga,0,11
1,1,0,0,14,12,6,2,8,6,14,7,2,1,0,0,0,0,09/12/2023,Betis,Real Madrid,la_liga,5,14
0,3,0,3,20,16,4,5,5,3,10,22,2,1,0,0,-1,-1,09/12/2023,Villarreal,Sociedad,la_liga,19,16
1,0,1,0,6,19,3,5,4,12,15,6,2,2,0,0,1,1,09/12/2023,Mallorca,Sevilla,la_liga,12,15
2,1,2,0,13,19,4,5,3,15,13,11,1,0,0,0,1,1,10/12/2023,Ath Madrid,Almeria,la_liga,3,1
1,1,1,0,12,13,5,5,2,4,15,16,1,2,0,0,0,1,10/12/2023,Cadiz,Osasuna,la_liga,6,13
2,4,1,2,31,15,11,7,8,3,7,10,1,2,0,0,-1,-1,10/12/2023,Barcelona,Girona,la_liga,4,9
1,1,0,1,7,19,4,4,1,8,9,11,0,2,0,0,0,-1,11/12/2023,Granada,Ath Bilbao,la_liga,10,2
0,0,0,0,17,4,4,2,8,1,15,10,3,0,0,0,0,0,11/12/2023,Vallecano,Celta,la_liga,18,7
1,0,0,0,10,9,4,3,9,1,20,13,2,3,0,0,1,0,15/12/2023,Osasuna,Vallecano,la_liga,13,18
1,0,1,0,11,7,4,2,7,1,20,18,6,2,1,0,1,1,16/12/2023,Celta,Granada,la_liga,7,10
2,0,0,0,16,7,7,3,3,7,7,10,0,1,0,0,1,0,16/12/2023,Ath Bilbao,Ath Madrid,la_liga,2,3
0,3,0,2,12,14,4,7,4,2,18,18,3,3,0,0,-1,-1,16/12/2023,Sevilla,Getafe,la_liga,15,8
1,1,0,0,11,16,4,8,4,6,9,11,1,2,0,0,0,0,16/12/2023,Valencia,Barcelona,la_liga,17,4
0,0,0,0,7,20,1,2,4,4,12,9,2,1,0,0,0,0,17/12/2023,Almeria,Mallorca,la_liga,1,12
0,0,0,0,12,12,4,3,3,7,12,12,3,4,0,0,0,0,17/12/2023,Sociedad,Betis,la_liga,16,5
1,1,1,0,7,13,2,5,4,6,9,12,1,3,0,0,0,1,17/12/2023,Las Palmas,Cadiz,la_liga,11,6
4,1,2,0,22,3,9,1,11,0,14,12,2,3,0,0,1,1,17/12/2023,Real Madrid,Villarreal,la_liga,14,19
3,0,2,0,9,12,4,2,3,2,9,7,0,1,0,0,1,1,18/12/2023,Girona,Alaves,la_liga,9,0
0,1,0,0,7,8,1,3,8,1,16,18,1,5,0,1,-1,0,19/12/2023,Vallecano,Valencia,la_liga,18,17
3,3,1,0,8,29,4,9,1,12,7,14,3,3,1,0,0,1,19/12/2023,Ath Madrid,Getafe,la_liga,3,8
0,3,0,2,12,12,3,5,6,4,10,18,2,1,0,0,-1,-1,19/12/2023,Granada,Sevilla,la_liga,10,15
3,2,1,1,30,10,11,5,12,0,16,9,3,3,0,0,1,0,20/12/2023,Barcelona,Almeria,la_liga,4,1
1,0,0,0,19,5,10,1,5,2,12,11,1,3,0,0,1,0,20/12/2023,Ath Bilbao,Las Palmas,la_liga,2,11
3,2,2,0,12,15,8,5,4,7,16,15,2,4,0,0,1,1,20/12/2023,Villarreal,Celta,la_liga,19,7
1,1,0,1,21,12,4,4,7,6,6,9,2,2,0,0,0,-1,21/12/2023,Betis,Girona,la_liga,5,9
0,0,0,0,10,8,2,1,7,5,16,15,3,1,0,0,0,0,21/12/2023,Cadiz,Sociedad,la_liga,6,16
0,1,0,0,8,9,2,4,3,3,18,13,3,1,0,1,-1,0,21/12/2023,Alaves,Real Madrid,la_liga,0,14
3,2,1,1,15,12,8,7,6,0,11,12,3,1,0,0,1,0,21/12/2023,Mallorca,Osasuna,la_liga,12,13
1,0,0,0,12,8,4,2,6,5,12,19,7,3,1,0,1,0,23/12/2023,Ath Madrid,Sevilla,la_liga,3,15
0,2,0,1,5,12,0,8,2,3,16,16,6,3,2,0,-1,-1,02/01/2024,Getafe,Vallecano,la_liga,8,18
1,1,0,0,16,7,6,2,6,4,9,17,4,4,1,0,0,0,02/01/2024,Sociedad,Alaves,la_liga,16,0
3,1,2,0,11,8,8,4,4,3,12,15,2,5,0,0,1,1,02/01/2024,Valencia,Villarreal,la_liga,17,19
2,0,1,0,15,15,8,2,5,6,17,16,3,4,0,1,1,1,03/01/2024,Granada,Cadiz,la_liga,10,6
2,1,1,1,19,14,6,3,8,7,10,12,0,2,0,0,1,0,03/01/2024,Celta,Betis,la_liga,7,5
1,0,0,0,17,7,5,0,5,4,5,15,2,3,0,0,1,0,03/01/2024,Real Madrid,Mallorca,la_liga,14,12
4,3,3,2,17,18,9,12,7,8,8,10,0,1,0,0,1,1,03/01/2024,Girona,Ath Madrid,la_liga,9,3
1,0,1,0,14,4,2,0,5,4,14,5,1,2,0,0,1,1,04/01/2024,Osasuna,Almeria,la_liga,13,1
0,2,0,1,11,15,2,6,5,4,9,19,3,1,0,0,-1,-1,04/01/2024,Sevilla,Ath Bilbao,la_liga,15,2
1,2,1,0,12,15,3,5,5,10,14,5,5,2,1,0,-1,1,04/01/2024,Las Palmas,Barcelona,la_liga,11,4
2,3,0,2,19,16,4,8,5,4,12,13,4,3,0,0,-1,-1,12/01/2024,Sevilla,Alaves,la_liga,15,0
3,0,1,0,8,17,3,3,4,6,13,11,4,3,0,0,1,1,13/01/2024,Las Palmas,Villarreal,la_liga,11,19
1,1,1,1,17,6,6,2,10,1,18,18,4,1,0,0,0,0,13/01/2024,Mallorca,Celta,la_liga,12,7
2,1,2,0,10,9,3,1,5,5,16,21,1,4,0,0,1,1,13/01/2024,Ath Bilbao,Sociedad,la_liga,2,16
1,0,0,0,25,6,6,2,13,1,11,17,3,4,0,0,1,0,13/01/2024,Betis,Granada,la_liga,5,10
0,0,0,0,20,5,3,1,4,3,13,8,4,4,0,1,0,0,14/01/2024,Almeria,Girona,la_liga,1,9
1,4,1,1,10,9,2,5,3,1,15,15,4,2,0,0,-1,0,14/01/2024,Cadiz,Valencia,la_liga,6,17
1,0,0,0,13,9,3,1,4,4,15,18,0,4,0,0,1,0,19/01/2024,Alaves,Cadiz,la_liga,0,6
0,2,0,1,16,10,3,5,12,0,19,8,3,1,1,0,-1,-1,20/01/2024,Vallecano,Las Palmas,la_liga,18,11
1,1,1,0,18,8,5,2,4,6,13,11,2,2,1,0,0,1,20/01/2024,Villarreal,Mallorca,la_liga,19,12
1,0,0,0,6,6,1,3,4,2,11,14,0,3,0,0,1,0,20/01/2024,Valencia,Ath Bilbao,la_liga,17,2
0,1,0,1,6,6,2,2,6,3,12,18,1,2,0,0,-1,-1,20/01/2024,Celta,Sociedad,la_liga,7,16
3,2,2,0,13,10,7,7,1,4,14,16,4,4,0,0,1,1,21/01/2024,Osasuna,Getafe,la_liga,13,8
3,2,0,2,18,10,6,2,6,3,9,17,3,5,0,0,1,-1,21/01/2024,Real Madrid,Almeria,la_liga,14,1
2,4,0,1,14,11,5,4,3,4,12,9,1,2,0,0,-1,-1,21/01/2024,Betis,Barcelona,la_liga,5,4
5,1,3,1,12,9,8,3,4,5,9,11,0,2,0,0,1,1,21/01/2024,Girona,Sevilla,la_liga,9,15
0,1,0,0,17,10,2,5,6,2,11,16,2,2,1,0,-1,0,22/01/2024,Granada,Ath Madrid,la_liga,10,3
0,3,0,1,19,11,7,3,11,3,17,12,1,2,0,0,-1,-1,26/01/2024,Almeria,Alaves,la_liga,1,0
0,0,0,0,6,5,3,0,2,2,16,14,2,4,0,0,0,0,27/01/2024,Sociedad,Vallecano,la_liga,16,18
1,2,0,0,7,13,2,5,1,6,17,14,3,3,0,0,-1,0,27/01/2024,Las Palmas,Real Madrid,la_liga,11,14
3,5,0,1,22,9,10,6,10,0,8,13,3,4,0,0,-1,-1,27/01/2024,Barcelona,Villarreal,la_liga,4,19
0,1,0,1,14,8,1,2,5,4,14,6,2,1,0,0,-1,-1,27/01/2024,Mallorca,Betis,la_liga,12,5
0,1,0,1,10,15,5,6,5,7,13,11,1,1,0,0,-1,-1,28/01/2024,Celta,Girona,la_liga,7,9
0,0,0,0,9,8,2,0,6,8,13,14,4,2,0,0,0,0,28/01/2024,Cadiz,Ath Bilbao,la_liga,6,2
1,1,1,0,10,11,5,4,2,4,19,13,3,0,1,0,0,1,28/01/2024,Sevilla,Osasuna,la_liga,15,13
