FTHG,FTAG,HTHG,HTAG,HS,AS,HST,AST,HC,AC,HF,AF,HY,AY,HR,AR,FTR_code,HTR_code,Date,HomeTeam,AwayTeam,League,HomeTeamCode,AwayTeamCode
0,2,0,0,13,19,5,5,5,6,8,11,2,3,1,0,-1,0,21/08/2022,Ath Madrid,Villarreal,la_liga,2,19
1,4,1,1,10,15,5,7,3,6,16,9,2,1,0,0,-1,0,21/08/2022,Sociedad,Barcelona,la_liga,15,3
1,1,1,1,13,12,3,7,6,5,12,16,1,4,0,1,0,0,22/08/2022,Elche,Almeria,la_liga,7,0
3,1,1,0,12,7,6,3,5,2,16,18,3,6,0,1,1,1,22/08/2022,Girona,Getafe,la_liga,10,9
0,1,0,0,11,11,3,6,2,4,16,13,2,1,0,0,-1,0,26/08/2022,Girona,Celta,la_liga,10,6
1,0,1,0,7,12,1,2,2,4,9,21,0,3,1,0,1,1,26/08/2022,Betis,Osasuna,la_liga,4,12
0,1,0,1,12,9,5,5,4,6,13,18,3,3,0,0,-1,-1,27/08/2022,Elche,Sociedad,la_liga,7,15
0,2,0,1,15,9,0,4,7,3,11,18,1,3,0,0,-1,-1,27/08/2022,Vallecano,Mallorca,la_liga,18,11
2,1,1,1,11,13,5,5,5,2,18,11,5,8,0,0,1,0,27/08/2022,Almeria,Sevilla,la_liga,0,14
0,0,0,0,8,11,2,6,1,4,11,19,1,5,0,0,0,0,28/08/2022,Getafe,Villarreal,la_liga,9,19
4,0,2,0,24,8,9,3,14,4,9,8,0,3,0,0,1,1,28/08/2022,Barcelona,Valladolid,la_liga,3,17
1,3,1,1,15,19,4,6,7,7,15,12,0,0,1,0,-1,0,28/08/2022,Espanol,Real Madrid,la_liga,8,13
0,4,0,1,9,20,3,8,0,6,18,4,2,1,0,0,-1,-1,29/08/2022,Cadiz,Ath Bilbao,la_liga,5,1
0,1,0,0,12,13,2,7,6,2,15,17,4,3,0,0,-1,0,29/08/2022,Valencia,Ath Madrid,la_liga,16,2
3,0,0,0,9,7,5,0,2,2,13,23,1,2,0,0,1,0,02/09/2022,Celta,Cadiz,la_liga,6,5
1,1,0,0,10,10,4,4,6,3,23,9,4,2,0,0,0,0,03/09/2022,Mallorca,Girona,la_liga,11,10
2,1,1,1,22,8,4,4,9,2,8,12,0,1,0,0,1,0,03/09/2022,Real Madrid,Betis,la_liga,13,4
1,1,0,1,12,15,5,7,7,7,18,13,5,4,0,0,0,-1,03/09/2022,Sociedad,Ath Madrid,la_liga,15,2
0,3,0,2,9,18,4,7,4,4,15,14,2,4,0,0,-1,-1,03/09/2022,Sevilla,Barcelona,la_liga,14,3
2,1,0,0,13,5,6,3,4,0,14,16,2,2,0,0,1,0,04/09/2022,Osasuna,Vallecano,la_liga,12,18
0,1,0,0,17,9,2,2,4,2,12,12,3,2,0,0,-1,0,04/09/2022,Ath Bilbao,Espanol,la_liga,1,8
4,0,2,0,18,7,10,0,6,4,10,9,1,3,0,0,1,1,04/09/2022,Villarreal,Elche,la_liga,19,7
5,1,3,0,24,7,9,4,9,1,11,21,3,6,1,1,1,1,04/09/2022,Valencia,Getafe,la_liga,16,9
1,0,0,0,14,12,6,1,2,8,11,20,1,6,0,0,1,0,05/09/2022,Valladolid,Almeria,la_liga,17,0
2,1,1,1,14,14,5,4,3,12,11,15,0,2,0,0,1,0,09/09/2022,Girona,Valladolid,la_liga,10,17
2,1,1,0,14,17,6,4,7,7,22,11,5,2,0,0,1,1,10/09/2022,Vallecano,Valencia,la_liga,18,16
2,3,1,3,19,11,5,7,9,3,11,14,3,5,0,1,-1,-1,10/09/2022,Espanol,Sevilla,la_liga,8,14
0,4,0,0,6,16,0,8,5,6,12,13,1,2,0,0,-1,0,10/09/2022,Cadiz,Barcelona,la_liga,5,3
4,1,1,0,10,14,4,3,4,7,11,6,2,3,0,0,1,1,10/09/2022,Ath Madrid,Celta,la_liga,2,6
4,1,1,1,22,5,7,2,4,3,7,15,3,5,0,0,1,0,11/09/2022,Real Madrid,Mallorca,la_liga,13,11
1,4,0,4,9,16,2,8,5,5,15,9,3,0,0,0,-1,-1,11/09/2022,Elche,Ath Bilbao,la_liga,7,1
2,1,1,0,8,13,3,6,3,7,9,16,4,1,0,0,1,1,11/09/2022,Getafe,Sociedad,la_liga,9,15
1,0,0,0,16,14,5,3,9,8,11,14,1,1,0,0,1,0,11/09/2022,Betis,Villarreal,la_liga,4,19
0,1,0,1,7,15,2,4,5,10,4,9,0,2,0,0,-1,-1,12/09/2022,Almeria,Osasuna,la_liga,0,12
0,1,0,0,18,7,6,1,8,2,12,19,1,4,0,0,-1,0,16/09/2022,Valladolid,Cadiz,la_liga,17,5
1,0,1,0,5,9,2,3,5,2,15,14,3,6,0,0,1,1,17/09/2022,Mallorca,Almeria,la_liga,11,0
3,0,2,0,25,1,9,1,6,0,11,9,2,2,0,1,1,1,17/09/2022,Barcelona,Elche,la_liga,3,7
3,0,1,0,14,6,7,2,5,4,18,23,3,2,0,1,1,1,17/09/2022,Valencia,Celta,la_liga,16,6
3,2,3,1,14,11,7,2,2,7,13,13,1,2,0,0,1,1,17/09/2022,Ath Bilbao,Vallecano,la_liga,1,18
0,2,0,1,12,10,4,4,8,1,15,15,7,3,1,1,-1,-1,18/09/2022,Osasuna,Getafe,la_liga,12,9
1,1,0,1,17,12,7,1,6,4,15,12,1,5,0,0,0,-1,18/09/2022,Villarreal,Sevilla,la_liga,19,14
2,1,1,1,9,8,3,3,2,4,9,8,0,3,0,0,1,0,18/09/2022,Betis,Girona,la_liga,4,10
2,1,2,1,14,14,6,4,4,2,18,8,3,0,0,0,1,1,18/09/2022,Sociedad,Espanol,la_liga,15,8
1,2,0,2,12,6,5,3,8,1,15,16,4,2,1,0,-1,-1,18/09/2022,Ath Madrid,Real Madrid,la_liga,2,13
4,0,2,0,17,8,4,2,11,2,17,8,1,3,0,0,1,1,30/09/2022,Ath Bilbao,Almeria,la_liga,1,0
0,0,0,0,10,14,2,6,6,5,13,8,2,3,1,0,0,0,01/10/2022,Cadiz,Villarreal,la_liga,5,19
2,3,2,2,14,14,6,7,4,2,23,13,2,4,0,0,-1,0,01/10/2022,Getafe,Valladolid,la_liga,9,17
0,2,0,1,14,20,3,6,5,7,9,12,3,2,0,0,-1,-1,01/10/2022,Sevilla,Ath Madrid,la_liga,14,2
0,1,0,1,13,11,3,3,5,5,9,13,2,4,0,0,-1,-1,01/10/2022,Mallorca,Barcelona,la_liga,11,3
2,2,0,0,10,12,5,5,6,4,16,15,2,1,1,1,0,0,02/10/2022,Espanol,Valencia,la_liga,8,16
1,0,1,0,11,9,4,4,5,3,26,3,4,3,0,1,1,1,02/10/2022,Celta,Betis,la_liga,6,4
3,5,2,2,16,11,8,5,2,2,9,19,3,1,0,0,-1,0,02/10/2022,Girona,Sociedad,la_liga,10,15
1,1,1,0,22,8,4,2,10,2,9,13,1,2,0,1,0,1,02/10/2022,Real Madrid,Osasuna,la_liga,13,12
2,1,1,1,15,5,6,2,13,3,5,19,1,8,0,0,1,0,03/10/2022,Vallecano,Elche,la_liga,18,7
1,2,0,1,11,15,2,7,7,5,11,19,3,6,2,1,-1,-1,07/10/2022,Osasuna,Valencia,la_liga,12,16
3,1,3,0,10,12,4,4,7,6,22,12,4,2,1,0,1,1,08/10/2022,Almeria,Vallecano,la_liga,0,18
2,1,1,0,13,11,7,4,8,3,12,13,3,1,0,0,1,1,08/10/2022,Ath Madrid,Girona,la_liga,2,10
1,1,1,0,10,21,3,4,5,7,19,14,4,0,0,1,0,1,08/10/2022,Sevilla,Ath Bilbao,la_liga,14,1
0,1,0,1,9,19,2,4,4,4,10,5,0,0,0,0,-1,-1,08/10/2022,Getafe,Real Madrid,la_liga,9,13
0,0,0,0,12,4,3,1,3,1,12,16,1,1,0,1,0,0,09/10/2022,Valladolid,Betis,la_liga,17,4
2,2,1,0,8,9,3,6,8,3,13,12,4,4,0,0,0,1,09/10/2022,Cadiz,Espanol,la_liga,5,8
1,0,1,0,17,5,5,1,9,3,21,18,5,3,0,0,1,1,09/10/2022,Sociedad,Villarreal,la_liga,15,19
1,0,1,0,13,14,5,3,6,3,16,9,2,4,0,0,1,1,09/10/2022,Barcelona,Celta,la_liga,3,6
1,1,1,0,7,11,2,4,5,7,12,17,4,5,1,1,0,1,10/10/2022,Elche,Mallorca,la_liga,7,11
0,0,0,0,16,6,3,3,4,1,13,17,2,3,0,0,0,0,14/10/2022,Vallecano,Getafe,la_liga,18,9
1,1,0,0,23,9,6,2,6,2,16,9,5,4,0,0,0,0,15/10/2022,Girona,Cadiz,la_liga,10,5
2,2,2,1,20,8,8,6,6,1,14,19,3,6,0,0,0,1,15/10/2022,Valencia,Elche,la_liga,16,7
0,1,0,0,9,4,5,1,1,3,17,15,2,3,0,0,-1,0,15/10/2022,Mallorca,Sevilla,la_liga,11,14
0,1,0,0,13,3,3,1,6,1,14,17,0,6,0,0,-1,0,15/10/2022,Ath Bilbao,Ath Madrid,la_liga,1,2
1,2,1,1,10,8,3,6,1,6,14,17,5,7,1,0,-1,0,16/10/2022,Celta,Sociedad,la_liga,6,15
3,1,2,0,8,18,4,5,2,3,11,14,2,2,0,0,1,1,16/10/2022,Real Madrid,Barcelona,la_liga,13,3
1,0,0,0,15,14,3,2,6,4,13,11,1,4,0,0,1,0,16/10/2022,Espanol,Valladolid,la_liga,8,17
3,1,1,0,15,12,6,5,9,3,6,7,1,1,0,0,1,1,16/10/2022,Betis,Almeria,la_liga,4,0
2,0,1,0,12,14,9,3,8,4,14,23,2,6,0,0,1,1,17/10/2022,Villarreal,Osasuna,la_liga,19,12
1,1,0,1,18,13,5,5,11,6,11,26,4,7,1,0,0,-1,18/10/2022,Sevilla,Valencia,la_liga,14,16
2,2,1,1,11,14,4,4,7,4,14,11,7,4,0,0,0,0,18/10/2022,Getafe,Ath Bilbao,la_liga,9,1
1,1,1,0,12,14,4,4,3,4,11,11,3,0,0,0,0,1,18/10/2022,Ath Madrid,Vallecano,la_liga,2,18
0,0,0,0,13,12,3,3,4,9,15,7,1,2,0,1,0,0,19/10/2022,Cadiz,Betis,la_liga,5,4
4,1,1,1,9,22,7,5,3,7,12,11,1,1,0,0,1,0,19/10/2022,Valladolid,Celta,la_liga,17,6
1,0,1,0,14,12,7,3,10,7,18,9,1,2,0,0,1,1,19/10/2022,Sociedad,Mallorca,la_liga,15,11
0,3,0,1,10,10,3,7,8,2,14,10,1,1,0,0,-1,-1,19/10/2022,Elche,Real Madrid,la_liga,7,13
3,2,3,0,13,14,7,5,4,5,14,14,1,3,0,0,1,1,20/10/2022,Almeria,Girona,la_liga,0,10
1,0,0,0,17,5,5,3,9,2,17,15,1,2,0,0,1,0,20/10/2022,Osasuna,Espanol,la_liga,12,8
3,0,3,0,16,5,5,1,8,0,18,11,0,1,0,0,1,1,20/10/2022,Barcelona,Villarreal,la_liga,3,19
5,1,2,0,28,3,11,0,10,1,13,12,1,4,1,2,1,1,22/10/2022,Vallecano,Cadiz,la_liga,18,5
1,0,1,0,9,20,2,2,4,10,19,14,2,3,0,0,1,1,22/10/2022,Valladolid,Sociedad,la_liga,17,15
1,2,0,0,13,10,3,5,5,3,14,19,3,5,0,0,-1,0,22/10/2022,Valencia,Mallorca,la_liga,16,11
3,1,1,0,18,9,6,2,4,3,9,12,1,4,0,0,1,1,22/10/2022,Real Madrid,Sevilla,la_liga,13,14
2,2,1,1,13,9,5,4,5,3,13,10,2,3,0,0,0,0,23/10/2022,Espanol,Elche,la_liga,8,7
1,2,0,0,17,9,4,3,7,4,10,17,2,3,0,0,-1,0,23/10/2022,Betis,Ath Madrid,la_liga,4,2
1,1,1,1,7,9,1,2,3,5,11,11,2,3,0,0,0,0,23/10/2022,Girona,Osasuna,la_liga,10,12
2,1,0,1,11,15,5,4,10,4,7,8,4,1,1,0,1,-1,23/10/2022,Villarreal,Almeria,la_liga,19,0
4,0,3,0,10,5,7,3,1,2,7,13,2,2,0,0,1,1,23/10/2022,Barcelona,Ath Bilbao,la_liga,3,1
1,1,0,1,17,4,5,1,10,0,10,13,1,1,0,0,0,-1,24/10/2022,Celta,Getafe,la_liga,6,9
1,1,0,0,12,7,5,2,4,4,15,9,4,1,0,0,0,0,28/10/2022,Mallorca,Espanol,la_liga,11,8
3,1,0,1,19,8,5,3,6,4,10,7,4,0,0,1,1,-1,29/10/2022,Almeria,Celta,la_liga,0,6
3,2,1,0,10,15,7,7,5,3,15,12,2,4,0,0,1,1,29/10/2022,Cadiz,Ath Madrid,la_liga,5,2
0,1,0,0,10,15,4,5,6,6,9,20,6,1,0,0,-1,0,29/10/2022,Sevilla,Vallecano,la_liga,14,18
0,1,0,0,3,13,2,2,3,10,13,7,4,5,0,0,-1,0,29/10/2022,Valencia,Barcelona,la_liga,16,3
2,0,2,0,20,7,10,2,1,8,14,16,1,3,0,0,1,1,30/10/2022,Osasuna,Valladolid,la_liga,12,17
1,1,0,0,19,8,6,2,7,1,16,8,3,3,1,0,0,0,30/10/2022,Real Madrid,Girona,la_liga,13,10
1,0,0,0,19,6,7,3,6,2,12,10,2,1,0,0,1,0,30/10/2022,Ath Bilbao,Villarreal,la_liga,1,19
0,2,0,0,14,10,7,4,5,3,22,16,4,4,0,0,-1,0,30/10/2022,Sociedad,Betis,la_liga,15,4
0,1,0,0,12,8,5,3,6,2,12,11,0,3,0,1,-1,0,31/10/2022,Elche,Getafe,la_liga,7,9
2,1,0,0,19,11,10,7,7,1,11,11,1,1,0,0,1,0,04/11/2022,Girona,Ath Bilbao,la_liga,10,1
0,0,0,0,13,15,2,4,5,5,15,16,5,2,2,1,0,0,05/11/2022,Getafe,Cadiz,la_liga,9,5
2,1,1,0,16,4,11,2,8,4,9,10,2,0,0,0,1,1,05/11/2022,Valladolid,Elche,la_liga,17,7
1,2,1,2,13,8,5,4,2,3,12,20,1,5,0,0,-1,-1,05/11/2022,Celta,Osasuna,la_liga,6,12
2,0,0,0,27,4,13,1,9,1,14,13,2,1,0,0,1,0,05/11/2022,Barcelona,Almeria,la_liga,3,0
1,1,0,0,27,6,7,2,12,2,13,10,3,5,0,1,0,0,06/11/2022,Ath Madrid,Espanol,la_liga,2,8
1,1,1,1,9,14,4,3,1,11,11,12,2,0,1,0,0,0,06/11/2022,Sociedad,Valencia,la_liga,15,16
0,2,0,1,9,7,2,5,5,2,17,16,4,6,0,0,-1,-1,06/11/2022,Villarreal,Mallorca,la_liga,19,11
1,1,1,0,9,22,4,6,1,4,6,20,4,5,2,1,0,1,06/11/2022,Betis,Sevilla,la_liga,4,14
3,2,2,2,15,16,7,2,4,5,22,11,4,5,0,0,1,0,07/11/2022,Vallecano,Real Madrid,la_liga,18,13
1,2,1,1,11,21,2,3,2,5,16,9,3,2,0,0,-1,0,08/11/2022,Elche,Girona,la_liga,7,10
3,0,1,0,19,8,6,0,10,2,20,6,3,1,0,0,1,1,08/11/2022,Ath Bilbao,Valladolid,la_liga,1,17
1,2,1,0,15,9,3,3,2,5,15,6,4,4,0,2,-1,1,08/11/2022,Osasuna,Barcelona,la_liga,12,3
1,0,1,0,8,11,3,3,7,6,17,8,8,4,1,0,1,1,09/11/2022,Almeria,Getafe,la_liga,0,9
1,2,1,2,6,17,3,9,2,1,9,12,2,2,2,0,-1,-1,09/11/2022,Sevilla,Sociedad,la_liga,14,15
0,1,0,0,14,10,6,3,4,7,11,6,1,3,0,0,-1,0,09/11/2022,Espanol,Villarreal,la_liga,8,19
1,0,1,0,9,17,3,5,2,5,14,17,5,3,0,0,1,1,09/11/2022,Mallorca,Ath Madrid,la_liga,11,2
0,0,0,0,10,11,3,3,5,3,19,16,7,1,0,0,0,0,10/11/2022,Vallecano,Celta,la_liga,18,6
3,0,0,0,15,5,7,1,5,5,12,9,1,3,0,1,1,0,10/11/2022,Valencia,Betis,la_liga,16,4
2,1,1,0,18,10,5,5,7,1,12,16,3,3,0,0,1,1,10/11/2022,Real Madrid,Cadiz,la_liga,13,5
2,2,1,1,16,12,7,4,2,4,14,14,3,2,0,0,0,0,29/12/2022,Girona,Vallecano,la_liga,10,18
0,0,0,0,9,10,5,0,2,6,8,17,1,4,1,0,0,0,29/12/2022,Betis,Ath Bilbao,la_liga,4,1
2,0,0,0,18,5,4,1,3,5,14,20,3,4,1,2,1,0,29/12/2022,Ath Madrid,Elche,la_liga,2,7
2,0,0,0,14,3,6,0,4,2,10,19,0,1,0,0,1,0,30/12/2022,Getafe,Mallorca,la_liga,9,11
1,1,0,1,12,18,6,9,3,2,7,14,2,0,0,0,0,-1,30/12/2022,Cadiz,Almeria,la_liga,5,0
1,1,1,0,17,7,5,5,5,6,11,13,2,4,0,1,0,1,30/12/2022,Celta,Sevilla,la_liga,6,14
0,2,0,0,14,19,4,8,5,9,7,9,2,0,1,0,-1,0,30/12/2022,Valladolid,Real Madrid,la_liga,17,13
1,1,1,0,21,4,6,1,10,2,11,15,6,7,1,1,0,1,31/12/2022,Barcelona,Espanol,la_liga,3,8
2,0,1,0,9,11,2,3,3,2,10,15,1,1,0,0,1,1,31/12/2022,Sociedad,Osasuna,la_liga,15,12
2,1,1,1,14,13,8,4,5,2,12,16,1,3,0,0,1,0,31/12/2022,Villarreal,Valencia,la_liga,19,16
0,1,0,1,13,14,5,7,8,4,15,15,3,1,1,0,-1,-1,06/01/2023,Elche,Celta,la_liga,7,6
0,1,0,1,11,6,2,2,13,2,14,21,5,6,0,0,-1,-1,06/01/2023,Valencia,Cadiz,la_liga,16,5
2,1,0,0,17,13,5,3,6,5,13,6,4,1,0,0,1,0,07/01/2023,Villarreal,Real Madrid,la_liga,19,13
1,0,0,0,13,9,4,1,6,2,14,17,2,3,0,0,1,0,07/01/2023,Mallorca,Valladolid,la_liga,11,17
2,2,0,1,12,12,6,5,5,2,13,16,3,2,0,0,0,-1,07/01/2023,Espanol,Girona,la_liga,8,10
0,2,0,0,6,9,1,6,4,2,13,14,1,0,0,0,-1,0,08/01/2023,Almeria,Sociedad,la_liga,0,15
1,2,1,2,15,14,3,3,5,7,10,16,3,2,0,0,-1,-1,08/01/2023,Vallecano,Betis,la_liga,18,4
2,1,1,0,11,11,5,2,4,4,13,16,3,3,0,0,1,1,08/01/2023,Sevilla,Getafe,la_liga,14,9
0,1,0,1,20,10,5,2,7,4,8,16,2,3,1,1,-1,-1,08/01/2023,Ath Madrid,Barcelona,la_liga,2,3
0,0,0,0,17,3,3,1,14,1,8,13,0,1,0,0,0,0,09/01/2023,Ath Bilbao,Osasuna,la_liga,1,12
1,1,0,1,21,3,8,1,14,3,11,8,0,2,0,0,0,-1,13/01/2023,Celta,Villarreal,la_liga,6,19
0,1,0,0,9,13,2,6,4,8,17,18,2,2,0,0,-1,0,14/01/2023,Valladolid,Vallecano,la_liga,17,18
2,1,0,1,19,10,7,2,5,2,11,7,3,1,0,0,1,-1,14/01/2023,Girona,Sevilla,la_liga,10,14
1,0,0,0,15,6,4,2,3,1,15,19,2,3,0,0,1,0,14/01/2023,Osasuna,Mallorca,la_liga,12,11
3,1,2,1,11,6,5,2,4,2,20,15,5,1,0,1,1,1,14/01/2023,Sociedad,Ath Bilbao,la_liga,15,1
1,2,1,1,10,10,2,4,5,1,20,13,2,3,0,0,-1,0,15/01/2023,Getafe,Espanol,la_liga,9,8
1,1,1,1,14,12,3,6,3,4,14,12,4,4,0,1,0,0,15/01/2023,Almeria,Ath Madrid,la_liga,0,2
1,1,1,0,16,12,3,5,3,6,11,21,3,2,0,0,0,1,16/01/2023,Cadiz,Elche,la_liga,5,7
1,0,0,0,8,10,3,3,4,6,15,11,2,3,0,0,1,0,20/01/2023,Mallorca,Celta,la_liga,11,6
0,2,0,2,14,12,2,7,3,4,11,11,0,0,0,0,-1,-1,21/01/2023,Vallecano,Sociedad,la_liga,18,15
1,0,1,0,8,13,2,4,7,4,18,8,3,2,0,0,1,1,21/01/2023,Espanol,Betis,la_liga,8,4
3,0,3,0,18,7,8,1,4,1,12,7,1,1,0,0,1,1,21/01/2023,Ath Madrid,Valladolid,la_liga,2,17
1,0,0,0,17,4,9,1,8,1,15,14,1,4,0,1,1,0,21/01/2023,Sevilla,Cadiz,la_liga,14,5
1,0,0,0,19,8,9,1,3,2,21,15,5,5,0,1,1,0,22/01/2023,Villarreal,Girona,la_liga,19,10
1,1,0,1,13,8,4,4,7,2,19,9,2,1,0,0,0,-1,22/01/2023,Elche,Osasuna,la_liga,7,12
1,0,1,0,8,7,4,3,4,2,11,6,1,2,0,0,1,1,22/01/2023,Barcelona,Getafe,la_liga,3,9
0,2,0,1,18,10,3,4,12,2,17,10,3,2,0,0,-1,-1,22/01/2023,Ath Bilbao,Real Madrid,la_liga,1,13
2,2,0,0,16,14,6,3,6,2,8,8,2,1,0,0,0,0,23/01/2023,Valencia,Almeria,la_liga,16,0
3,1,1,0,19,6,7,3,2,2,16,6,3,3,0,0,1,1,27/01/2023,Almeria,Espanol,la_liga,0,8
2,0,2,0,11,9,4,2,6,2,13,12,2,2,0,0,1,1,28/01/2023,Cadiz,Mallorca,la_liga,5,11
0,1,0,0,8,8,2,3,4,2,10,15,2,3,1,0,-1,0,28/01/2023,Girona,Barcelona,la_liga,10,3
3,0,3,0,22,6,8,1,5,2,7,8,1,3,0,1,1,1,28/01/2023,Sevilla,Elche,la_liga,14,7
0,1,0,0,6,13,1,2,6,1,25,12,4,2,0,0,-1,0,28/01/2023,Getafe,Betis,la_liga,9,4
1,0,0,0,13,15,6,2,4,7,14,15,3,1,0,0,1,0,29/01/2023,Valladolid,Valencia,la_liga,17,16
0,1,0,0,14,13,4,5,5,4,13,7,1,0,0,0,-1,0,29/01/2023,Osasuna,Ath Madrid,la_liga,12,2
1,0,0,0,9,5,3,0,2,5,17,19,3,2,0,0,1,0,29/01/2023,Celta,Ath Bilbao,la_liga,6,1
0,0,0,0,20,8,7,3,10,3,8,19,1,4,0,0,0,0,29/01/2023,Real Madrid,Sociedad,la_liga,13,15
0,1,0,0,12,11,3,3,5,4,11,18,2,3,0,0,-1,0,30/01/2023,Villarreal,Vallecano,la_liga,19,18
1,2,0,0,5,13,1,3,1,6,17,9,3,0,1,0,-1,0,01/02/2023,Betis,Barcelona,la_liga,4,3
2,0,0,0,19,4,7,0,6,6,12,17,3,1,0,1,1,0,02/02/2023,Real Madrid,Valencia,la_liga,13,16
4,1,3,1,17,15,9,3,0,3,14,12,2,1,1,0,1,1,03/02/2023,Ath Bilbao,Cadiz,la_liga,1,5
1,1,0,1,9,9,4,3,4,3,9,17,3,5,1,1,0,-1,04/02/2023,Espanol,Osasuna,la_liga,8,12
3,1,2,1,18,14,7,2,6,10,19,8,4,2,0,0,1,1,04/02/2023,Elche,Villarreal,la_liga,7,19
1,1,0,0,12,9,4,1,8,0,11,18,3,5,0,0,0,0,04/02/2023,Ath Madrid,Getafe,la_liga,2,9
3,4,2,2,15,9,7,7,5,5,11,13,2,3,1,0,-1,0,04/02/2023,Betis,Celta,la_liga,4,6
1,0,1,0,4,20,1,1,1,12,29,14,5,5,0,0,1,1,05/02/2023,Mallorca,Real Madrid,la_liga,11,13
1,0,0,0,20,8,8,4,8,4,11,10,1,4,0,0,1,0,05/02/2023,Girona,Valencia,la_liga,10,16
0,1,0,0,15,7,4,2,0,4,17,14,4,5,0,0,-1,0,05/02/2023,Sociedad,Valladolid,la_liga,15,17
3,0,0,0,16,3,7,1,8,3,8,10,0,2,0,0,1,0,05/02/2023,Barcelona,Sevilla,la_liga,3,14
2,0,0,0,15,14,11,5,3,7,16,9,3,3,0,0,1,0,06/02/2023,Vallecano,Almeria,la_liga,18,0
2,0,2,0,12,7,3,1,5,6,17,11,4,4,0,0,1,1,10/02/2023,Cadiz,Girona,la_liga,5,10
2,3,1,2,16,12,9,7,8,2,12,10,2,3,0,0,-1,-1,11/02/2023,Almeria,Betis,la_liga,0,4
2,0,2,0,15,6,6,0,8,2,9,14,5,2,0,0,1,1,11/02/2023,Sevilla,Mallorca,la_liga,14,11
1,2,1,1,18,11,8,3,7,1,11,17,2,2,0,0,-1,0,11/02/2023,Valencia,Ath Bilbao,la_liga,16,1
1,1,0,1,13,19,4,4,5,6,21,19,4,4,1,0,0,-1,12/02/2023,Getafe,Vallecano,la_liga,9,18
0,1,0,0,14,10,3,2,7,5,10,13,2,2,0,1,-1,0,12/02/2023,Celta,Ath Madrid,la_liga,6,2
0,0,0,0,18,15,5,4,10,4,13,16,1,3,0,0,0,0,12/02/2023,Valladolid,Osasuna,la_liga,17,12
0,1,0,1,11,7,2,4,6,2,22,18,4,4,0,0,-1,-1,12/02/2023,Villarreal,Barcelona,la_liga,19,3
2,3,0,1,10,11,6,5,4,3,9,17,4,1,1,0,-1,-1,13/02/2023,Espanol,Sociedad,la_liga,8,15
4,0,3,0,26,7,13,0,6,4,5,13,1,3,0,0,1,1,15/02/2023,Real Madrid,Elche,la_liga,13,7
6,2,4,0,14,16,8,4,1,7,10,8,1,1,0,0,1,1,17/02/2023,Girona,Almeria,la_liga,10,0
1,1,1,0,9,18,3,4,3,7,14,12,3,5,0,1,0,1,18/02/2023,Sociedad,Celta,la_liga,15,6
2,1,2,1,16,17,10,3,4,6,18,15,3,5,0,0,1,1,18/02/2023,Betis,Valladolid,la_liga,4,17
4,2,2,1,13,8,5,4,4,4,19,8,5,0,0,1,1,1,18/02/2023,Mallorca,Villarreal,la_liga,11,19
0,2,0,0,11,11,4,6,5,5,17,7,3,2,0,0,-1,0,18/02/2023,Osasuna,Real Madrid,la_liga,12,13
