FTHG,FTAG,HTHG,HTAG,HS,AS,HST,AST,HC,AC,HF,AF,HY,AY,HR,AR,FTR_code,HTR_code,Date,HomeTeam,AwayTeam,League,HomeTeamCode,AwayTeamCode
4,4,2,2,17,10,6,6,12,5,9,18,3,3,0,0,0,0,01/10/2017,Sociedad,Betis,la_liga,17,4
3,2,2,0,10,16,6,6,2,8,18,16,3,4,0,0,1,1,01/10/2017,Valencia,Ath Bilbao,la_liga,18,1
3,0,1,0,12,8,6,1,6,3,15,9,2,1,0,0,1,1,01/10/2017,Villarreal,Eibar,la_liga,19,6
0,0,0,0,20,13,6,3,9,4,9,13,2,3,0,0,0,0,13/10/2017,Espanol,Levante,la_liga,7,13
0,2,0,0,8,13,0,6,4,9,11,7,1,1,0,0,-1,0,14/10/2017,Alaves,Sociedad,la_liga,0,17
1,0,1,0,15,14,2,6,6,6,18,9,5,5,0,0,1,1,14/10/2017,Ath Bilbao,Sevilla,la_liga,1,16
1,1,1,0,5,15,4,7,2,1,12,10,3,2,0,0,0,1,14/10/2017,Ath Madrid,Barcelona,la_liga,2,3
1,2,0,1,8,16,3,6,4,7,23,8,2,3,0,0,-1,-1,14/10/2017,Getafe,Real Madrid,la_liga,8,15
3,6,0,2,13,13,6,9,7,5,11,11,1,4,0,0,-1,-1,15/10/2017,Betis,Valencia,la_liga,4,18
0,0,0,0,15,11,6,3,10,1,9,10,2,2,0,0,0,0,15/10/2017,Eibar,La Coruna,la_liga,6,10
1,2,1,2,14,5,3,2,8,1,12,20,3,4,0,0,-1,-1,15/10/2017,Girona,Villarreal,la_liga,9,19
0,2,0,0,13,19,5,9,4,2,21,21,4,3,1,0,-1,0,15/10/2017,Malaga,Leganes,la_liga,14,12
2,5,0,2,24,14,11,7,14,3,13,12,2,1,0,1,-1,-1,16/10/2017,Las Palmas,Celta,la_liga,11,5
2,0,1,0,12,13,4,5,4,3,10,11,1,4,0,0,1,1,21/10/2017,Barcelona,Malaga,la_liga,3,14
2,0,1,0,12,7,5,3,6,5,18,9,2,2,0,0,1,1,21/10/2017,Betis,Alaves,la_liga,4,0
1,1,0,0,5,9,1,5,3,2,18,16,1,3,0,0,0,0,21/10/2017,Levante,Getafe,la_liga,13,8
4,0,1,0,18,18,8,5,7,10,15,21,2,4,0,0,1,1,21/10/2017,Valencia,Sevilla,la_liga,18,16
0,1,0,1,19,4,8,2,4,4,13,19,3,5,0,0,-1,-1,22/10/2017,Celta,Ath Madrid,la_liga,5,2
1,0,0,0,15,7,4,1,4,3,16,15,3,4,0,0,1,0,22/10/2017,Leganes,Ath Bilbao,la_liga,12,1
3,0,2,0,15,9,7,2,5,2,9,7,1,1,0,0,1,1,22/10/2017,Real Madrid,Eibar,la_liga,15,6
4,0,0,0,25,16,9,5,9,6,14,9,1,5,0,0,1,0,22/10/2017,Villarreal,Las Palmas,la_liga,19,11
1,2,0,1,15,13,6,6,9,7,9,16,3,8,0,0,-1,-1,23/10/2017,La Coruna,Girona,la_liga,10,9
1,1,0,1,19,4,5,1,10,1,12,15,4,4,1,0,0,-1,23/10/2017,Sociedad,Espanol,la_liga,17,7
1,2,0,1,16,7,6,2,6,4,19,18,5,1,0,0,-1,-1,28/10/2017,Alaves,Valencia,la_liga,0,18
0,2,0,1,17,17,5,5,6,4,15,12,1,4,0,0,-1,-1,28/10/2017,Ath Bilbao,Barcelona,la_liga,1,3
1,1,0,0,18,12,6,4,11,6,13,20,0,4,0,0,0,0,28/10/2017,Ath Madrid,Villarreal,la_liga,2,19
2,1,1,0,9,10,5,1,5,6,16,19,0,3,0,0,1,1,28/10/2017,Sevilla,Leganes,la_liga,16,12
2,2,0,2,16,3,6,2,6,2,8,16,1,3,0,0,0,-1,29/10/2017,Eibar,Levante,la_liga,6,13
2,1,0,1,10,15,5,4,8,7,19,16,3,2,0,0,1,-1,29/10/2017,Getafe,Sociedad,la_liga,8,17
2,1,0,1,15,15,4,6,2,7,21,11,2,1,0,0,1,-1,29/10/2017,Girona,Real Madrid,la_liga,9,15
2,1,1,0,15,10,4,2,4,1,20,12,2,3,0,0,1,1,29/10/2017,Malaga,Celta,la_liga,14,5
1,0,0,0,10,9,4,4,5,3,10,17,2,5,0,0,1,0,30/10/2017,Espanol,Betis,la_liga,7,4
1,3,1,1,13,15,5,5,8,5,11,15,1,1,0,0,-1,0,30/10/2017,Las Palmas,La Coruna,la_liga,11,10
2,2,0,2,15,9,4,2,4,6,10,14,2,6,0,0,0,-1,03/11/2017,Betis,Getafe,la_liga,4,8
1,0,1,0,17,9,6,3,3,8,29,9,7,2,0,1,1,1,04/11/2017,Alaves,Espanol,la_liga,0,7
2,1,1,0,18,8,6,3,3,3,10,12,1,0,0,0,1,1,04/11/2017,Barcelona,Sevilla,la_liga,3,16
0,1,0,0,14,11,1,3,4,4,17,10,4,2,0,0,-1,0,04/11/2017,La Coruna,Ath Madrid,la_liga,10,2
3,0,1,0,13,13,7,6,4,7,11,13,1,2,0,0,1,1,04/11/2017,Valencia,Leganes,la_liga,18,12
3,1,3,1,11,14,5,5,3,6,13,17,2,3,0,0,1,1,05/11/2017,Celta,Ath Bilbao,la_liga,5,1
1,2,0,0,7,10,4,5,7,2,10,16,3,4,0,0,-1,0,05/11/2017,Levante,Girona,la_liga,13,9
3,0,1,0,27,2,9,1,9,2,9,9,2,1,0,0,1,1,05/11/2017,Real Madrid,Las Palmas,la_liga,15,11
3,1,2,0,10,9,6,5,3,6,10,17,0,3,0,0,1,1,05/11/2017,Sociedad,Eibar,la_liga,17,6
2,0,0,0,14,10,3,2,6,4,18,12,2,4,0,0,1,0,05/11/2017,Villarreal,Malaga,la_liga,19,14
1,1,0,1,14,14,4,5,3,6,28,10,4,2,0,0,0,-1,17/11/2017,Girona,Sociedad,la_liga,9,17
0,0,0,0,7,14,1,3,7,9,21,6,6,2,0,0,0,0,18/11/2017,Ath Madrid,Real Madrid,la_liga,2,15
4,1,2,0,13,11,8,5,4,5,18,14,3,3,0,0,1,1,18/11/2017,Getafe,Alaves,la_liga,8,0
0,3,0,1,18,11,7,7,6,3,25,10,1,2,0,0,-1,-1,18/11/2017,Leganes,Barcelona,la_liga,12,3
2,1,1,1,12,11,5,5,1,2,20,17,3,2,0,0,1,0,18/11/2017,Sevilla,Celta,la_liga,16,5
1,1,0,1,15,7,3,4,9,7,10,16,1,3,0,0,0,-1,19/11/2017,Ath Bilbao,Villarreal,la_liga,1,19
0,2,0,0,12,7,4,3,3,4,11,17,0,4,0,0,-1,0,19/11/2017,Espanol,Valencia,la_liga,7,18
0,2,0,0,10,11,5,6,3,5,9,22,1,4,0,0,-1,0,19/11/2017,Las Palmas,Levante,la_liga,11,13
3,2,1,1,14,12,5,4,5,4,16,15,4,5,0,0,1,0,19/11/2017,Malaga,La Coruna,la_liga,14,10
5,0,2,0,17,4,7,0,5,2,10,9,2,2,0,1,1,1,20/11/2017,Eibar,Betis,la_liga,6,4
1,0,1,0,14,9,7,2,3,4,13,16,2,3,0,0,1,1,24/11/2017,Celta,Leganes,la_liga,5,12
1,2,0,1,6,11,2,6,2,5,18,19,7,3,1,1,-1,-1,25/11/2017,Alaves,Eibar,la_liga,0,6
2,2,0,1,12,13,6,7,3,5,9,16,2,1,0,0,0,-1,25/11/2017,Betis,Girona,la_liga,4,9
0,5,0,2,17,16,2,11,2,3,11,14,2,1,0,0,-1,-1,25/11/2017,Levante,Ath Madrid,la_liga,13,2
3,2,2,1,16,9,9,3,6,0,15,13,1,2,0,0,1,1,25/11/2017,Real Madrid,Malaga,la_liga,15,14
2,2,1,1,14,10,4,3,5,2,11,14,4,1,0,0,0,0,26/11/2017,La Coruna,Ath Bilbao,la_liga,10,1
2,2,1,1,16,8,3,7,11,3,22,14,4,3,1,0,0,0,26/11/2017,Sociedad,Las Palmas,la_liga,17,11
1,1,0,0,8,12,1,8,3,9,12,11,4,0,0,0,0,0,26/11/2017,Valencia,Barcelona,la_liga,18,3
2,3,1,0,19,15,4,4,6,6,9,17,4,3,1,0,-1,1,26/11/2017,Villarreal,Sevilla,la_liga,19,16
1,0,0,0,10,7,5,4,6,4,12,18,3,6,0,0,1,0,27/11/2017,Espanol,Getafe,la_liga,7,8
0,0,0,0,18,3,2,3,7,2,12,15,1,3,0,0,0,0,01/12/2017,Malaga,Levante,la_liga,14,13
0,0,0,0,11,19,4,4,3,5,20,13,2,5,0,1,0,0,02/12/2017,Ath Bilbao,Real Madrid,la_liga,1,15
2,1,0,1,16,10,10,2,5,6,12,10,1,2,0,0,1,-1,02/12/2017,Ath Madrid,Sociedad,la_liga,2,17
2,2,1,1,21,10,7,5,4,1,11,12,3,6,0,0,0,0,02/12/2017,Barcelona,Celta,la_liga,3,5
2,0,1,0,10,11,6,3,6,7,12,16,1,3,0,0,1,1,02/12/2017,Sevilla,La Coruna,la_liga,16,10
3,1,2,0,10,6,5,3,3,2,13,16,3,3,0,0,1,1,03/12/2017,Eibar,Espanol,la_liga,6,7
1,0,0,0,11,13,3,6,5,12,18,11,8,4,1,0,1,0,03/12/2017,Getafe,Valencia,la_liga,8,18
1,0,1,0,21,8,7,2,6,4,12,21,1,7,0,1,1,1,03/12/2017,Las Palmas,Betis,la_liga,11,4
3,1,0,0,12,12,5,4,5,6,11,17,2,4,0,0,1,0,03/12/2017,Leganes,Villarreal,la_liga,12,19
2,3,0,0,11,9,3,4,6,5,8,13,1,2,0,0,-1,0,04/12/2017,Girona,Alaves,la_liga,9,0
2,0,1,0,22,6,9,1,8,3,23,12,2,0,0,0,1,1,08/12/2017,Alaves,Las Palmas,la_liga,0,11
0,0,0,0,6,7,3,2,9,7,14,13,1,4,0,0,0,0,09/12/2017,Getafe,Eibar,la_liga,8,6
1,0,1,0,15,3,4,0,6,1,16,21,4,4,0,0,1,1,09/12/2017,La Coruna,Leganes,la_liga,10,12
5,0,5,0,20,11,8,3,9,3,12,11,0,2,0,0,1,1,09/12/2017,Real Madrid,Sevilla,la_liga,15,16
2,1,1,0,13,13,7,5,10,2,16,12,2,5,0,0,1,1,09/12/2017,Valencia,Celta,la_liga,18,5
0,1,0,1,9,4,4,2,3,2,15,19,4,3,0,0,-1,-1,10/12/2017,Betis,Ath Madrid,la_liga,4,2
1,2,0,1,12,14,3,3,8,6,11,13,3,3,0,0,-1,-1,10/12/2017,Levante,Ath Bilbao,la_liga,13,1
0,2,0,1,18,9,2,5,5,0,10,12,1,1,0,0,-1,-1,10/12/2017,Sociedad,Malaga,la_liga,17,14
0,2,0,0,9,16,5,6,2,4,18,13,2,1,1,0,-1,0,10/12/2017,Villarreal,Barcelona,la_liga,19,3
0,1,0,1,8,12,3,5,8,6,9,17,1,3,0,0,-1,-1,11/12/2017,Espanol,Girona,la_liga,7,9
0,0,0,0,16,10,6,2,8,5,22,14,2,3,0,0,0,0,15/12/2017,Sevilla,Levante,la_liga,16,13
0,0,0,0,7,10,1,2,6,6,14,9,3,0,0,0,0,0,16/12/2017,Ath Bilbao,Sociedad,la_liga,1,17
1,0,0,0,10,11,4,0,4,4,14,16,3,4,0,0,1,0,16/12/2017,Ath Madrid,Alaves,la_liga,2,0
2,1,0,0,15,7,3,3,5,6,13,13,1,4,0,0,1,0,16/12/2017,Eibar,Valencia,la_liga,6,18
4,0,2,0,23,10,11,3,6,3,12,10,0,1,0,0,1,1,17/12/2017,Barcelona,La Coruna,la_liga,3,10
0,1,0,1,10,8,3,5,2,2,11,19,1,3,0,0,-1,-1,17/12/2017,Celta,Villarreal,la_liga,5,19
1,0,1,0,9,7,2,0,1,7,20,25,2,6,0,0,1,1,17/12/2017,Girona,Getafe,la_liga,9,8
2,2,0,2,14,8,5,3,9,2,6,25,3,3,0,0,0,-1,17/12/2017,Las Palmas,Espanol,la_liga,11,7
0,2,0,1,18,10,2,4,3,4,15,15,2,2,1,0,-1,-1,18/12/2017,Malaga,Betis,la_liga,14,4
0,0,0,0,10,10,3,2,6,5,21,17,6,6,1,1,0,0,19/12/2017,Levante,Leganes,la_liga,13,12
2,0,2,0,13,17,7,6,3,1,23,11,3,1,0,0,1,1,20/12/2017,Getafe,Las Palmas,la_liga,8,11
3,1,1,1,14,9,5,4,4,5,9,18,1,5,0,0,1,0,20/12/2017,Sociedad,Sevilla,la_liga,17,16
1,0,0,0,10,10,5,3,4,4,14,18,3,4,0,0,1,0,21/12/2017,Alaves,Malaga,la_liga,0,14
4,1,2,1,16,6,6,1,3,2,14,18,1,2,0,0,1,1,21/12/2017,Eibar,Girona,la_liga,6,9
0,2,0,1,16,19,6,7,6,9,7,6,1,2,1,0,-1,-1,22/12/2017,Betis,Ath Bilbao,la_liga,4,1
1,0,0,0,7,9,4,1,2,3,18,22,2,5,0,0,1,0,22/12/2017,Espanol,Ath Madrid,la_liga,7,2
1,3,0,2,15,7,4,3,3,1,20,16,2,2,0,0,-1,-1,23/12/2017,La Coruna,Celta,la_liga,10,5
0,3,0,0,14,18,5,11,7,7,14,10,2,2,1,0,-1,0,23/12/2017,Real Madrid,Barcelona,la_liga,15,3
0,1,0,1,22,9,3,2,14,1,11,21,7,5,1,1,-1,-1,23/12/2017,Valencia,Villarreal,la_liga,18,19
2,0,1,0,9,10,5,5,5,0,11,16,7,3,1,0,1,1,06/01/2018,Ath Madrid,Getafe,la_liga,2,8
1,2,1,0,4,14,2,5,4,3,13,17,3,3,0,0,-1,1,06/01/2018,Las Palmas,Eibar,la_liga,11,6
3,5,2,2,14,9,3,5,12,0,16,18,3,6,0,0,-1,0,06/01/2018,Sevilla,Betis,la_liga,16,4
2,1,1,1,17,11,7,5,9,7,16,14,5,5,0,0,1,0,06/01/2018,Valencia,Girona,la_liga,18,9
2,0,1,0,14,8,8,1,4,1,23,20,2,4,0,0,1,1,07/01/2018,Ath Bilbao,Alaves,la_liga,1,0
3,0,2,0,16,9,8,2,3,6,10,22,0,4,0,0,1,1,07/01/2018,Barcelona,Levante,la_liga,3,13
2,2,1,2,10,19,5,8,3,7,10,15,2,2,0,0,0,-1,07/01/2018,Celta,Real Madrid,la_liga,5,15
1,0,0,0,8,9,4,5,5,6,14,11,0,1,0,0,1,0,07/01/2018,Leganes,Sociedad,la_liga,12,17
1,1,1,0,11,13,5,3,7,5,19,12,4,3,0,0,0,1,07/01/2018,Villarreal,La Coruna,la_liga,19,10
0,1,0,1,17,6,2,3,6,5,18,11,2,3,0,0,-1,-1,08/01/2018,Malaga,Espanol,la_liga,14,7
1,0,0,0,7,9,3,2,5,2,19,16,3,1,0,0,1,0,12/01/2018,Getafe,Malaga,la_liga,8,14
0,1,0,1,11,7,4,3,9,1,12,9,2,1,0,0,-1,-1,13/01/2018,Eibar,Ath Madrid,la_liga,6,2
6,0,1,0,15,3,8,1,5,2,25,20,2,5,0,0,1,1,13/01/2018,Girona,Las Palmas,la_liga,9,11
1,2,0,1,12,12,2,5,8,10,13,8,2,1,0,0,-1,-1,13/01/2018,La Coruna,Valencia,la_liga,10,18
0,1,0,0,28,10,7,4,11,0,11,12,2,1,0,0,-1,0,13/01/2018,Real Madrid,Villarreal,la_liga,15,19
1,0,0,0,12,14,3,1,5,4,18,12,5,2,1,0,1,0,14/01/2018,Alaves,Sevilla,la_liga,0,16
1,1,1,1,11,8,3,3,4,2,14,16,2,4,0,0,0,0,14/01/2018,Espanol,Ath Bilbao,la_liga,7,1
0,1,0,1,15,3,5,2,6,2,19,7,4,3,0,0,-1,-1,14/01/2018,Levante,Celta,la_liga,13,5
2,4,2,1,15,11,6,5,7,3,15,13,2,2,0,0,-1,1,14/01/2018,Sociedad,Barcelona,la_liga,17,3
3,2,2,1,16,10,9,6,1,1,12,15,2,3,0,0,1,1,15/01/2018,Betis,Leganes,la_liga,4,12
2,2,1,1,17,7,6,6,6,2,17,12,5,1,0,0,0,0,19/01/2018,Getafe,Ath Bilbao,la_liga,8,1
1,1,1,0,9,6,4,3,2,1,13,15,4,3,0,0,0,1,20/01/2018,Ath Madrid,Girona,la_liga,2,9
0,3,0,2,9,12,0,7,8,2,18,14,4,2,0,0,-1,-1,20/01/2018,Espanol,Sevilla,la_liga,7,16
2,1,1,1,20,14,6,8,3,6,18,16,2,9,0,2,1,0,20/01/2018,Las Palmas,Valencia,la_liga,11,18
2,1,1,0,18,16,6,4,6,4,14,16,2,2,0,0,1,1,20/01/2018,Villarreal,Levante,la_liga,19,13
2,2,0,0,14,8,6,4,4,6,13,14,3,3,1,0,0,0,21/01/2018,Alaves,Leganes,la_liga,0,12
0,5,0,0,7,14,2,10,4,2,12,9,2,2,0,0,-1,0,21/01/2018,Betis,Barcelona,la_liga,4,3
7,1,2,1,24,5,13,2,6,1,7,11,0,2,0,0,1,1,21/01/2018,Real Madrid,La Coruna,la_liga,15,10
1,2,1,1,16,10,2,3,8,3,10,7,1,2,0,0,-1,0,21/01/2018,Sociedad,Celta,la_liga,17,5
1,1,0,1,15,10,4,4,8,3,11,11,1,3,0,1,0,-1,22/01/2018,Eibar,Malaga,la_liga,6,14
1,1,0,0,7,14,1,2,3,7,15,14,0,0,0,0,0,0,26/01/2018,Ath Bilbao,Eibar,la_liga,1,6
2,2,2,0,8,15,2,4,4,7,13,14,7,5,1,0,0,1,27/01/2018,La Coruna,Levante,la_liga,10,13
0,0,0,0,7,11,1,2,5,4,18,7,2,1,1,0,0,0,27/01/2018,Malaga,Girona,la_liga,14,9
1,4,0,2,11,13,4,7,4,4,20,22,2,3,0,0,-1,-1,27/01/2018,Valencia,Real Madrid,la_liga,18,15
4,2,4,1,11,24,7,6,2,9,16,6,1,1,0,0,1,1,27/01/2018,Villarreal,Sociedad,la_liga,19,17
3,0,0,0,18,9,7,1,4,1,17,11,1,2,0,0,1,0,28/01/2018,Ath Madrid,Las Palmas,la_liga,2,11
2,1,0,1,18,7,12,4,8,1,6,18,0,2,0,0,1,-1,28/01/2018,Barcelona,Alaves,la_liga,3,0
3,2,1,0,11,12,6,4,1,7,20,19,2,4,0,0,1,1,28/01/2018,Leganes,Espanol,la_liga,12,7
1,1,0,0,15,7,1,2,3,4,12,15,3,3,0,0,0,0,28/01/2018,Sevilla,Getafe,la_liga,16,8
3,2,1,0,13,7,5,3,7,2,13,8,1,5,0,0,1,1,29/01/2018,Celta,Betis,la_liga,5,4
5,0,1,0,19,4,8,1,9,5,11,11,0,1,0,0,1,1,02/02/2018,Sociedad,La Coruna,la_liga,17,10
2,1,2,0,9,16,3,4,2,1,13,11,3,2,0,0,1,1,03/02/2018,Alaves,Celta,la_liga,0,5
2,1,1,0,13,12,4,3,2,6,11,12,1,2,0,1,1,1,03/02/2018,Betis,Villarreal,la_liga,4,19
5,1,3,1,17,11,7,3,5,3,11,20,0,3,0,0,1,1,03/02/2018,Eibar,Sevilla,la_liga,6,16
2,2,1,1,12,23,4,9,4,6,14,7,3,3,0,0,0,0,03/02/2018,Levante,Real Madrid,la_liga,13,15
1,0,0,0,14,9,4,0,9,1,18,4,1,1,0,0,1,0,04/02/2018,Ath Madrid,Valencia,la_liga,2,18
1,1,0,0,7,12,2,2,0,7,15,12,5,3,0,0,0,0,04/02/2018,Espanol,Barcelona,la_liga,7,3
