FTHG,FTAG,HTHG,HTAG,HS,AS,HST,AST,HC,AC,HF,AF,HY,AY,HR,AR,FTR_code,HTR_code,Date,HomeTeam,AwayTeam,League,HomeTeamCode,AwayTeamCode
0,1,0,0,13,3,4,1,5,2,15,16,3,5,0,2,-1,0,01/10/2020,Ath Bilbao,Cadiz,la_liga,1,5
1,0,0,0,16,3,2,1,2,4,14,17,5,2,0,0,1,0,01/10/2020,Sevilla,Levante,la_liga,15,12
0,3,0,1,10,6,3,3,3,7,22,10,5,5,0,1,-1,-1,01/10/2020,Celta,Barcelona,la_liga,6,3
1,2,1,1,9,11,3,5,3,4,11,21,2,3,0,1,-1,0,03/10/2020,Valladolid,Eibar,la_liga,18,7
0,0,0,0,14,6,1,2,9,1,11,7,1,2,0,0,0,0,03/10/2020,Ath Madrid,Villarreal,la_liga,2,19
0,0,0,0,2,18,0,4,0,5,8,26,0,2,0,0,0,0,03/10/2020,Elche,Huesca,la_liga,8,11
3,0,1,0,11,5,6,1,5,4,21,13,3,3,0,0,1,1,03/10/2020,Sociedad,Getafe,la_liga,16,9
0,2,0,1,5,17,2,8,4,7,11,14,2,2,0,0,-1,-1,03/10/2020,Valencia,Betis,la_liga,17,4
2,0,1,0,14,9,5,3,6,5,19,10,3,3,0,0,1,1,04/10/2020,Osasuna,Celta,la_liga,13,6
1,0,0,0,8,8,3,0,0,6,20,17,2,3,1,0,1,0,04/10/2020,Alaves,Ath Bilbao,la_liga,0,1
0,2,0,1,11,13,4,3,4,6,14,8,2,1,0,0,-1,-1,04/10/2020,Levante,Real Madrid,la_liga,12,14
1,1,0,1,14,13,4,5,2,5,16,16,2,2,0,0,0,-1,04/10/2020,Cadiz,Granada,la_liga,5,10
1,1,1,1,12,13,5,1,6,5,11,18,1,1,0,0,0,0,04/10/2020,Barcelona,Sevilla,la_liga,3,15
1,0,0,0,13,8,3,3,5,1,16,11,4,4,0,1,1,0,17/10/2020,Granada,Sevilla,la_liga,10,15
0,2,0,1,15,9,5,4,8,4,16,18,3,4,0,0,-1,-1,17/10/2020,Celta,Ath Madrid,la_liga,6,2
0,1,0,1,14,14,2,5,4,11,7,5,2,0,0,0,-1,-1,17/10/2020,Real Madrid,Cadiz,la_liga,14,5
1,0,0,0,9,7,4,1,7,2,20,10,4,3,0,0,1,0,17/10/2020,Getafe,Barcelona,la_liga,9,3
0,0,0,0,10,8,6,2,6,7,14,14,2,3,0,1,0,0,18/10/2020,Eibar,Osasuna,la_liga,7,13
2,0,0,0,14,6,5,1,9,3,11,10,3,1,0,0,1,0,18/10/2020,Ath Bilbao,Levante,la_liga,1,12
2,1,1,1,16,11,6,3,3,7,13,8,4,1,1,0,1,0,18/10/2020,Villarreal,Valencia,la_liga,19,17
0,2,0,1,13,7,2,3,2,6,11,11,2,5,0,0,-1,-1,18/10/2020,Alaves,Elche,la_liga,0,8
2,2,0,1,12,5,7,3,3,1,14,24,1,2,0,0,0,-1,18/10/2020,Huesca,Valladolid,la_liga,11,18
0,3,0,1,7,8,1,5,6,2,11,18,2,1,0,0,-1,-1,18/10/2020,Betis,Sociedad,la_liga,4,16
2,1,2,0,3,14,2,4,0,7,15,8,3,2,0,0,1,1,23/10/2020,Elche,Valencia,la_liga,8,17
1,3,1,1,10,15,4,9,7,7,11,13,3,2,0,0,-1,0,24/10/2020,Barcelona,Real Madrid,la_liga,3,14
1,0,0,0,7,13,2,5,2,5,18,10,3,2,0,0,1,0,24/10/2020,Osasuna,Ath Bilbao,la_liga,13,1
0,1,0,1,21,3,3,1,13,3,11,12,0,3,0,0,-1,-1,24/10/2020,Sevilla,Eibar,la_liga,15,7
2,0,0,0,13,12,6,3,8,5,19,12,2,0,0,1,1,0,24/10/2020,Ath Madrid,Betis,la_liga,2,4
0,2,0,0,5,14,1,4,2,4,9,7,1,0,1,0,-1,0,25/10/2020,Valladolid,Alaves,la_liga,18,0
0,0,0,0,5,7,0,2,0,5,15,7,2,2,0,0,0,0,25/10/2020,Cadiz,Villarreal,la_liga,5,19
0,1,0,1,10,5,1,2,6,1,19,23,4,2,0,0,-1,-1,25/10/2020,Getafe,Granada,la_liga,9,10
4,1,1,0,13,6,6,4,4,5,12,11,2,1,0,0,1,1,25/10/2020,Sociedad,Huesca,la_liga,16,11
1,1,0,0,10,10,3,3,3,2,11,19,2,2,0,0,0,0,26/10/2020,Levante,Celta,la_liga,12,6
0,2,0,2,9,6,3,4,7,2,10,10,1,1,0,0,-1,-1,30/10/2020,Eibar,Cadiz,la_liga,7,5
4,1,2,0,13,9,6,2,6,3,16,9,0,2,0,0,1,1,31/10/2020,Real Madrid,Huesca,la_liga,14,11
2,1,0,1,16,7,5,3,6,1,17,19,5,5,0,0,1,-1,31/10/2020,Ath Bilbao,Sevilla,la_liga,1,15
1,3,0,1,8,11,3,6,3,2,12,10,1,2,0,0,-1,-1,31/10/2020,Osasuna,Ath Madrid,la_liga,13,2
1,1,1,0,4,25,3,9,2,14,16,4,4,3,1,0,0,1,31/10/2020,Alaves,Barcelona,la_liga,0,3
3,1,2,0,17,4,10,2,1,1,13,12,2,1,0,0,1,1,01/11/2020,Betis,Elche,la_liga,4,8
1,4,0,2,9,9,2,7,2,3,19,16,2,5,1,0,-1,-1,01/11/2020,Celta,Sociedad,la_liga,6,16
1,1,1,1,5,19,2,4,2,8,7,14,2,3,1,0,0,0,01/11/2020,Granada,Levante,la_liga,10,12
2,2,1,0,11,16,5,5,0,3,18,25,8,5,1,1,0,1,01/11/2020,Valencia,Getafe,la_liga,17,9
2,0,2,0,11,11,5,1,6,4,13,13,1,3,0,0,1,1,02/11/2020,Villarreal,Valladolid,la_liga,19,18
1,1,1,1,8,14,1,6,3,3,18,12,3,4,0,0,0,0,06/11/2020,Elche,Celta,la_liga,8,6
1,1,0,1,14,8,6,3,4,3,16,30,2,0,0,0,0,-1,07/11/2020,Huesca,Eibar,la_liga,11,7
5,2,1,1,18,12,9,6,9,5,8,10,2,2,0,1,1,0,07/11/2020,Barcelona,Betis,la_liga,3,4
1,0,0,0,9,10,1,2,3,0,11,19,2,3,0,0,1,0,07/11/2020,Sevilla,Osasuna,la_liga,15,13
4,0,2,0,17,10,7,3,2,7,10,9,1,1,0,0,1,1,07/11/2020,Ath Madrid,Cadiz,la_liga,2,5
1,3,1,2,13,9,5,5,3,3,18,11,3,4,0,0,-1,-1,08/11/2020,Getafe,Villarreal,la_liga,9,19
2,0,2,0,22,2,9,1,15,0,8,11,2,1,1,0,1,1,08/11/2020,Sociedad,Granada,la_liga,16,10
1,1,0,1,18,6,5,2,12,1,12,16,1,6,0,1,0,-1,08/11/2020,Levante,Alaves,la_liga,12,0
2,1,1,0,7,17,4,2,2,11,23,11,4,2,0,0,1,1,08/11/2020,Valladolid,Ath Bilbao,la_liga,18,1
4,1,2,1,7,16,4,6,1,8,13,14,3,2,0,0,1,1,08/11/2020,Valencia,Real Madrid,la_liga,17,14
1,1,0,1,18,6,7,5,4,3,14,15,2,3,0,0,0,-1,20/11/2020,Osasuna,Huesca,la_liga,13,11
1,1,1,0,13,11,5,5,5,4,15,11,1,4,0,0,0,1,21/11/2020,Levante,Elche,la_liga,12,8
1,1,0,1,13,6,1,1,4,2,16,14,1,2,0,0,0,-1,21/11/2020,Villarreal,Real Madrid,la_liga,19,14
4,2,2,2,15,10,10,7,3,2,14,20,2,2,0,0,1,0,21/11/2020,Sevilla,Celta,la_liga,15,6
1,0,1,0,9,13,2,4,8,8,12,6,4,0,0,0,1,1,21/11/2020,Ath Madrid,Barcelona,la_liga,2,3
0,0,0,0,15,8,5,3,3,4,16,22,3,4,1,0,0,0,22/11/2020,Eibar,Getafe,la_liga,7,9
0,1,0,0,2,14,0,4,1,6,14,14,2,1,0,0,-1,0,22/11/2020,Cadiz,Sociedad,la_liga,5,16
1,3,0,1,16,9,6,3,5,3,16,14,4,3,0,0,-1,-1,22/11/2020,Granada,Valladolid,la_liga,10,18
2,2,2,0,13,13,3,5,4,5,21,16,1,1,0,0,0,1,22/11/2020,Alaves,Valencia,la_liga,0,17
4,0,2,0,14,7,9,1,6,3,16,8,0,0,0,0,1,1,23/11/2020,Ath Bilbao,Betis,la_liga,1,4
1,1,0,0,10,10,4,3,3,11,18,11,0,3,0,0,0,0,27/11/2020,Valladolid,Levante,la_liga,18,12
1,1,1,0,4,7,3,2,1,9,16,15,6,2,1,0,0,1,28/11/2020,Elche,Cadiz,la_liga,8,5
0,1,0,0,5,14,2,6,2,7,12,15,2,5,0,0,-1,0,28/11/2020,Valencia,Ath Madrid,la_liga,17,2
0,1,0,0,5,16,1,4,1,10,14,9,4,3,0,0,-1,0,28/11/2020,Huesca,Sevilla,la_liga,11,15
1,2,0,1,20,11,9,6,12,9,8,17,2,3,0,0,-1,-1,28/11/2020,Real Madrid,Alaves,la_liga,14,0
4,0,2,0,20,10,11,5,5,3,8,12,1,0,0,0,1,1,29/11/2020,Barcelona,Osasuna,la_liga,3,13
1,1,0,1,11,5,3,2,3,2,16,23,2,4,0,0,0,-1,29/11/2020,Getafe,Ath Bilbao,la_liga,9,1
3,1,1,1,17,9,8,2,8,0,14,13,4,3,1,0,1,0,29/11/2020,Celta,Granada,la_liga,6,10
1,1,1,1,8,10,4,2,4,4,18,12,5,3,0,0,0,0,29/11/2020,Sociedad,Villarreal,la_liga,16,19
0,2,0,0,7,11,3,6,6,2,13,14,2,1,0,0,-1,0,30/11/2020,Betis,Eibar,la_liga,4,7
0,2,0,0,10,6,0,4,4,5,7,15,2,1,0,0,-1,0,04/12/2020,Ath Bilbao,Celta,la_liga,1,6
3,0,2,0,12,9,8,0,5,5,12,13,2,7,0,2,1,1,05/12/2020,Levante,Getafe,la_liga,12,9
0,1,0,0,12,10,2,3,4,3,15,20,1,3,0,0,-1,0,05/12/2020,Sevilla,Real Madrid,la_liga,15,14
2,0,0,0,15,13,4,3,4,4,10,10,4,2,0,0,1,0,05/12/2020,Ath Madrid,Valladolid,la_liga,2,18
2,1,1,0,7,21,3,8,5,13,10,7,0,2,0,0,1,1,05/12/2020,Cadiz,Barcelona,la_liga,5,3
3,3,1,1,15,16,6,7,4,2,12,16,2,0,0,0,0,0,06/12/2020,Granada,Huesca,la_liga,10,11
0,2,0,0,10,12,0,5,2,5,16,12,3,2,0,0,-1,0,06/12/2020,Osasuna,Betis,la_liga,13,4
0,0,0,0,12,3,3,0,4,0,16,13,3,2,0,0,0,0,06/12/2020,Villarreal,Elche,la_liga,19,8
0,0,0,0,5,13,1,5,2,3,3,11,1,0,1,0,0,0,06/12/2020,Alaves,Sociedad,la_liga,0,16
0,0,0,0,19,6,3,4,8,0,15,10,3,2,0,0,0,0,07/12/2020,Eibar,Valencia,la_liga,7,17
3,2,1,2,11,13,6,6,3,3,14,18,4,5,0,0,1,-1,11/12/2020,Valladolid,Osasuna,la_liga,18,13
2,2,1,0,11,13,2,5,0,10,19,16,2,6,0,0,0,1,12/12/2020,Valencia,Ath Bilbao,la_liga,17,1
0,1,0,0,8,8,2,0,5,3,14,13,2,3,0,0,-1,0,12/12/2020,Getafe,Sevilla,la_liga,9,15
1,0,0,0,11,3,3,1,5,2,14,20,1,4,0,0,1,0,12/12/2020,Huesca,Alaves,la_liga,11,0
2,0,1,0,11,5,3,1,3,6,7,16,1,3,0,0,1,1,12/12/2020,Real Madrid,Ath Madrid,la_liga,14,2
1,1,1,0,8,16,2,4,5,4,14,11,4,3,0,0,0,1,13/12/2020,Sociedad,Eibar,la_liga,16,7
1,1,0,1,11,7,5,2,4,8,13,14,2,3,0,0,0,-1,13/12/2020,Betis,Villarreal,la_liga,4,19
0,1,0,1,9,13,1,5,6,5,16,15,4,2,0,0,-1,-1,13/12/2020,Elche,Granada,la_liga,8,10
1,0,0,0,24,7,13,3,12,4,4,15,2,1,0,0,1,0,13/12/2020,Barcelona,Levante,la_liga,3,12
4,0,4,0,8,12,5,2,1,5,24,9,2,1,0,0,1,1,14/12/2020,Celta,Cadiz,la_liga,6,5
3,1,1,0,18,10,5,4,6,6,8,9,1,3,0,1,1,1,15/12/2020,Real Madrid,Ath Bilbao,la_liga,14,1
2,1,2,1,14,12,4,5,2,3,18,14,3,3,0,0,1,1,16/12/2020,Barcelona,Sociedad,la_liga,3,16
2,0,0,0,10,6,3,1,5,5,9,16,0,3,0,1,1,0,18/12/2020,Ath Bilbao,Huesca,la_liga,1,11
3,1,1,0,12,8,6,3,2,5,13,14,1,2,0,0,1,1,19/12/2020,Ath Madrid,Elche,la_liga,2,8
2,2,1,1,25,12,9,4,8,3,10,14,4,2,0,0,0,0,19/12/2020,Barcelona,Valencia,la_liga,3,17
2,1,1,1,13,15,5,5,3,4,19,14,2,1,0,0,1,0,19/12/2020,Levante,Sociedad,la_liga,12,16
1,3,0,2,6,13,1,6,2,2,17,16,2,2,1,0,-1,-1,19/12/2020,Osasuna,Villarreal,la_liga,13,19
1,1,1,0,14,12,3,5,7,7,14,10,3,4,0,0,0,1,19/12/2020,Sevilla,Valladolid,la_liga,15,18
2,0,1,0,11,8,3,2,3,5,18,12,2,2,0,0,1,1,20/12/2020,Celta,Alaves,la_liga,6,0
2,0,2,0,8,14,3,1,1,10,21,16,3,4,0,0,1,1,20/12/2020,Granada,Betis,la_liga,10,4
0,2,0,1,8,6,1,4,2,4,6,22,1,6,0,0,-1,-1,20/12/2020,Cadiz,Getafe,la_liga,5,9
1,3,1,2,10,11,3,5,4,4,11,7,1,0,0,0,-1,-1,20/12/2020,Eibar,Real Madrid,la_liga,7,14
2,2,0,1,7,15,2,6,4,4,8,17,1,2,0,1,0,-1,22/12/2020,Elche,Osasuna,la_liga,8,13
0,1,0,0,10,19,4,3,3,5,11,17,3,2,0,0,-1,0,22/12/2020,Valencia,Sevilla,la_liga,17,15
1,1,1,0,11,9,2,1,10,3,10,17,2,3,0,0,0,1,22/12/2020,Huesca,Levante,la_liga,11,12
0,2,0,0,6,8,1,3,5,5,20,17,3,3,0,0,-1,0,22/12/2020,Sociedad,Ath Madrid,la_liga,16,2
0,3,0,2,12,21,5,10,4,5,12,10,1,2,0,0,-1,-1,22/12/2020,Valladolid,Barcelona,la_liga,18,3
1,1,0,1,17,9,6,3,6,4,10,18,1,1,0,0,0,-1,22/12/2020,Villarreal,Ath Bilbao,la_liga,19,1
1,1,1,1,6,2,3,1,1,4,17,16,3,3,0,0,0,0,23/12/2020,Getafe,Celta,la_liga,9,6
2,0,0,0,23,10,6,1,8,1,13,11,2,1,0,0,1,0,23/12/2020,Real Madrid,Granada,la_liga,14,10
2,1,2,1,13,8,3,4,2,7,10,14,4,2,0,0,1,1,23/12/2020,Alaves,Eibar,la_liga,0,7
1,0,0,0,6,6,1,3,5,5,18,9,1,1,0,0,1,0,23/12/2020,Betis,Cadiz,la_liga,4,5
2,0,1,0,10,6,3,2,4,7,13,14,1,4,0,0,1,1,29/12/2020,Sevilla,Villarreal,la_liga,15,19
1,1,0,0,16,9,5,3,5,7,6,15,0,2,0,0,0,0,29/12/2020,Barcelona,Eibar,la_liga,3,7
0,0,0,0,8,7,3,1,1,6,14,13,3,2,0,0,0,0,29/12/2020,Cadiz,Valladolid,la_liga,5,18
4,3,3,1,10,19,5,7,3,6,9,14,3,2,1,0,1,1,29/12/2020,Levante,Betis,la_liga,12,4
2,1,1,1,24,16,5,6,6,6,16,15,4,4,1,2,1,0,30/12/2020,Granada,Valencia,la_liga,10,17
1,0,1,0,10,10,3,2,5,2,7,12,2,3,0,0,1,1,30/12/2020,Ath Madrid,Getafe,la_liga,2,9
2,1,1,0,15,17,6,6,0,5,19,8,2,0,0,0,1,1,30/12/2020,Celta,Huesca,la_liga,6,11
1,1,0,1,6,14,3,6,2,3,8,18,1,4,0,0,0,-1,30/12/2020,Elche,Real Madrid,la_liga,8,14
0,1,0,1,4,13,0,3,2,4,23,18,5,4,0,0,-1,-1,31/12/2020,Ath Bilbao,Sociedad,la_liga,1,16
1,1,0,0,8,15,3,1,5,4,12,9,3,4,1,0,0,0,31/12/2020,Osasuna,Alaves,la_liga,13,0
2,1,1,0,12,9,7,2,3,5,12,11,1,1,0,0,1,1,02/01/2021,Villarreal,Levante,la_liga,19,12
1,1,0,0,16,6,3,2,2,1,15,18,5,2,0,0,0,0,02/01/2021,Betis,Sevilla,la_liga,4,15
0,1,0,1,11,8,4,2,5,9,13,13,3,2,0,0,-1,-1,02/01/2021,Getafe,Valladolid,la_liga,9,18
2,0,1,0,9,6,2,1,1,5,14,14,4,2,0,0,1,1,02/01/2021,Real Madrid,Celta,la_liga,14,6
1,0,1,0,13,5,2,2,5,4,15,13,2,1,0,0,1,1,03/01/2021,Ath Bilbao,Elche,la_liga,1,8
1,2,0,1,4,8,1,4,1,5,14,12,0,2,1,0,-1,-1,03/01/2021,Alaves,Ath Madrid,la_liga,0,2
2,0,0,0,15,6,7,3,4,2,10,9,2,1,0,0,1,0,03/01/2021,Eibar,Granada,la_liga,7,10
1,1,0,1,8,6,2,2,7,2,15,8,1,1,0,0,0,-1,03/01/2021,Sociedad,Osasuna,la_liga,16,13
0,1,0,1,4,20,4,7,2,6,12,11,1,0,0,0,-1,-1,03/01/2021,Huesca,Barcelona,la_liga,11,3
1,1,0,0,11,9,4,2,9,7,11,17,2,2,0,0,0,0,04/01/2021,Valencia,Cadiz,la_liga,17,5
2,3,1,2,8,13,3,9,3,4,10,6,2,1,0,0,-1,-1,06/01/2021,Ath Bilbao,Barcelona,la_liga,1,3
0,4,0,4,8,15,3,6,3,4,15,18,1,0,0,0,-1,-1,08/01/2021,Celta,Villarreal,la_liga,6,19
3,2,2,2,12,10,7,4,2,9,8,18,0,3,0,0,1,0,09/01/2021,Sevilla,Sociedad,la_liga,15,16
0,4,0,3,8,13,4,4,4,1,16,3,2,3,1,0,-1,-1,09/01/2021,Granada,Barcelona,la_liga,10,3
0,0,0,0,8,9,2,1,2,4,9,3,0,0,0,0,0,0,09/01/2021,Osasuna,Real Madrid,la_liga,13,14
2,1,0,0,4,17,2,4,4,9,12,8,2,0,0,0,1,0,10/01/2021,Levante,Eibar,la_liga,12,7
3,1,1,1,10,5,7,2,4,1,17,10,1,4,0,1,1,0,10/01/2021,Cadiz,Alaves,la_liga,5,0
0,1,0,0,11,17,4,6,0,4,14,14,2,3,0,0,-1,0,10/01/2021,Valladolid,Valencia,la_liga,18,17
1,3,1,1,7,14,4,7,1,7,14,16,4,2,1,0,-1,0,11/01/2021,Elche,Getafe,la_liga,8,9
0,2,0,0,10,15,3,5,3,6,12,13,2,2,0,1,-1,0,11/01/2021,Huesca,Betis,la_liga,11,4
2,0,2,0,9,15,2,3,4,4,16,17,1,4,0,0,1,1,12/01/2021,Granada,Osasuna,la_liga,10,13
2,0,1,0,5,13,4,2,3,12,14,11,2,0,0,0,1,1,12/01/2021,Ath Madrid,Sevilla,la_liga,2,15
2,2,2,2,8,8,2,5,5,2,13,11,3,1,0,0,0,0,19/01/2021,Cadiz,Levante,la_liga,5,12
2,2,0,2,13,9,2,3,4,5,14,19,1,3,1,0,0,-1,19/01/2021,Valladolid,Elche,la_liga,18,8
1,2,1,2,12,7,3,3,3,2,15,14,3,3,0,0,-1,-1,19/01/2021,Alaves,Sevilla,la_liga,0,15
1,0,0,0,12,15,5,3,3,8,15,14,2,4,0,0,1,0,20/01/2021,Getafe,Huesca,la_liga,9,11
2,1,2,1,12,10,4,3,5,6,13,15,2,3,0,0,1,1,20/01/2021,Betis,Celta,la_liga,4,6
2,2,1,1,9,3,3,2,3,0,11,11,2,4,0,1,0,0,20/01/2021,Villarreal,Granada,la_liga,19,10
1,1,0,1,10,14,3,5,9,4,8,17,1,3,0,0,0,-1,21/01/2021,Valencia,Osasuna,la_liga,17,13
1,2,1,1,12,9,2,4,3,3,24,9,2,2,0,0,-1,0,21/01/2021,Eibar,Ath Madrid,la_liga,7,2
2,2,0,0,11,7,3,3,8,2,16,12,0,1,0,0,0,0,22/01/2021,Levante,Valladolid,la_liga,12,18
0,0,0,0,5,8,1,2,1,2,9,15,3,1,0,0,0,0,23/01/2021,Huesca,Villarreal,la_liga,11,19
3,0,2,0,15,9,7,3,7,6,12,6,1,3,0,0,1,1,23/01/2021,Sevilla,Cadiz,la_liga,15,5
2,2,0,0,12,7,6,4,8,3,14,13,2,2,0,0,0,0,23/01/2021,Sociedad,Betis,la_liga,16,4
1,4,0,3,14,10,4,7,4,4,16,7,5,3,0,0,-1,-1,23/01/2021,Alaves,Real Madrid,la_liga,0,14
3,1,2,0,7,12,4,1,1,5,15,15,5,4,1,0,1,1,24/01/2021,Osasuna,Granada,la_liga,13,10
0,2,0,1,4,15,2,8,0,7,15,9,0,2,0,0,-1,-1,24/01/2021,Elche,Barcelona,la_liga,8,3
1,1,1,0,7,9,4,2,0,6,10,16,4,3,0,0,0,1,24/01/2021,Celta,Eibar,la_liga,6,7
3,1,1,1,14,8,5,4,7,7,11,14,2,0,0,0,1,0,24/01/2021,Ath Madrid,Valencia,la_liga,2,17
5,1,1,1,11,6,8,2,4,4,13,18,4,4,0,0,1,0,25/01/2021,Ath Bilbao,Getafe,la_liga,1,9
1,3,0,1,14,11,4,5,6,7,12,12,2,2,0,0,-1,-1,29/01/2021,Valladolid,Huesca,la_liga,18,11
0,2,0,1,17,7,6,4,6,2,10,12,4,3,0,0,-1,-1,30/01/2021,Eibar,Sevilla,la_liga,7,15
1,2,1,1,8,14,2,8,3,7,9,20,1,2,1,0,-1,0,30/01/2021,Real Madrid,Levante,la_liga,14,12
1,0,1,0,14,10,4,1,4,10,18,15,1,7,0,0,1,1,30/01/2021,Valencia,Elche,la_liga,17,8
1,1,1,0,4,12,2,3,1,7,10,17,1,3,0,0,0,1,30/01/2021,Villarreal,Sociedad,la_liga,19,16
0,0,0,0,5,5,1,1,5,2,20,17,3,3,0,0,0,0,31/01/2021,Getafe,Alaves,la_liga,9,0
2,4,1,2,11,9,6,4,2,2,7,7,1,5,0,0,-1,-1,31/01/2021,Cadiz,Ath Madrid,la_liga,5,2
0,0,0,0,10,7,5,1,6,5,16,19,2,4,0,0,0,0,31/01/2021,Granada,Celta,la_liga,10,6
2,1,1,0,12,7,6,2,7,3,12,20,2,3,0,0,1,1,31/01/2021,Barcelona,Ath Bilbao,la_liga,3,1
1,0,0,0,8,15,4,5,3,4,12,6,1,1,0,0,1,0,01/02/2021,Betis,Osasuna,la_liga,4,13
1,0,0,0,20,3,5,1,11,1,11,17,4,4,0,0,1,0,05/02/2021,Alaves,Valladolid,la_liga,0,18
2,2,1,1,11,11,7,5,6,2,12,13,1,3,0,0,0,0,06/02/2021,Levante,Granada,la_liga,12,10
1,2,0,0,13,18,2,7,3,10,18,9,2,1,0,0,-1,0,06/02/2021,Huesca,Real Madrid,la_liga,11,14
2,2,0,2,8,9,2,4,4,2,17,5,1,2,0,0,0,-1,06/02/2021,Elche,Villarreal,la_liga,8,19
3,0,0,0,17,5,5,1,3,1,10,11,1,4,0,1,1,0,06/02/2021,Sevilla,Getafe,la_liga,15,9
4,1,2,0,17,2,6,1,5,1,7,7,0,2,0,1,1,1,07/02/2021,Sociedad,Cadiz,la_liga,16,5
1,1,1,0,11,15,2,2,6,6,10,8,2,1,0,0,0,1,07/02/2021,Ath Bilbao,Valencia,la_liga,1,17
2,1,1,1,12,12,4,3,2,1,10,11,0,0,0,0,1,0,07/02/2021,Osasuna,Eibar,la_liga,13,7
2,3,1,0,8,12,5,4,3,5,21,7,1,3,0,0,-1,1,07/02/2021,Betis,Barcelona,la_liga,4,3
2,2,1,1,9,7,2,2,1,4,12,17,2,2,0,0,0,0,08/02/2021,Ath Madrid,Celta,la_liga,2,6
2,0,0,0,14,1,4,0,8,1,8,16,1,1,0,0,1,0,09/02/2021,Real Madrid,Getafe,la_liga,14,9
